_id,_introduced,_official_title,_passed_house,_passed_senate,_session,_short_title,_status,_top_subject,_type
1238,2013-01-18 00:03:00,"To direct the President to submit to Congress a report on the long-term costs of Operation Iraqi Freedom, Operation New Dawn, and Operation Enduring Freedom in Iraq and Afghanistan, and for other purposes.",False,False,113,True Cost of War Act of 2013,REFERRED,Armed forces and national security,hr
1239,2013-01-18 00:03:00,To amend part D of title XVIII of the Social Security Act to count the negotiated price of drugs provided free or at nominal charge under compassionate treatment programs towards incurred out-of-pocket costs.,False,False,113,Accessing Medicare Therapies Act of 2013,REFERRED,Health,hr
1240,2013-01-18 00:03:00,To extend the low-interest refinancing provisions under the Local Development Business Loan Program of the Small Business Administration.,False,False,113,Commercial Real Estate and Economic Development Act of 2013,REFERRED,Commerce,hr
1241,2013-01-18 00:03:00,"To facilitate a land exchange involving certain National Forest System lands in the Inyo National Forest, and for other purposes.",True,False,113,,PASS_OVER:HOUSE,Public lands and natural resources,hr
1242,2013-01-18 00:03:00,To prohibit the use of drones to kill citizens of the United States within the United States.,False,False,113,,REFERRED,Armed forces and national security,hr
1243,2013-01-18 00:03:00,"To establish within the Department of Education the Innovation Inspiration school grant program, and for other purposes.",False,False,113,Innovation Inspiration School Grant Program Act,REFERRED,Education,hr
1244,2013-01-19 00:03:00,"To amend the Richard B. Russell National School Lunch Act to provide flexibility to school food authorities in meeting certain nutritional requirements for the school lunch and breakfast programs, and for other purposes.",False,False,113,Sensible School Lunch Act,REFERRED,Education,hr
1245,2013-01-19 00:03:00,"To amend title 49, United States Code, to require that individuals seeking training in the operation of certain aircraft be checked against the terrorist watchlist to ensure that such individuals are non-threats to aviation.",False,False,113,Flight School Security Act of 2013,REFERRED,Transportation and public works,hr
1246,2013-01-19 00:03:00,To amend the District of Columbia Home Rule Act to provide that the District of Columbia Treasurer or one of the Deputy Chief Financial Officers of the Office of the Chief Financial Officer of the District of Columbia may perform the functions and duties of the Office in an acting capacity if there is a vacancy in the Office.,True,True,113,District of Columbia Chief Financial Officer Vacancy Act,ENACTED:SIGNED,Government operations and politics,hr
1247,2013-01-19 00:03:00,"To amend the Federal Crop Insurance Act to support crop insurance for specialty crops, and for other purposes.",False,False,113,Creating Reliability for Our Producers Act,REFERRED,Agriculture and food,hr
1248,2013-01-19 00:03:00,To amend the Patient Protection and Affordable Care Act to repeal certain limitations on health care benefits.,False,False,113,Family Health Care Flexibility Act,REFERRED,Health,hr
