_action_text,_bill,_committees,_date,_status,_time,_type
Referred to the House Committee on the Judiciary.,hr5236,HSJU,2014-01-29,INTRODUCED,,referral
"Referred to the Subcommittee on Crime, Terrorism, Homeland Security, and Investigations.",hr5236,HSHM,2014-01-26,,,referral
Referred to the House Committee on the Judiciary.,hr5237,HSJU,2014-01-29,INTRODUCED,,referral
Referred to the Subcommittee on Immigration and Border Security.,hr5237,,2014-01-26,,,referral
Referred to the House Committee on Agriculture.,hr5238,HSAG,2014-01-29,INTRODUCED,,referral
"Referred to the Subcommittee on Department Operations, Oversight, and Nutrition.",hr5238,,2014-01-11,,,referral
Referred to the House Committee on Ways and Means.,hr5239,HSWM,2014-01-29,INTRODUCED,,referral
Sponsor introductory remarks on measure.,hr5240,,2014-01-29,INTRODUCED,,action
"Referred to the Committee on Oversight and Government Reform, and in addition to the Committees on Homeland Security, Intelligence (Permanent Select), and the Judiciary, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr5240,HSGO,2014-01-29,REFERRED,,referral
Referred to House Oversight and Government Reform,hr5240,HSGO,2014-01-29,,,referral
Referred to House Homeland Security,hr5240,HSHM,2014-01-29,,,referral
Referred to House Intelligence,hr5240,,2014-01-29,,,referral
Referred to House Judiciary,hr5240,HSJU,2014-01-29,,,referral
Referred to the Subcommittee on Oversight and Management Efficiency.,hr5240,,2014-01-06,,,referral
Referred to the Subcommittee on Counterterrorism and Intelligence.,hr5240,,2014-01-06,,,referral
"Referred to the Subcommittee on Crime, Terrorism, Homeland Security, and Investigations.",hr5240,HSHM,2014-01-26,,,referral
Referred to the House Committee on Foreign Affairs.,hr5241,HSFA,2014-01-29,INTRODUCED,,referral
"Referred to the Subcommittee on Europe, Eurasia, and Emerging Threats.",hr5241,,2014-01-08,,,referral
Committee Consideration and Mark-up Session Held.,hr5241,,2014-01-20,,,action
Ordered to be Reported by Unanimous Consent.,hr5241,,2014-01-20,REPORTED,,calendar
"Referred to the Committee on Ways and Means, and in addition to the Committee on Education and the Workforce, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr5242,HSWM,2014-01-29,INTRODUCED,,referral
Referred to House Ways and Means,hr5242,HSWM,2014-01-29,,,referral
Referred to House Education and the Workforce,hr5242,HSED,2014-01-29,,,referral
"Referred to the Subcommittee on Early Childhood, Elementary, and Secondary Education.",hr5242,,2014-01-17,,,referral
Referred to the House Committee on Ways and Means.,hr5243,HSWM,2014-01-29,INTRODUCED,,referral
Referred to the House Committee on Financial Services.,hr5244,HSBA,2014-01-29,INTRODUCED,,referral
Referred to the House Committee on Oversight and Government Reform.,hr5245,HSGO,2014-01-29,INTRODUCED,,referral
Referred to the House Committee on the Judiciary.,hr5246,HSJU,2014-01-29,INTRODUCED,,referral
"Referred to the Subcommittee on Crime, Terrorism, Homeland Security, and Investigations.",hr5246,HSHM,2014-01-26,,,referral
Referred to the House Committee on Ways and Means.,hr5247,HSWM,2014-01-29,INTRODUCED,,referral
Referred to the House Committee on Foreign Affairs.,hr5248,HSFA,2014-01-29,INTRODUCED,,referral
"Referred to the Committee on Foreign Affairs, and in addition to the Committees on Oversight and Government Reform, and Financial Services, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr5249,HSFA,2014-01-29,INTRODUCED,,referral
Referred to House Foreign Affairs,hr5249,HSFA,2014-01-29,,,referral
Referred to House Oversight and Government Reform,hr5249,HSGO,2014-01-29,,,referral
Referred to House Financial Services,hr5249,HSBA,2014-01-29,,,referral
Sponsor introductory remarks on measure.,hr5250,,2014-01-29,INTRODUCED,,action
Referred to the House Committee on Oversight and Government Reform.,hr5250,HSGO,2014-01-29,REFERRED,,referral
Referred to the House Committee on Ways and Means.,hr5251,HSWM,2014-01-29,INTRODUCED,,referral
Referred to the House Committee on the Judiciary.,hr5252,HSJU,2014-01-29,INTRODUCED,,referral
"Referred to the Subcommittee on Regulatory Reform, Commercial And Antitrust Law.",hr5252,,2014-01-26,,,referral
Referred to the House Committee on the Judiciary.,hr5253,HSJU,2014-01-29,INTRODUCED,,referral
Referred to the Subcommittee on Immigration and Border Security.,hr5253,,2014-01-26,,,referral
Sponsor introductory remarks on measure.,hr5254,,2014-01-29,INTRODUCED,,action
Referred to the House Committee on Oversight and Government Reform.,hr5254,HSGO,2014-01-29,REFERRED,,referral
Referred to the House Committee on Oversight and Government Reform.,hr5255,HSGO,2014-01-30,INTRODUCED,,referral
Referred to the House Committee on Education and the Workforce.,hr5256,HSED,2014-01-30,INTRODUCED,,referral
Referred to the Subcommittee on Workforce Protections.,hr5256,,2014-01-17,,,referral
Referred to the House Committee on Ways and Means.,hr5257,HSWM,2014-01-30,INTRODUCED,,referral
Referred to the House Committee on Ways and Means.,hr5258,HSWM,2014-01-30,INTRODUCED,,referral
Referred to the House Committee on Education and the Workforce.,hr5259,HSED,2014-01-30,INTRODUCED,,referral
"Referred to the Subcommittee on Early Childhood, Elementary, and Secondary Education.",hr5259,,2014-01-17,,,referral
Referred to the Subcommittee on Workforce Protections.,hr5259,,2014-01-17,,,referral
Sponsor introductory remarks on measure.,hr5260,,2014-01-30,INTRODUCED,,action
Referred to the House Committee on Ways and Means.,hr5260,HSWM,2014-01-30,REFERRED,,referral
"Referred to the Committee on Foreign Affairs, and in addition to the Committees on Homeland Security, and the Judiciary, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr5261,HSFA,2014-01-30,INTRODUCED,,referral
Referred to House Foreign Affairs,hr5261,HSFA,2014-01-30,,,referral
Referred to House Homeland Security,hr5261,HSHM,2014-01-30,,,referral
Referred to House Judiciary,hr5261,HSJU,2014-01-30,,,referral
Referred to the Subcommittee on Border and Maritime Security.,hr5261,,2014-01-06,,,referral
Referred to the Subcommittee on the Western Hemisphere.,hr5261,,2014-01-08,,,referral
Referred to the House Committee on Ways and Means.,hr5262,HSWM,2014-01-30,INTRODUCED,,referral
"Referred to the Committee on Energy and Commerce, and in addition to the Committees on Oversight and Government Reform, House Administration, Education and the Workforce, and Financial Services, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr5263,HSIF,2014-01-30,INTRODUCED,,referral
Referred to House Energy and Commerce,hr5263,HSIF,2014-01-30,,,referral
Referred to House Oversight and Government Reform,hr5263,HSGO,2014-01-30,,,referral
Referred to House House Administration,hr5263,HSHA,2014-01-30,,,referral
Referred to House Education and the Workforce,hr5263,HSED,2014-01-30,,,referral
Referred to House Financial Services,hr5263,HSBA,2014-01-30,,,referral
Referred to the Subcommittee on Health.,hr5263,,2014-01-01,,,referral
Referred to the Subcommittee on Workforce Protections.,hr5263,,2014-01-17,,,referral
Referred to the House Committee on Ways and Means.,hr5264,HSWM,2014-01-30,INTRODUCED,,referral
Referred to the House Committee on Veterans' Affairs.,hr5265,HSVR,2014-01-30,INTRODUCED,,referral
Referred to the Subcommittee on Health.,hr5265,,2014-01-15,,,referral
Referred to the House Committee on Transportation and Infrastructure.,hr5266,HSPW,2014-01-30,INTRODUCED,,referral
Referred to the Subcommittee on Water Resources and Environment.,hr5266,,2014-01-31,,,referral
Subcommittee on Water Resources and Environment Discharged.,hr5266,,2014-01-17,,,action
Committee Consideration and Mark-up Session Held.,hr5266,,2014-01-17,,,action
Ordered to be Reported (Amended) by Voice Vote.,hr5266,,2014-01-17,REPORTED,,calendar
Reported (Amended) by the Committee on Transportation and Infrastructure. H. Rept. 113-612.,hr5266,HSPW,2014-01-12,,14:28:00,action
"Placed on the Union Calendar, Calendar No. 454.",hr5266,,2014-01-12,,14:28:00,calendar
"Mr. LoBiondo moved to suspend the rules and pass the bill, as amended.",hr5266,,2014-01-12,,16:24:00,action
Considered under suspension of the rules.,hr5266,,2014-01-12,,16:24:00,action
DEBATE - The House proceeded with forty minutes of debate on H.R. 5266.,hr5266,,2014-01-12,,16:24:00,action
"On motion to suspend the rules and pass the bill, as amended Agreed to by voice vote.",hr5266,,2014-01-12,PASS_OVER:HOUSE,16:35:00,vote
Motion to reconsider laid on the table Agreed to without objection.,hr5266,,2014-01-12,,16:36:00,action
Received in the Senate.,hr5266,,2014-01-13,,,action
"Referred to the Committee on the Judiciary, and in addition to the Committee on Agriculture, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr5267,HSJU,2014-01-30,INTRODUCED,,referral
Referred to House Judiciary,hr5267,HSJU,2014-01-30,,,referral
Referred to House Agriculture,hr5267,HSAG,2014-01-30,,,referral
"Referred to the Subcommittee on Livestock, Rural Development, and Credit.",hr5267,,2014-01-22,,,referral
"Referred to the Subcommittee on Crime, Terrorism, Homeland Security, and Investigations.",hr5267,HSHM,2014-01-26,,,referral
Referred to the House Committee on House Administration.,hr5268,HSHA,2014-01-30,INTRODUCED,,referral
"Referred to the Committee on Education and the Workforce, and in addition to the Committee on the Judiciary, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr5269,HSED,2014-01-30,INTRODUCED,,referral
Referred to House Education and the Workforce,hr5269,HSED,2014-01-30,,,referral
Referred to House Judiciary,hr5269,HSJU,2014-01-30,,,referral
"Referred to the Subcommittee on Crime, Terrorism, Homeland Security, and Investigations.",hr5269,HSHM,2014-01-26,,,referral
Referred to the Subcommittee on Higher Education and Workforce Training.,hr5269,,2014-01-17,,,referral
Referred to the House Committee on Transportation and Infrastructure.,hr5270,HSPW,2014-01-30,INTRODUCED,,referral
Referred to the Subcommittee on Coast Guard and Maritime Transportation.,hr5270,,2014-01-31,,,referral
"Referred to the Committee on Energy and Commerce, and in addition to the Committee on Ways and Means, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr5271,HSIF,2014-01-30,INTRODUCED,,referral
Referred to House Energy and Commerce,hr5271,HSIF,2014-01-30,,,referral
Referred to House Ways and Means,hr5271,HSWM,2014-01-30,,,referral
Referred to the Subcommittee on Energy and Power.,hr5271,,2014-01-01,,,referral
Referred to the House Committee on the Judiciary.,hr5272,HSJU,2014-01-30,INTRODUCED,,referral
Referred to the Subcommittee on Immigration and Border Security.,hr5272,,2014-01-30,,,referral
"Rules Committee Resolution H. Res. 696 Reported to House. The rule makes in order one hour of debate each for H.R. 5230 and H.R. 5272. The rule also makes in order for one hour debate on a motion that the House disagree to the Senate amendment to H.R. 5021. Any motion pursuant to clause 4 of rule XXII relating to H.R. 5021 may be offered only by the Majority Leader or his designee. It shall be in order at any time on the legislative day of July 31, 2014 for the Speaker to entertain motions to suspend the rules.",hr5272,HSRU,2014-01-30,,23:48:00,action
Rules Committee Resolution H. Res. 710 Reported to House. Provides for further consideration of H.R. 5230 and for consideration of H.R. 5272. Both bills are debatable for 1 hour. The amendments to H.R. 5230printed in part A of the report shall be considered as adopted. The amendment to H.R. 5272 printed in Part B of the report shall be considered as adopted. The rule provides for one motion to recommit with or without instructions for each measure. The rule amends section 2 of H.Res. 700 to allow for motions to suspend the rules with respect to a measure addressing missile defense of Israel.,hr5272,HSRU,2014-01-01,,17:40:00,action
Rule H. Res. 710 passed House.,hr5272,,2014-01-01,,19:08:00,action
Considered under the provisions of rule H. Res. 710.,hr5272,,2014-01-01,,20:41:00,action
Provides for further consideration of H.R. 5230 and for consideration of H.R. 5272. Both bills are debatable for 1 hour. The amendments to H.R. 5230printed in part A of the report shall be considered as adopted. The amendment to H.R. 5272 printed in Part B of the report shall be considered as adopted. The rule provides for one motion to recommit with or without instructions for each measure. The rule amends section 2 of H.Res. 700 to allow for motions to suspend the rules with respect to a measure addressing missile defense of Israel.,hr5272,,2014-01-01,,20:41:00,action
DEBATE - The House proceeded with one hour of debate on H.R. 5272.,hr5272,,2014-01-01,,20:42:00,action
The previous question was ordered pursuant to the rule.,hr5272,,2014-01-01,,21:32:00,action
"On passage Passed by recorded vote: 216 - 192, 1 Present (Roll no. 479).",hr5272,,2014-01-01,PASS_OVER:HOUSE,21:56:00,vote
Motion to reconsider laid on the table Agreed to without objection.,hr5272,,2014-01-01,,21:56:00,action
Received in the Senate. Read the first time. Placed on Senate Legislative Calendar under Read the First Time.,hr5272,,2014-01-05,,,action
Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 551.,hr5272,,2014-01-08,,,calendar
Referred to the House Committee on Veterans' Affairs.,hr5273,HSVR,2014-01-30,INTRODUCED,,referral
Referred to the Subcommittee on Economic Opportunity.,hr5273,,2014-01-15,,,referral
Sponsor introductory remarks on measure.,hr5274,,2014-01-30,INTRODUCED,,action
Referred to the House Committee on Ways and Means.,hr5274,HSWM,2014-01-30,REFERRED,,referral
Referred to the House Committee on Education and the Workforce.,hr5275,HSED,2014-01-30,INTRODUCED,,referral
Referred to the Subcommittee on Higher Education and Workforce Training.,hr5275,,2014-01-17,,,referral
Referred to the House Committee on Ways and Means.,hr5276,HSWM,2014-01-30,INTRODUCED,,referral
Referred to the House Committee on Education and the Workforce.,hr5277,HSED,2014-01-30,INTRODUCED,,referral
Referred to the Subcommittee on Higher Education and Workforce Training.,hr5277,,2014-01-17,,,referral
"Referred to the Committee on Oversight and Government Reform, and in addition to the Committee on Armed Services, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr5278,HSGO,2014-01-30,INTRODUCED,,referral
Referred to House Oversight and Government Reform,hr5278,HSGO,2014-01-30,,,referral
Referred to House Armed Services,hr5278,HSAS,2014-01-30,,,referral
"Referred to the Committee on Ways and Means, and in addition to the Committee on Energy and Commerce, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr5279,HSWM,2014-01-30,INTRODUCED,,referral
Referred to House Ways and Means,hr5279,HSWM,2014-01-30,,,referral
Referred to House Energy and Commerce,hr5279,HSIF,2014-01-30,,,referral
Referred to the Subcommittee on Health.,hr5279,,2014-01-01,,,referral
"Referred to the Committee on Education and the Workforce, and in addition to the Committee on the Judiciary, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr5280,HSED,2014-01-30,INTRODUCED,,referral
Referred to House Education and the Workforce,hr5280,HSED,2014-01-30,,,referral
Referred to House Judiciary,hr5280,HSJU,2014-01-30,,,referral
Referred to the Subcommittee on the Constitution and Civil Justice.,hr5280,,2014-01-26,,,referral
Referred to the House Committee on Ways and Means.,hr5281,HSWM,2014-01-30,INTRODUCED,,referral
Referred to the House Committee on Financial Services.,hr5282,HSBA,2014-01-30,INTRODUCED,,referral
Referred to the House Committee on Energy and Commerce.,hr5283,HSIF,2014-01-30,INTRODUCED,,referral
Referred to the Subcommittee on Environment and the Economy.,hr5283,,2014-01-01,,,referral
Referred to the House Committee on Ways and Means.,hr5284,HSWM,2014-01-30,INTRODUCED,,referral
Referred to the House Committee on Ways and Means.,hr5285,HSWM,2014-01-30,INTRODUCED,,referral
Referred to the House Committee on Veterans' Affairs.,hr5286,HSVR,2014-01-30,INTRODUCED,,referral
Referred to the Subcommittee on Health.,hr5286,,2014-01-15,,,referral
Referred to the House Committee on Ways and Means.,hr5287,HSWM,2014-01-30,INTRODUCED,,referral
Referred to the House Committee on Education and the Workforce.,hr5288,HSED,2014-01-30,INTRODUCED,,referral
Referred to the Subcommittee on Higher Education and Workforce Training.,hr5288,,2014-01-17,,,referral
"Referred to the Committee on Transportation and Infrastructure, and in addition to the Committee on Ways and Means, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr5289,HSPW,2014-01-30,INTRODUCED,,referral
Referred to House Transportation and Infrastructure,hr5289,HSPW,2014-01-30,,,referral
Referred to House Ways and Means,hr5289,HSWM,2014-01-30,,,referral
Referred to the Subcommittee on Water Resources and Environment.,hr5289,,2014-01-31,,,referral
Referred to the House Committee on Armed Services.,hr5290,HSAS,2014-01-30,INTRODUCED,,referral
Referred to the House Committee on Ways and Means.,hr5291,HSWM,2014-01-30,INTRODUCED,,referral
Referred to the House Committee on the Judiciary.,hr5292,HSJU,2014-01-30,INTRODUCED,,referral
"Referred to the Subcommittee on Crime, Terrorism, Homeland Security, and Investigations.",hr5292,HSHM,2014-01-26,,,referral
"Referred to the Committee on Foreign Affairs, and in addition to the Committees on Armed Services, and Oversight and Government Reform, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr5293,HSFA,2014-01-30,INTRODUCED,,referral
Referred to House Foreign Affairs,hr5293,HSFA,2014-01-30,,,referral
Referred to House Armed Services,hr5293,HSAS,2014-01-30,,,referral
Referred to House Oversight and Government Reform,hr5293,HSGO,2014-01-30,,,referral
Sponsor introductory remarks on measure.,hr5294,,2014-01-30,INTRODUCED,,action
"Referred to the Committee on Energy and Commerce, and in addition to the Committees on Ways and Means, Agriculture, Education and the Workforce, the Budget, Veterans' Affairs, Armed Services, the Judiciary, and Natural Resources, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr5294,HSIF,2014-01-30,REFERRED,,referral
Referred to House Energy and Commerce,hr5294,HSIF,2014-01-30,,,referral
Referred to House Ways and Means,hr5294,HSWM,2014-01-30,,,referral
Referred to House Agriculture,hr5294,HSAG,2014-01-30,,,referral
Referred to House Education and the Workforce,hr5294,HSED,2014-01-30,,,referral
Referred to House Budget,hr5294,HSBU,2014-01-30,,,referral
Referred to House Veterans' Affairs,hr5294,HSVR,2014-01-30,,,referral
Referred to House Armed Services,hr5294,HSAS,2014-01-30,,,referral
Referred to House Judiciary,hr5294,HSJU,2014-01-30,,,referral
Referred to House Natural Resources,hr5294,HSII,2014-01-30,,,referral
Referred to the Subcommittee on Health.,hr5294,,2014-01-01,,,referral
Referred to the Subcommittee Indian and Alaska Native Affairs.,hr5294,,2014-01-11,,,referral
"Referred to the Subcommittee on Fisheries, Wildlife, Oceans, and Insular Affairs.",hr5294,,2014-01-11,,,referral
Referred to the Subcommittee on Energy and Mineral Resources.,hr5294,,2014-01-11,,,referral
Referred to the Subcommittee on Public Lands and Environmental Regulation.,hr5294,,2014-01-11,,,referral
Referred to the Subcommittee on Health.,hr5294,,2014-01-15,,,referral
"Referred to the Subcommittee on Department Operations, Oversight, and Nutrition.",hr5294,,2014-01-22,,,referral
Referred to the Subcommittee on Higher Education and Workforce Training.,hr5294,,2014-01-17,,,referral
Referred to the House Committee on Transportation and Infrastructure.,hr5295,HSPW,2014-01-30,INTRODUCED,,referral
Referred to the Subcommittee on Aviation.,hr5295,,2014-01-31,,,referral
Referred to the House Committee on Armed Services.,hr5296,HSAS,2014-01-30,INTRODUCED,,referral
"Referred to the Committee on Ways and Means, and in addition to the Committee on the Judiciary, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr5297,HSWM,2014-01-30,INTRODUCED,,referral
Referred to House Ways and Means,hr5297,HSWM,2014-01-30,,,referral
Referred to House Judiciary,hr5297,HSJU,2014-01-30,,,referral
"Referred to the Subcommittee on Crime, Terrorism, Homeland Security, and Investigations.",hr5297,HSHM,2014-01-26,,,referral
Referred to the House Committee on Ways and Means.,hr5298,HSWM,2014-01-30,INTRODUCED,,referral
Referred to the House Committee on Ways and Means.,hr5299,HSWM,2014-01-30,INTRODUCED,,referral
Referred to the House Committee on Energy and Commerce.,hr5300,HSIF,2014-01-30,INTRODUCED,,referral
Referred to the Subcommittee on Energy and Power.,hr5300,,2014-01-01,,,referral
Referred to the House Committee on Energy and Commerce.,hr5301,HSIF,2014-01-30,INTRODUCED,,referral
Referred to the Subcommittee on Energy and Power.,hr5301,,2014-01-01,,,referral
Referred to the House Committee on Armed Services.,hr5302,HSAS,2014-01-30,INTRODUCED,,referral
Referred to the House Committee on Education and the Workforce.,hr5303,HSED,2014-01-31,INTRODUCED,,referral
"Referred to the Subcommittee on Early Childhood, Elementary, and Secondary Education.",hr5303,,2014-01-17,,,referral
"Referred to the Committee on Energy and Commerce, and in addition to the Committee on Ways and Means, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr5304,HSIF,2014-01-31,INTRODUCED,,referral
Referred to House Energy and Commerce,hr5304,HSIF,2014-01-31,,,referral
Referred to House Ways and Means,hr5304,HSWM,2014-01-31,,,referral
Referred to the Subcommittee on Health.,hr5304,,2014-01-01,,,referral
Referred to the House Committee on the Judiciary.,hr5305,HSJU,2014-01-31,INTRODUCED,,referral
"Referred to the Subcommittee on Regulatory Reform, Commercial And Antitrust Law.",hr5305,,2014-01-26,,,referral
"Referred to the Committee on Ways and Means, and in addition to the Committees on Education and the Workforce, and the Budget, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr5306,HSWM,2014-01-31,INTRODUCED,,referral
Referred to House Ways and Means,hr5306,HSWM,2014-01-31,,,referral
Referred to House Education and the Workforce,hr5306,HSED,2014-01-31,,,referral
Referred to House Budget,hr5306,HSBU,2014-01-31,,,referral
"Referred to the Subcommittee on Health, Employment, Labor, and Pensions.",hr5306,,2014-01-17,,,referral
"Referred to the Committee on Ways and Means, and in addition to the Committee on Foreign Affairs, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr5307,HSWM,2014-01-31,INTRODUCED,,referral
Referred to House Ways and Means,hr5307,HSWM,2014-01-31,,,referral
Referred to House Foreign Affairs,hr5307,HSFA,2014-01-31,,,referral
Referred to the House Committee on Foreign Affairs.,hr5308,HSFA,2014-01-31,INTRODUCED,,referral
"Referred to the House Committee on Science, Space, and Technology.",hr5309,HSSY,2014-01-31,INTRODUCED,,referral
Mr. Smith (TX) moved to suspend the rules and pass the bill.,hr5309,,2014-01-08,,15:46:00,action
Considered under suspension of the rules.,hr5309,,2014-01-08,,15:46:00,action
DEBATE - The House proceeded with forty minutes of debate on H.R. 5309.,hr5309,,2014-01-08,,15:46:00,action
On motion to suspend the rules and pass the bill Agreed to by voice vote.,hr5309,,2014-01-08,PASS_OVER:HOUSE,15:57:00,vote
Motion to reconsider laid on the table Agreed to without objection.,hr5309,,2014-01-08,,15:57:00,action
"Received in the Senate and Read twice and referred to the Committee on Commerce, Science, and Transportation.",hr5309,SSCM,2014-01-09,,,referral
Referred to the House Committee on Financial Services.,hr5310,HSBA,2014-01-31,INTRODUCED,,referral
Referred to the House Committee on Natural Resources.,hr5311,HSII,2014-01-31,INTRODUCED,,referral
Referred to the Subcommittee on Public Lands and Environmental Regulation.,hr5311,,2014-01-12,,,referral
Referred to the House Committee on Transportation and Infrastructure.,hr5312,HSPW,2014-01-31,INTRODUCED,,referral
Referred to the Subcommittee on Aviation.,hr5312,,2014-01-01,,,referral
Referred to the House Committee on Energy and Commerce.,hr5313,HSIF,2014-01-31,INTRODUCED,,referral
Referred to the Subcommittee on Health.,hr5313,,2014-01-01,,,referral
"Referred to the Committee on Transportation and Infrastructure, and in addition to the Committee on Oversight and Government Reform, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr5314,HSPW,2014-01-31,INTRODUCED,,referral
Referred to House Transportation and Infrastructure,hr5314,HSPW,2014-01-31,,,referral
Referred to House Oversight and Government Reform,hr5314,HSGO,2014-01-31,,,referral
"Referred to the Subcommittee on Economic Development, Public Buildings and Emergency Management.",hr5314,,2014-01-01,,,referral
Referred to the House Committee on Foreign Affairs.,hr5315,HSFA,2014-01-31,INTRODUCED,,referral
"Referred to the Committee on the Judiciary, and in addition to the Committees on Homeland Security, Ways and Means, Armed Services, and Foreign Affairs, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr5316,HSJU,2014-01-31,INTRODUCED,,referral
Referred to House Judiciary,hr5316,HSJU,2014-01-31,,,referral
Referred to House Homeland Security,hr5316,HSHM,2014-01-31,,,referral
Referred to House Ways and Means,hr5316,HSWM,2014-01-31,,,referral
Referred to House Armed Services,hr5316,HSAS,2014-01-31,,,referral
Referred to House Foreign Affairs,hr5316,HSFA,2014-01-31,,,referral
Referred to the Subcommittee on Border and Maritime Security.,hr5316,,2014-01-02,,,referral
Referred to the Subcommittee on Immigration and Border Security.,hr5316,,2014-01-26,,,referral
Referred to the House Committee on Financial Services.,hr5317,HSBA,2014-01-31,INTRODUCED,,referral
Referred to the House Committee on Energy and Commerce.,hr5318,HSIF,2014-01-31,INTRODUCED,,referral
Referred to the Subcommittee on Health.,hr5318,,2014-01-01,,,referral
Referred to the House Committee on Ways and Means.,hr5319,HSWM,2014-01-31,INTRODUCED,,referral
"Referred to the Committee on Financial Services, and in addition to the Committee on the Judiciary, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr5320,HSBA,2014-01-31,INTRODUCED,,referral
Referred to House Financial Services,hr5320,HSBA,2014-01-31,,,referral
Referred to House Judiciary,hr5320,HSJU,2014-01-31,,,referral
"Referred to the Subcommittee on Crime, Terrorism, Homeland Security, and Investigations.",hr5320,HSHM,2014-01-26,,,referral
Referred to the House Committee on Energy and Commerce.,hr5321,HSIF,2014-01-31,INTRODUCED,,referral
Referred to the Subcommittee on Health.,hr5321,,2014-01-01,,,referral
"Referred to the Committee on Oversight and Government Reform, and in addition to the Committees on Energy and Commerce, and Rules, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr5322,HSGO,2014-01-31,INTRODUCED,,referral
Referred to House Oversight and Government Reform,hr5322,HSGO,2014-01-31,,,referral
Referred to House Energy and Commerce,hr5322,HSIF,2014-01-31,,,referral
Referred to House Rules,hr5322,HSRU,2014-01-31,,,referral
Referred to the Subcommittee on Energy and Power.,hr5322,,2014-01-01,,,referral
Referred to the House Committee on Veterans' Affairs.,hr5323,HSVR,2014-01-31,INTRODUCED,,referral
"Referred to the Committee on Energy and Commerce, and in addition to the Committee on Education and the Workforce, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr5324,HSIF,2014-01-31,INTRODUCED,,referral
Referred to House Energy and Commerce,hr5324,HSIF,2014-01-31,,,referral
Referred to House Education and the Workforce,hr5324,HSED,2014-01-31,,,referral
Referred to the Subcommittee on Health.,hr5324,,2014-01-01,,,referral
"Referred to the Subcommittee on Early Childhood, Elementary, and Secondary Education.",hr5324,,2014-01-17,,,referral
"Referred to the Committee on Ways and Means, and in addition to the Committee on Education and the Workforce, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr5325,HSWM,2014-01-31,INTRODUCED,,referral
Referred to House Ways and Means,hr5325,HSWM,2014-01-31,,,referral
Referred to House Education and the Workforce,hr5325,HSED,2014-01-31,,,referral
Referred to the Subcommittee on Higher Education and Workforce Training.,hr5325,,2014-01-17,,,referral
Referred to the House Committee on Ways and Means.,hr5326,HSWM,2014-01-31,INTRODUCED,,referral
Referred to the House Committee on Education and the Workforce.,hr5327,HSED,2014-01-31,INTRODUCED,,referral
Referred to the Subcommittee on Workforce Protections.,hr5327,,2014-01-17,,,referral
Referred to the House Committee on Energy and Commerce.,hr5328,HSIF,2014-01-31,INTRODUCED,,referral
Referred to the Subcommittee on Health.,hr5328,,2014-01-01,,,referral
Referred to the House Committee on Natural Resources.,hr5329,HSII,2014-01-31,INTRODUCED,,referral
Referred to the House Committee on Ways and Means.,hr5330,HSWM,2014-01-31,INTRODUCED,,referral
Referred to the House Committee on Oversight and Government Reform.,hr5331,HSGO,2014-01-31,INTRODUCED,,referral
Committee Consideration and Mark-up Session Held.,hr5331,,2014-01-17,,,action
