_action_text,_bill,_committees,_date,_status,_time,_type
"POSTPONED PROCEEDINGS - At the conclusion of debate on the Blackburn amendment, the Chair put the question on adoption of the amendment and by voice vote, announced that the noes had prevailed. Mrs. Blackburn demanded a recorded vote and the Chair postponed further proceedings on the question of adoption of the amendment until a later in the legislative day.",hr3170,,2009-01-16,,15:12:00,action
"DEBATE - Pursuant to the provisions of H.Res. 644, the Committee of the Whole proceeded with 10 minutes of debate on the Broun (GA) amendment.",hr3170,,2009-01-16,,15:13:00,action
"POSTPONED PROCEEDINGS - At the conclusion of debate on the Broun (GA) amendment, the Chair put the question on adoption of the amendment and by voice vote, announced that the noes had prevailed. Mr. Broun (GA) demanded a recorded vote and the Chair postponed further proceedings on the question of adoption of the amendment until a later in the legislative day.",hr3170,,2009-01-16,,15:24:00,action
"DEBATE - Pursuant to the provisions of H.Res. 644, the Committee of the Whole proceeded with 10 minutes of debate on the Flake amendment No. 7.",hr3170,,2009-01-16,,15:27:00,action
"POSTPONED PROCEEDINGS - At the conclusion of debate on the Flake amendment, the Chair put the question on adoption of the amendment and by voice vote, announced that the noes had prevailed. Mr. Flake demanded a recorded vote and the Chair postponed further proceedings on the question of adoption of the amendment until later in the legislative day.",hr3170,,2009-01-16,,15:37:00,action
"DEBATE - Pursuant to the provisions of H.Res. 644, the Committee of the Whole proceeded with 10 minutes of debate on the Flake amendment No. 8.",hr3170,,2009-01-16,,15:38:00,action
"POSTPONED PROCEEDINGS - At the conclusion of debate on the Flake amendment, the Chair put the question on adoption of the amendment and by voice vote, announced that the noes had prevailed. Mr. Flake demanded a recorded vote and the Chair postponed further proceedings on the question of adoption of the amendment until later in the legislative day.",hr3170,,2009-01-16,,15:48:00,action
"DEBATE - Pursuant to the provisions of H.Res. 644, the Committee of the Whole proceeded with 10 minutes of debate on the Flake amendment No. 9.",hr3170,,2009-01-16,,15:49:00,action
"POSTPONED PROCEEDINGS - At the conclusion of debate on the Flake amendment, the Chair put the question on adoption of the amendment and by voice vote, announced that the noes had prevailed. Mr. Flake demanded a recorded vote and the Chair postponed further proceedings on the question of adoption of the amendment until later in the legislative day.",hr3170,,2009-01-16,,15:58:00,action
"DEBATE - Pursuant to the provisions of H.Res. 644, the Committee of the Whole proceeded with 10 minutes of debate on the Flake amendment No. 10.",hr3170,,2009-01-16,,15:58:00,action
"POSTPONED PROCEEDINGS - At the conclusion of debate on the Flake amendment, the Chair put the question on adoption of the amendment and by voice vote, announced that the noes had prevailed. Mr. Flake demanded a recorded vote and the Chair postponed further proceedings on the question of adoption of the amendment until later in the legislative day.",hr3170,,2009-01-16,,16:09:00,action
"DEBATE - Pursuant to the provisions of H.Res. 644, the Committee of the Whole proceeded with 10 minutes of debate on the Flake amendment No. 11.",hr3170,,2009-01-16,,16:10:00,action
"POSTPONED PROCEEDINGS - At the conclusion of debate on the Flake amendment, the Chair put the question on adoption of the amendment and by voice vote, announced that the noes had prevailed. Mr. Flake demanded a recorded vote and the Chair postponed further proceedings on the question of adoption of the amendment until later in the legislative day.",hr3170,,2009-01-16,,16:22:00,action
"DEBATE - Pursuant to the provisions of H.Res. 644, the Committee of the Whole proceeded with 10 minutes of debate on the Flake amendment No. 12.",hr3170,,2009-01-16,,16:23:00,action
"POSTPONED PROCEEDINGS - At the conclusion of debate on the Flake amendment, the Chair put the question on adoption of the amendment and by voice vote, announced that the noes had prevailed. Mr. Flake demanded a recorded vote and the Chair postponed further proceedings on the question of adoption of the amendment until later in the legislative day.",hr3170,,2009-01-16,,16:34:00,action
"DEBATE - Pursuant to the provisions of H.Res. 644, the Committee of the Whole proceeded with ten minutes of debate on the Flake amendment No. 13.",hr3170,,2009-01-16,,16:35:00,action
"POSTPONED PROCEEDINGS - At the conclusion of debate on the Flake amendment, the Chair put the question on adoption of the amendment and by voice vote, announced that the noes had prevailed. Mr. Flake demanded a recorded vote and the Chair postponed further proceedings on the question of adoption of the amendment until later in the legislative day.",hr3170,,2009-01-16,,16:44:00,action
"DEBATE - Pursuant to the provisions of H.Res. 644, the Committee of the Whole proceeded with ten minutes of debate on the Flake amendment No. 14.",hr3170,,2009-01-16,,16:44:00,action
"POSTPONED PROCEEDINGS - At the conclusion of debate on the Flake amendment, the Chair put the question on adoption of the amendment and by voice vote, announced that the noes had prevailed. Mr. Flake demanded a recorded vote and the Chair postponed further proceedings on the question of adoption of the amendment until later in the legislative day.",hr3170,,2009-01-16,,16:52:00,action
"DEBATE - Pursuant to the provisions of H.Res. 644, the Committee of the Whole proceeded with 10 minutes of debate on the Flake amendment No. 15.",hr3170,,2009-01-16,,16:53:00,action
"POSTPONED PROCEEDINGS - At the conclusion of debate on the Flake amendment, the Chair put the question on adoption of the amendment and by voice vote, announced that the noes had prevailed. Mr. Flake demanded a recorded vote and the Chair postponed further proceedings on the question of adoption of the amendment until later in the legislative day.",hr3170,,2009-01-16,,17:02:00,action
"DEBATE - Pursuant to the provisions of H.Res. 644, the Committee of the Whole proceeded with ten minutes Flake amendment No. 16.",hr3170,,2009-01-16,,17:03:00,action
"POSTPONED PROCEEDINGS - At the conclusion of debate on the Flake amendment, the Chair put the question on adoption of the amendment and by voice vote, announced that the noes had prevailed. Mr. Flake demanded a recorded vote and the Chair postponed further proceedings on the question of adoption of the amendment until later in the legislative day.",hr3170,,2009-01-16,,17:14:00,action
"DEBATE - Pursuant to the provisions of H.Res. 644, the Committee of the Whole proceeded with 10 minutes of debate on the Flake amendment No. 17.",hr3170,,2009-01-16,,17:14:00,action
"POSTPONED PROCEEDINGS - At the conclusion of debate on the Flake amendment, the Chair put the question on adoption of the amendment and by voice vote, announced that the noes had prevailed. Mr. Flake demanded a recorded vote and the Chair postponed further proceedings on the question of adoption of the amendment until later in the legislative day.",hr3170,,2009-01-16,,17:21:00,action
UNFINISHED BUSINESS - The Chair announced that the unfinished business was the question of adoptopn of amendments which had been debated earlier and on which further proceedings were postponed.,hr3170,,2009-01-16,,17:45:00,action
The House rose from the Committee of the Whole House on the state of the Union to report H.R. 3170.,hr3170,,2009-01-16,,18:40:00,action
The House adopted the amendments en gross as agreed to by the Committee of the Whole House on the state of the Union.,hr3170,,2009-01-16,,18:41:00,action
The previous question was ordered pursuant to the rule.,hr3170,,2009-01-16,,18:41:00,action
Mr. Tiahrt moved to recommit with instructions to Appropriations.,hr3170,HSAP,2009-01-16,,18:41:00,action
Mr. Serrano raised a point of order against the motion to recommit with instructions. The provisions of the motion to recommit constitute legislation in an appropriations bill. Sustained by the Chair.,hr3170,,2009-01-16,,18:44:00,action
Point of order sustained against the motion to recommit with instructions.,hr3170,,2009-01-16,,18:44:00,action
Mr. Tiahrt appealed the ruling of the chair. The question was then put on sustaining the ruling of the chair.,hr3170,,2009-01-16,,18:45:00,action
Mr. Serrano moved to table the motion to appeal the ruling of the chair,hr3170,,2009-01-16,,18:45:00,action
On motion to table the motion to appeal the ruling of the chair Agreed to by recorded vote: 225 - 195 (Roll no. 570).,hr3170,,2009-01-16,,19:01:00,action
On motion to table the motion to appeal the ruling of the chair Agreed to by recorded vote: (Roll No. 570).,hr3170,,2009-01-16,,19:01:00,action
"On passage Passed by the Yeas and Nays: 219 - 208, 1 Present (Roll no. 571).",hr3170,,2009-01-16,PASS_OVER:HOUSE,19:10:00,vote
Motion to reconsider laid on the table Agreed to without objection.,hr3170,,2009-01-16,,19:10:00,action
Received in the Senate. Read twice. Placed on Senate Legislative Calendar under General Orders. Calendar No. 115.,hr3170,,2009-01-20,,,calendar
"Referred to the Committee on Financial Services, and in addition to the Committee on Ways and Means, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr3171,HSBA,2009-01-10,INTRODUCED,,referral
Referred to House Financial Services,hr3171,HSBA,2009-01-10,,,referral
Referred to House Ways and Means,hr3171,HSWM,2009-01-10,,,referral
"Referred to the Committee on Energy and Commerce, and in addition to the Committee on Ways and Means, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr3172,HSIF,2009-01-10,INTRODUCED,,referral
Referred to House Energy and Commerce,hr3172,HSIF,2009-01-10,,,referral
Referred to House Ways and Means,hr3172,HSWM,2009-01-10,,,referral
Referred to the Subcommittee on Health.,hr3172,,2009-01-13,,,referral
Referred to the House Committee on the Judiciary.,hr3173,HSJU,2009-01-10,INTRODUCED,,referral
"Referred to the Subcommittee on Crime, Terrorism, and Homeland Security.",hr3173,HSHM,2009-01-19,,,referral
"Referred to the Committee on Oversight and Government Reform, and in addition to the Committee on Financial Services, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr3174,HSGO,2009-01-10,INTRODUCED,,referral
Referred to House Oversight and Government Reform,hr3174,HSGO,2009-01-10,,,referral
Referred to House Financial Services,hr3174,HSBA,2009-01-10,,,referral
"Referred to the Subcommittee on Government Management, Organization, and Procurement.",hr3174,,2009-01-31,,,referral
Referred to the House Committee on Agriculture.,hr3175,HSAG,2009-01-10,INTRODUCED,,referral
Committee Consideration and Mark-up Session Held.,hr3175,,2009-01-29,,,action
Ordered to be Reported by Voice Vote.,hr3175,,2009-01-29,REPORTED,,calendar
Reported by the Committee on Agriculture. H. Rept. 111-252.,hr3175,HSAG,2009-01-10,,14:19:00,action
"Placed on the Union Calendar, Calendar No. 140.",hr3175,,2009-01-10,,14:19:00,calendar
Mr. Holden moved to suspend the rules and pass the bill.,hr3175,,2009-01-15,,14:17:00,action
Considered under suspension of the rules.,hr3175,,2009-01-15,,14:18:00,action
DEBATE - The House proceeded with forty minutes of debate on H.R. 3175.,hr3175,,2009-01-15,,14:18:00,action
On motion to suspend the rules and pass the bill Agreed to by voice vote.,hr3175,,2009-01-15,PASS_OVER:HOUSE,14:25:00,vote
Motion to reconsider laid on the table Agreed to without objection.,hr3175,,2009-01-15,,14:25:00,action
"Received in the Senate and Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",hr3175,HSAG,2009-01-16,,,referral
Referred to the House Committee on Energy and Commerce.,hr3176,HSIF,2009-01-10,INTRODUCED,,referral
Referred to the Subcommittee on Health.,hr3176,,2009-01-13,,,referral
Referred to the House Committee on Science and Technology.,hr3177,HSSY,2009-01-10,INTRODUCED,,referral
Referred to the Subcommittee on Energy and Environment.,hr3177,,2009-01-14,,,referral
Sponsor introductory remarks on measure.,hr3178,,2009-01-10,INTRODUCED,,action
Referred to the House Committee on Ways and Means.,hr3178,HSWM,2009-01-10,REFERRED,,referral
Referred to the House Committee on Financial Services.,hr3179,HSBA,2009-01-10,INTRODUCED,,referral
"Mr. Moore (KS) moved to suspend the rules and pass the bill, as amended.",hr3179,,2009-01-15,,15:32:00,action
Considered under suspension of the rules.,hr3179,,2009-01-15,,15:32:00,action
DEBATE - The House proceeded with forty minutes of debate on H.R. 3179.,hr3179,,2009-01-15,,15:32:00,action
"On motion to suspend the rules and pass the bill, as amended Agreed to by voice vote.",hr3179,,2009-01-15,PASS_OVER:HOUSE,15:38:00,vote
Motion to reconsider laid on the table Agreed to without objection.,hr3179,,2009-01-15,,15:38:00,action
"Received in the Senate and Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",hr3179,SSBK,2009-01-16,,,referral
Referred to the House Committee on Education and Labor.,hr3180,HSED,2009-01-10,INTRODUCED,,referral
Referred to the House Committee on Education and Labor.,hr3181,HSED,2009-01-10,INTRODUCED,,referral
"Referred to the Subcommittee on Higher Education, Lifelong Learning, and Competitiveness.",hr3181,,2010-01-22,,,referral
Referred to the House Committee on the Judiciary.,hr3182,HSJU,2009-01-10,INTRODUCED,,referral
"Referred to the Subcommittee on Immigration, Citizenship, Refugees, Border Security, and International Law.",hr3182,,2009-01-20,,,referral
"The House Committee on Appropriations reported an original measure, H. Rept. 111-203, by Mr. Pastor (AZ).",hr3183,HSAP,2009-01-13,INTRODUCED,14:25:00,action
"Placed on the Union Calendar, Calendar No. 110.",hr3183,,2009-01-13,REPORTED,14:26:00,calendar
Rules Committee Resolution H. Res. 645 Reported to House. Rule provides for consideration of H.R. 3183 with 1 hour of general debate. Previous question shall be considered as ordered without intervening motions except motion to recommit with or without instructions. Measure will be considered read. Specified amendments are in order. All points of order against consideration of the bill are waived except those arising under clause 9 or 10 of rule XXI. Points of order against provisions in the bill for failure to comply with clause 2 of rule XXI are waived.,hr3183,HSRU,2009-01-14,,20:46:00,action
Rule H. Res. 645 passed House.,hr3183,,2009-01-15,,12:28:00,action
Considered under the provisions of rule H. Res. 645.,hr3183,,2009-01-15,,12:49:00,action
Rule provides for consideration of H.R. 3183 with 1 hour of general debate. Previous question shall be considered as ordered without intervening motions except motion to recommit with or without instructions. Measure will be considered read. Specified amendments are in order. All points of order against consideration of the bill are waived except those arising under clause 9 or 10 of rule XXI. Points of order against provisions in the bill for failure to comply with clause 2 of rule XXI are waived.,hr3183,,2009-01-15,,12:49:00,action
House resolved itself into the Committee of the Whole House on the state of the Union pursuant to H. Res. 645 and Rule XVIII.,hr3183,,2009-01-15,,12:49:00,action
The Speaker designated the Honorable John F. Tierney to act as Chairman of the Committee.,hr3183,,2009-01-15,,12:49:00,action
GENERAL DEBATE - The Committee of the Whole proceeded with one hour of general debate on H.R. 3183.,hr3183,,2009-01-15,,12:50:00,action
"DEBATE - Pursuant to the provisions of H. Res. 645, the Committee of the Whole proceeded with 10 minutes of debate on the Pastor amendment.",hr3183,,2009-01-15,,13:49:00,action
"POSTPONED PROCEEDINGS - At the conclusion of debate on the Pastor amendment, the Chair put the question on adoption of the amendment and by voice vote, announced that the ayes had prevailed. Mr. Frelinghuysen demanded a recorded vote and the Chair postponed further proceedings on the question of adoption of the amendment until a time to be announced.",hr3183,,2009-01-15,,13:56:00,action
"DEBATE - Pursuant to the provisions of H. Res. 645, the Committee of the Whole proceeded with 10 minutes of debate on the Connolly amendment.",hr3183,,2009-01-15,,13:57:00,action
"POSTPONED PROCEEDINGS - At the conclusion of debate on the Connolly amendment, the Chair put the question on adoption of the amendment and by voice vote, announced that the ayes had prevailed. Mr. Frelinghuysen demanded a recorded vote and the Chair postponed further proceedings on the question of adoption of the amendment until a time to be announced.",hr3183,,2009-01-15,,14:01:00,action
"DEBATE - Pursuant to the provisions of H. Res. 645, the Committee of the Whole proceeded with 10 minutes of debate on the Wamp amendment.",hr3183,,2009-01-15,,14:02:00,action
"DEBATE - Pursuant to the provisions of H. Res. 645, the Committee of the Whole proceeded with 10 minutes of debate on the Hastings (WA) amendment.",hr3183,,2009-01-15,,14:10:00,action
"POSTPONED PROCEEDINGS - At the conclusion of debate on the Hastings (WA) amendment, the Chair put the question on adoption of the amendment and by voice vote, announced that the ayes had prevailed. Mr. Frelinghuysen demanded a recorded vote and the Chair postponed further proceedings on the question of adoption of the amendment until a time to be announced.",hr3183,,2009-01-15,,14:16:00,action
"DEBATE - Pursuant to the provisions of H. Res. 645, the Committee of the Whole proceeded with 10 minutes of debate on the Costa amendment.",hr3183,,2009-01-15,,14:17:00,action
"DEBATE - Pursuant to the provisions of H. Res. 645, the Committee of the Whole proceeded with 10 minutes of debate on the Cardoza amendment.",hr3183,,2009-01-15,,14:24:00,action
"DEBATE - Pursuant to the provisions of H. Res. 645, the Committee of the Whole proceeded with 10 minutes of debate on the Boren amendment.",hr3183,,2009-01-15,,14:32:00,action
"POSTPONED PROCEEDINGS - At the conclusion of debate on the Boren amendment, the Chair put the question on adoption of the amendment and by voice vote, announced that the ayes had prevailed. Mr. Frelinghuysen demanded a recorded vote and the Chair postponed further proceedings on the question of adoption of the amendment until a time to be announced.",hr3183,,2009-01-15,,14:42:00,action
"DEBATE - Pursuant to the provisions of H. Res. 645, the Committee of the Whole proceeded with 10 minutes of debate on the Miller(MI) amendment.",hr3183,,2009-01-15,,14:42:00,action
"POSTPONED PROCEEDINGS - At the conclusion of debate on the Miller(MI) amendment, the Chair put the question on adoption of the amendment and by voice vote, announced that the ayes had prevailed. Mr. Frelinghuysen demanded a recorded vote and the Chair postponed further proceedings on the question of adoption of the amendment until a time to be announced.",hr3183,,2009-01-15,,14:48:00,action
"DEBATE - Pursuant to the provisions of H. Res. 645, the Committee of the Whole proceeded with 10 minutes of debate on the Heinrich amendment.",hr3183,,2009-01-15,,14:49:00,action
"POSTPONED PROCEEDINGS - At the conclusion of debate on the Heinrich amendment, the Chair put the question on adoption of the amendment and by voice vote, announced that the ayes had prevailed. Mr. Frelinghuysen demanded a recorded vote and the Chair postponed further proceedings on the question of adoption of the amendment until a time to be announced.",hr3183,,2009-01-15,,14:55:00,action
"DEBATE - Pursuant to the provisions of H. Res. 645, the Committee of the Whole proceeded with 10 minutes of debate on the Cao amendment.",hr3183,,2009-01-15,,14:57:00,action
"POSTPONED PROCEEDINGS - At the conclusion of debate on the Cao amendment, the Chair put the question on adoption of the amendment and by voice vote, announced that the ayes had prevailed. Mr. Frelinghuysen demanded a recorded vote and the Chair postponed further proceedings on the question of adoption of the amendment until a time to be announced.",hr3183,,2009-01-15,,15:00:00,action
"DEBATE - Pursuant to the provisions of H. Res. 645, the Committee of the Whole proceeded with 10 minutes of debate on the Blackburn amendment.",hr3183,,2009-01-15,,15:01:00,action
"POSTPONED PROCEEDINGS - At the conclusion of debate on the Blackburn amendment, the Chair put the question on adoption of the amendment and by voice vote, announced that the noes had prevailed. Mrs. Blackburn demanded a recorded vote and the Chair postponed further proceedings on the question of adoption of the amendment until a time to be announced.",hr3183,,2009-01-15,,15:09:00,action
"DEBATE - Pursuant to the provisions of H. Res. 645, the Committee of the Whole proceeded with 10 minutes of debate on the Campbell amendment No. 2.",hr3183,,2009-01-15,,16:00:00,action
"POSTPONED PROCEEDINGS - At the conclusion of debate on the Campbell amendment, the Chair put the question on adoption of the amendment and by voice vote, announced that the noes had prevailed. Mr. Campbell demanded a recorded vote and the Chair postponed further proceedings on the question of adoption of the amendment until a time to be announced.",hr3183,,2009-01-15,,16:12:00,action
"DEBATE - Pursuant to the provisions of H. Res. 645, the Committee of the Whole proceeded with 10 minutes of debate on the Flake amendment No. 1.",hr3183,,2009-01-15,,16:13:00,action
"POSTPONED PROCEEDINGS - At the conclusion of debate on the Flake amendment, the Chair put the question on adoption of the amendment and by voice vote, announced that the noes had prevailed. Mr. Flake demanded a recorded vote and the Chair postponed further proceedings on the question of adoption of the amendment until a time to be announced.",hr3183,,2009-01-15,,16:26:00,action
"DEBATE - Pursuant to the provisions of H. Res. 645, the Committee of the Whole proceeded with 10 minutes of debate on the Flake amendment No. 3.",hr3183,,2009-01-15,,16:27:00,action
"POSTPONED PROCEEDINGS - At the conclusion of debate on the Flake amendment, the Chair put the question on adoption of the amendment and by voice vote, announced that the noes had prevailed. Mr. Flake demanded a recorded vote and the Chair postponed further proceedings on the question of adoption of the amendment until a time to be announced.",hr3183,,2009-01-15,,16:37:00,action
"DEBATE - Pursuant to the provisions of H. Res. 645, the Committee of the Whole proceeded with 10 minutes of debate on the Flake amendment No. 4.",hr3183,,2009-01-15,,16:38:00,action
"POSTPONED PROCEEDINGS - At the conclusion of debate on the Flake amendment, the Chair put the question on adoption of the amendment and by voice vote, announced that the noes had prevailed. Mr. Flake demanded a recorded vote and the Chair postponed further proceedings on the question of adoption of the amendment until a time to be announced.",hr3183,,2009-01-15,,16:47:00,action
"DEBATE - Pursuant to the provisions of H. Res. 645, the Committee of the Whole proceeded with 10 minutes of debate on the Flake amendment No. 5.",hr3183,,2009-01-15,,16:48:00,action
"POSTPONED PROCEEDINGS - At the conclusion of debate on the Flake amendment, the Chair put the question on adoption of the amendment and by voice vote, announced that the noes had prevailed. Mr. Flake demanded a recorded vote and the Chair postponed further proceedings on the question of adoption of the amendment until a time to be announced.",hr3183,,2009-01-15,,16:57:00,action
"DEBATE - Pursuant to the provisions of H. Res. 645, the Committee of the Whole proceeded with 10 minutes of debate on the Flake amendment No. 10.",hr3183,,2009-01-15,,16:58:00,action
"POSTPONED PROCEEDINGS - At the conclusion of debate on the Flake amendment, the Chair put the question on adoption of the amendment and by voice vote, announced that the noes had prevailed. Mr. Flake demanded a recorded vote and the Chair postponed further proceedings on the question of adoption of the amendment until a time to be announced.",hr3183,,2009-01-15,,17:07:00,action
"DEBATE - Pursuant to the provisions of H. Res. 645, the Committee of the Whole proceeded with 10 minutes of debate on the Flake amendment No. 11.",hr3183,,2009-01-15,,17:07:00,action
"POSTPONED PROCEEDINGS - At the conclusion of debate on the Flake amendment, the Chair put the question on adoption of the amendment and by voice vote, announced that the noes had prevailed. Mr. Flake demanded a recorded vote and the Chair postponed further proceedings on the question of adoption of the amendment until a time to be announced.",hr3183,,2009-01-15,,17:16:00,action
"DEBATE - Pursuant to the provisions of H. Res. 645, the Committee of the Whole proceeded with 10 minutes of debate on the Hensarling amendment No. 1.",hr3183,,2009-01-15,,17:16:00,action
"POSTPONED PROCEEDINGS - At the conclusion of debate on the Hensarling amendment, the Chair put the question on adoption of the amendment and by voice vote, announced that the noes had prevailed. Mr. Hensarling demanded a recorded vote and the Chair postponed further proceedings on the question of adoption of the amendment until a time to be announced.",hr3183,,2009-01-15,,17:28:00,action
"DEBATE - Pursuant to the provisions of H. Res. 645, the Committee of the Whole proceeded with 10 minutes of debate on the Hensarling amendment No. 2.",hr3183,,2009-01-15,,17:29:00,action
"POSTPONED PROCEEDINGS - At the conclusion of debate on the Hensarling amendment, the Chair put the question on adoption of the amendment and by voice vote, announced that the noes had prevailed. Mr. Hensarling demanded a recorded vote and the Chair postponed further proceedings on the question of adoption of the amendment until a time to be announced.",hr3183,,2009-01-15,,17:37:00,action
"DEBATE - Pursuant to the provisions of H. Res. 645, the Committee of the Whole proceeded with 10 minutes of debate on the Hensarling amendment No. 4.",hr3183,,2009-01-15,,17:39:00,action
"POSTPONED PROCEEDINGS - At the conclusion of debate on the Hensarling amendment, the Chair put the question on adoption of the amendment and by voice vote, announced that the noes had prevailed. Mr. Hensarling demanded a recorded vote and the Chair postponed further proceedings on the question of adoption of the amendment until a time to be announced.",hr3183,,2009-01-15,,17:49:00,action
Mr. Pastor (AZ) moved that the Committee now rise.,hr3183,,2009-01-15,,17:50:00,action
On motion that the Committee now rise Agreed to by voice vote.,hr3183,,2009-01-15,,17:50:00,action
Committee of the Whole House on the state of the Union rises leaving H.R. 3183 as unfinished business.,hr3183,,2009-01-15,,17:50:00,action
"DEBATE - Pursuant to the provisions of H. Res. 645, the Committee of the Whole proceeded with 10 minutes of debate on the Hensarling amendment No. 1.",hr3183,,2009-01-15,,17:51:00,action
Considered as unfinished business.,hr3183,,2009-01-17,,13:15:00,action
The House resolved into Committee of the Whole House on the state of the Union for further consideration.,hr3183,,2009-01-17,,13:15:00,action
The House rose from the Committee of the Whole House on the state of the Union to report H.R. 3183.,hr3183,,2009-01-17,,14:15:00,action
The previous question was ordered pursuant to the rule.,hr3183,,2009-01-17,,14:15:00,action
The House adopted the amendment in the nature of a substitute as agreed to by the Committee of the Whole House on the state of the Union.,hr3183,,2009-01-17,,14:16:00,action
Mr. Simpson moved to recommit with instructions to Appropriations.,hr3183,HSAP,2009-01-17,,14:16:00,action
"Floor summary: DEBATE - The House proceeded with 10 minutes of debate on the Simpson motion to recommit with instructions. The instructions contained in the motion seek to strike the sections titled ""Nuclear Waste Disposal"" and ""Defense Nuclear Waste Disposal"" from the bill.",hr3183,,2009-01-17,,14:17:00,action
On motion to recommit with instructions Failed by recorded vote: 30 - 388 (Roll no. 591).,hr3183,,2009-01-17,,14:43:00,action
On passage Passed by the Yeas and Nays: 320 - 97 (Roll no. 592).,hr3183,,2009-01-17,PASS_OVER:HOUSE,14:53:00,vote
Motion to reconsider laid on the table Agreed to without objection.,hr3183,,2009-01-17,,14:53:00,action
Received in the Senate. Read twice. Placed on Senate Legislative Calendar under General Orders. Calendar No. 116.,hr3183,,2009-01-20,,,calendar
Measure laid before Senate by unanimous consent.,hr3183,,2009-01-27,,,action
Considered by Senate.,hr3183,,2009-01-28,,,action
Cloture motion on the bill presented in Senate.,hr3183,,2009-01-28,,,action
Considered by Senate.,hr3183,,2009-01-29,,,action
Cloture motion on Amendment SA 1813 rendered moot.,hr3183,,2009-01-29,,,action
Cloture motion on the bill rendered moot.,hr3183,,2009-01-29,,,action
Passed Senate with an amendment by Yea-Nay Vote. 85 - 9. Record Vote Number: 248.,hr3183,,2009-01-29,PASS_BACK:SENATE,,vote
"Senate insists on its amendment, asks for a conference, appoints conferees Dorgan; Byrd; Murray; Feinstein; Johnson; Landrieu; Reed; Lautenberg; Harkin; Tester; Inouye; Bennett; Cochran; McConnell; Bond; Hutchison; Shelby; Alexander; Voinovich.",hr3183,,2009-01-29,,,action
Message on Senate action sent to the House.,hr3183,,2009-01-30,,,action
"Mr. Pastor (AZ) moved that the House disagree to the Senate amendment, and agree to a conference.",hr3183,,2009-01-25,,10:00:00,action
"On motion that the House disagree to the Senate amendment, and agree to a conference Agreed to by voice vote.",hr3183,,2009-01-25,,10:01:00,action
Mr. Frelinghuysen moved that the House instruct conferees.,hr3183,,2009-01-25,,10:02:00,action
"DEBATE - The House proceeded with ten minutes of debate on the Frelinghuysen motion to instruct conferees. The instructions contained in the motion seek to require the managers on the part of the House to not record their approval of the final conference agreement (within the meaning of clause 12(a)(4) of House rule XXII) unless the text of such agreement has been available to the managers in an electronic, searchable, and downloadable form for at least 48 hours prior to the time described in such clause.",hr3183,,2009-01-25,,10:02:00,action
On motion that the House instruct conferees Agreed to by voice vote.,hr3183,,2009-01-25,,10:03:00,action
Motion to reconsider laid on the table Agreed to without objection.,hr3183,,2009-01-25,,10:03:00,action
"The Speaker appointed conferees: Visclosky, Edwards (TX), Pastor (AZ), Berry, Fattah, Israel, Ryan (OH), Olver, Davis (TN), Salazar, Obey, Frelinghuysen, Wamp, Simpson, Rehberg, Calvert, Alexander, and Lewis (CA).",hr3183,,2009-01-25,,10:04:00,action
Conferees agreed to file conference report.,hr3183,,2009-01-30,,,action
Conference report H. Rept. 111-278 filed.,hr3183,,2009-01-30,,18:30:00,action
Rules Committee Resolution H. Res. 788 Reported to House. Rule provides for consideration of the conference report to H.R. 3183 with 1 hour of general debate. Previous question shall be considered as ordered without intervening motions except motion to recommit. Rule provides for consideration of the conference report to H.R. 3183 with 1 hour of general debate. Previous question shall be considered as ordered without intervening motions except motion to recommit with or without instructions. All points of order against the conference report are waived. the previous question shall be considered as ordered on the conference report to its adoption without intervening motion except: (1) one hour of debate; and (2) one motion to recommit if applicable.,hr3183,HSRU,2009-01-30,,19:50:00,action
Rules Committee Resolution H. Res. 789 Reported to House. Rule provides for consideration of the conference report to H.R. 3183 with 1 hour of general debate. Previous question shall be considered as ordered without intervening motions except motion to recommit with or without instructions. All points of order against the conference report are waived. the previous question shall be considered as ordered on the conference report to its adoption without intervening motion except: (1) one hour of debate; and (2) one motion to recommit if applicable.,hr3183,HSRU,2009-01-30,,20:01:00,action
Rule H. Res. 788 passed House.,hr3183,,2009-01-01,,12:51:00,action
Mr. Pastor (AZ) brought up conference report H. Rept. 111-278 for consideration under the provisions of H. Res. 788.,hr3183,,2009-01-01,,13:08:00,action
DEBATE - The House proceeded with one hour of debate on the conference report to accompany H.R. 3183.,hr3183,,2009-01-01,,13:08:00,action
The previous question was ordered pursuant to the rule.,hr3183,,2009-01-01,,14:01:00,action
On agreeing to the conference report Agreed to by the Yeas and Nays: 308 - 114 (Roll no. 752).,hr3183,,2009-01-01,CONFERENCE:PASSED:HOUSE,14:27:00,vote
Motions to reconsider laid on the table Agreed to without objection.,hr3183,,2009-01-01,,14:27:00,action
Conference papers: Senate report and manager's statement and message on House action held at the desk in Senate.,hr3183,,2009-01-01,,,action
Conference report considered in Senate by Unanimous Consent.,hr3183,,2009-01-08,,,action
Cloture motion on the conference report to accompany H.R. 3183 presented in Senate.,hr3183,,2009-01-08,,,action
