_action_text,_bill,_committees,_date,_status,_time,_type
Introduced in Senate,s2021,,2015-01-10,INTRODUCED,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s2021,SSGA,2015-01-10,REFERRED,,referral
Committee on Homeland Security and Governmental Affairs. Ordered to be reported with an amendment in the nature of a substitute favorably.,s2021,SSGA,2015-01-07,REPORTED,,calendar
Committee on Homeland Security and Governmental Affairs. Reported by Senator Johnson with an amendment in the nature of a substitute. With written report No. 114-200.,s2021,SSGA,2016-01-12,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 344.,s2021,,2016-01-12,,,calendar
Introduced in Senate,s2022,,2015-01-10,INTRODUCED,,action
Read twice and referred to the Committee on Veterans' Affairs.,s2022,SSVA,2015-01-10,REFERRED,,referral
Committee on Veterans' Affairs. Hearings held.,s2022,SSVA,2015-01-06,,,hearings
Introduced in Senate,s2023,,2015-01-10,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s2023,SSFI,2015-01-10,REFERRED,,referral
Introduced in Senate,s2024,,2015-01-10,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s2024,SSEG,2015-01-10,REFERRED,,referral
Introduced in Senate,s2025,,2015-01-10,INTRODUCED,,action
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s2025,SSCM,2015-01-10,REFERRED,,referral
Introduced in Senate,s2026,,2015-01-10,INTRODUCED,,action
Read twice and referred to the Committee on Foreign Relations.,s2026,SSFR,2015-01-10,REFERRED,,referral
Introduced in Senate,s2027,,2015-01-10,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s2027,SSJU,2015-01-10,REFERRED,,referral
Introduced in Senate,s2028,,2015-01-10,INTRODUCED,,action
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s2028,SSBK,2015-01-10,REFERRED,,referral
Introduced in Senate,s2029,,2015-01-15,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s2029,SSJU,2015-01-15,REFERRED,,referral
Introduced in Senate,s2030,,2015-01-15,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2030,SSHR,2015-01-15,REFERRED,,referral
"Committee on Health, Education, Labor, and Pensions. Ordered to be reported with an amendment in the nature of a substitute favorably.",s2030,SSHR,2016-01-09,REPORTED,,calendar
"Committee on Health, Education, Labor, and Pensions. Reported by Senator Alexander with an amendment in the nature of a substitute. Without written report.",s2030,SSHR,2016-01-05,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 416.,s2030,,2016-01-05,,,calendar
Introduced in Senate,s2031,,2015-01-15,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s2031,SSEG,2015-01-15,REFERRED,,referral
"Committee on Energy and Natural Resources Senate Subcommittee on Public Lands, Forests, and Mining. Hearings held. With printed Hearing: S.Hrg. 114-368.",s2031,SSEG,2015-01-01,,,hearings
Introduced in Senate,s2032,,2015-01-15,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s2032,SSJU,2015-01-15,REFERRED,,referral
Senate Committee on the Judiciary discharged by Unanimous Consent.,s2032,SSJU,2015-01-03,,,action
Passed Senate without amendment by Unanimous Consent.,s2032,,2015-01-03,PASS_OVER:SENATE,,vote
Message on Senate action sent to the House.,s2032,,2015-01-04,,,action
Received in the House.,s2032,,2015-01-07,,14:16:50,action
Referred to the House Committee on Oversight and Government Reform.,s2032,HSGO,2015-01-07,,,referral
Introduced in Senate,s2033,,2015-01-15,INTRODUCED,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s2033,SSGA,2015-01-15,REFERRED,,referral
Introduced in Senate,s2034,,2015-01-15,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s2034,SSJU,2015-01-15,REFERRED,,referral
Introduced in Senate,s2035,,2015-01-15,INTRODUCED,,action
Introduced in the Senate. Read the first time. Placed on Senate Legislative Calendar under Read the First Time.,s2035,,2015-01-15,,,action
Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 229.,s2035,,2015-01-16,REPORTED,,calendar
Introduced in Senate,s2036,,2015-01-15,INTRODUCED,,action
"Introduced in the Senate, read twice, considered, read the third time, and passed without amendment by Unanimous Consent.",s2036,,2015-01-15,PASS_OVER:SENATE,,vote
Message on Senate action sent to the House.,s2036,,2015-01-16,,,action
Received in the House.,s2036,,2015-01-16,,14:19:44,action
Held at the desk.,s2036,,2015-01-16,,20:09:10,action
Mr. Hensarling moved to suspend the rules and pass the bill.,s2036,,2015-01-16,,20:01:30,action
Considered under suspension of the rules.,s2036,,2015-01-16,,20:01:41,action
DEBATE - The House proceeded with forty minutes of debate on S. 2036.,s2036,,2015-01-16,,20:01:43,action
On motion to suspend the rules and pass the bill Agreed to by voice vote.,s2036,,2015-01-16,PASSED:BILL,20:11:28,vote
Motion to reconsider laid on the table Agreed to without objection.,s2036,,2015-01-16,,20:11:30,action
Presented to President.,s2036,,2015-01-19,,,topresident
Signed by President.,s2036,,2015-01-25,ENACTED:SIGNED,,signed
Became Public Law No: 114-93.,s2036,,2015-01-25,,,enacted
Introduced in Senate,s2037,,2015-01-16,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2037,SSHR,2015-01-16,REFERRED,,referral
Introduced in Senate,s2038,,2015-01-16,INTRODUCED,,action
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s2038,SSBK,2015-01-16,REFERRED,,referral
Introduced in Senate,s2039,,2015-01-16,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s2039,SSEG,2015-01-16,REFERRED,,referral
Committee on Energy and Natural Resources Subcommittee on National Parks. Hearings held.,s2039,SSEG,2016-01-17,,,hearings
Introduced in Senate,s2040,,2015-01-16,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s2040,SSJU,2015-01-16,REFERRED,,referral
Committee on the Judiciary. Ordered to be reported with an amendment in the nature of a substitute favorably.,s2040,SSJU,2016-01-28,REPORTED,,calendar
Committee on the Judiciary. Reported by Senator Grassley with an amendment in the nature of a substitute. Without written report.,s2040,SSJU,2016-01-03,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 362.,s2040,,2016-01-03,,,calendar
Measure laid before Senate by unanimous consent.,s2040,,2016-01-17,,,action
The committee substitute withdrawn by Unanimous Consent.,s2040,,2016-01-17,,,action
Passed Senate with an amendment by Voice Vote.,s2040,,2016-01-17,PASS_OVER:SENATE,,vote
Received in the House.,s2040,,2016-01-17,,16:50:47,action
Message on Senate action sent to the House.,s2040,,2016-01-17,,,action
Referred to the House Committee on the Judiciary.,s2040,HSJU,2016-01-17,,,referral
"UNANIMOUS CONSENT - Mr. Sessions asked unanimous consent that it be in order at any time on the legislative day of September 9, 2016, for the Speaker to entertain motions that the House suspend the rules, as though under clause 1 of rule 15, relating to S. 2040.",s2040,,2016-01-07,,16:37:07,action
Mr. Goodlatte moved to suspend the rules and pass the bill.,s2040,,2016-01-09,,11:06:13,action
Considered under suspension of the rules.,s2040,,2016-01-09,,11:06:26,action
DEBATE - The House proceeded with forty minutes of debate on S. 2040.,s2040,,2016-01-09,,11:06:29,action
On motion to suspend the rules and pass the bill Agreed to by voice vote.,s2040,,2016-01-09,PASSED:BILL,11:41:37,vote
Motion to reconsider laid on the table Agreed to without objection.,s2040,,2016-01-09,,11:41:41,action
Presented to President.,s2040,,2016-01-12,,,topresident
Veto message received in Senate.,s2040,,2016-01-23,,,action
Vetoed by President.,s2040,,2016-01-23,PROV_KILL:VETO,,vetoed
Veto message ordered held at the desk.,s2040,,2016-01-26,,,action
Veto Message considered in Senate.,s2040,,2016-01-28,,,action
Passed Senate over veto by Yea-Nay Vote. 97 - 1. Record Vote Number: 148.,s2040,,2016-01-28,VETOED:OVERRIDE_PASS_OVER:SENATE,,vote
Message on Senate action sent to the House.,s2040,,2016-01-28,,,action
The Chair laid before the House the veto message from the President.,s2040,,2016-01-28,,,action
"DEBATE - The House proceeded with one hour of debate on the question of passage of S. 2040, the objections of the President to the contrary, notwithstanding.",s2040,,2016-01-28,,13:44:36,action
The previous question was ordered pursuant the previous order.,s2040,,2016-01-28,,14:32:57,action
"Two-thirds of the Members present having voted in the affirmative the bill is passed, the Passed by the Yeas and Nays: (2/3 required): 348 - 77, 1 Present (Roll no. 564).",s2040,,2016-01-28,ENACTED:VETO_OVERRIDE,,vote
The Chair directed the Clerk to notify the Senate of the action of the House.,s2040,,2016-01-28,,15:02:05,action
Became Public Law No: 114-222.,s2040,,2016-01-28,,,enacted
Introduced in Senate,s2041,,2015-01-16,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2041,SSHR,2015-01-16,REFERRED,,referral
Introduced in Senate,s2042,,2015-01-16,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2042,SSHR,2015-01-16,REFERRED,,referral
Introduced in Senate,s2043,,2015-01-16,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2043,SSHR,2015-01-16,REFERRED,,referral
Introduced in Senate,s2044,,2015-01-16,INTRODUCED,,action
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s2044,SSCM,2015-01-16,REFERRED,,referral
"Committee on Commerce, Science, and Transportation. Ordered to be reported with an amendment in the nature of a substitute favorably.",s2044,SSCM,2015-01-18,REPORTED,,calendar
"Committee on Commerce, Science, and Transportation. Reported by Senator Thune with an amendment in the nature of a substitute. With written report No. 114-175.",s2044,SSCM,2015-01-08,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 316.,s2044,,2015-01-08,,,calendar
Measure laid before Senate by unanimous consent.,s2044,,2015-01-14,,,action
The committee substitute withdrawn by Unanimous Consent.,s2044,,2015-01-14,,,action
Passed Senate with an amendment by Unanimous Consent.,s2044,,2015-01-14,PASS_OVER:SENATE,,vote
Message on Senate action sent to the House.,s2044,,2015-01-15,,,action
Received in the House.,s2044,,2015-01-15,,14:03:58,action
Referred to the House Committee on Energy and Commerce.,s2044,HSIF,2015-01-15,,,referral
"Referred to the Subcommittee on Commerce, Manufacturing, and Trade.",s2044,HSIF,2015-01-18,,,referral
Introduced in Senate,s2045,,2015-01-17,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s2045,SSFI,2015-01-17,REFERRED,,referral
Introduced in Senate,s2046,,2015-01-17,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s2046,SSEG,2015-01-17,REFERRED,,referral
Committee on Energy and Natural Resources. Hearings held.,s2046,SSEG,2015-01-08,,,hearings
Committee on Energy and Natural Resources. Ordered to be reported without amendment favorably.,s2046,SSEG,2015-01-19,REPORTED,,calendar
Committee on Energy and Natural Resources. Reported by Senator Murkowski without amendment. With written report No. 114-190.,s2046,SSEG,2015-01-16,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 335.,s2046,,2015-01-16,,,calendar
Introduced in Senate,s2047,,2015-01-17,INTRODUCED,,action
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s2047,SSCM,2015-01-17,REFERRED,,referral
Introduced in Senate,s2048,,2015-01-17,INTRODUCED,,action
Read twice and referred to the Committee on Veterans' Affairs.,s2048,SSVA,2015-01-17,REFERRED,,referral
Introduced in Senate,s2049,,2015-01-17,INTRODUCED,,action
Read twice and referred to the Committee on Veterans' Affairs.,s2049,SSVA,2015-01-17,REFERRED,,referral
Committee on Veterans' Affairs. Hearings held.,s2049,SSVA,2016-01-24,,,hearings
Introduced in Senate,s2050,,2015-01-17,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2050,SSHR,2015-01-17,REFERRED,,referral
Introduced in Senate,s2051,,2015-01-17,INTRODUCED,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s2051,SSGA,2015-01-17,REFERRED,,referral
Committee on Homeland Security and Governmental Affairs. Hearings held.,s2051,SSGA,2016-01-21,,,hearings
Introduced in Senate,s2052,,2015-01-17,INTRODUCED,,action
Read twice and referred to the Committee on Veterans' Affairs.,s2052,SSVA,2015-01-17,REFERRED,,referral
Introduced in Senate,s2053,,2015-01-17,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s2053,SSEG,2015-01-17,REFERRED,,referral
Introduced in Senate,s2054,,2015-01-17,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s2054,SSJU,2015-01-17,REFERRED,,referral
Introduced in Senate,s2055,,2015-01-17,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2055,SSHR,2015-01-17,REFERRED,,referral
"Committee on Health, Education, Labor, and Pensions. Ordered to be reported with an amendment in the nature of a substitute favorably.",s2055,SSHR,2016-01-09,REPORTED,,calendar
"Committee on Health, Education, Labor, and Pensions. Reported by Senator Alexander with an amendment in the nature of a substitute. Without written report.",s2055,SSHR,2016-01-14,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 388.,s2055,,2016-01-14,,,calendar
Introduced in Senate,s2056,,2015-01-17,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s2056,SSEG,2015-01-17,REFERRED,,referral
Committee on Energy and Natural Resources. Hearings held.,s2056,SSEG,2016-01-22,,,hearings
Introduced in Senate,s2057,,2015-01-17,INTRODUCED,,action
Read twice and referred to the Committee on Rules and Administration.,s2057,SSRA,2015-01-17,REFERRED,,referral
Introduced in Senate,s2058,,2015-01-17,INTRODUCED,,action
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s2058,SSCM,2015-01-17,REFERRED,,referral
"Committee on Commerce, Science, and Transportation. Ordered to be reported with an amendment in the nature of a substitute favorably.",s2058,SSCM,2015-01-09,REPORTED,,calendar
"Committee on Commerce, Science, and Transportation. Reported by Senator Thune with an amendment in the nature of a substitute. With written report No. 114-351.",s2058,SSCM,2016-01-15,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 629.,s2058,,2016-01-15,,,calendar
Measure laid before Senate by unanimous consent.,s2058,,2016-01-01,,,action
The committee substitute withdrawn by Unanimous Consent.,s2058,,2016-01-01,,,action
Passed Senate with an amendment and an amendment to the Title by Unanimous Consent.,s2058,,2016-01-01,PASS_OVER:SENATE,,vote
Message on Senate action sent to the House.,s2058,,2016-01-02,,,action
Received in the House.,s2058,,2016-01-02,,11:39:44,action
"Referred to the House Committee on Science, Space, and Technology.",s2058,HSSY,2016-01-02,,,referral
Introduced in Senate,s2059,,2015-01-17,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s2059,SSFI,2015-01-17,REFERRED,,referral
Introduced in Senate,s2060,,2015-01-17,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2060,SSHR,2015-01-17,REFERRED,,referral
Introduced in Senate,s2061,,2015-01-21,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s2061,SSEG,2015-01-21,REFERRED,,referral
Committee on Energy and Natural Resources Subcommittee on National Parks. Hearings held.,s2061,SSEG,2016-01-17,,,hearings
Introduced in Senate,s2062,,2015-01-21,INTRODUCED,,action
Read twice and referred to the Committee on Veterans' Affairs.,s2062,SSVA,2015-01-21,REFERRED,,referral
Introduced in Senate,s2063,,2015-01-22,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s2063,SSJU,2015-01-22,REFERRED,,referral
Introduced in Senate,s2064,,2015-01-22,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2064,SSHR,2015-01-22,REFERRED,,referral
Introduced in Senate,s2065,,2015-01-22,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2065,SSHR,2015-01-22,REFERRED,,referral
Introduced in Senate,s2066,,2015-01-22,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s2066,SSJU,2015-01-22,REFERRED,,referral
Introduced in Senate,s2067,,2015-01-22,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2067,SSHR,2015-01-22,REFERRED,,referral
Introduced in Senate,s2068,,2015-01-22,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s2068,SSFI,2015-01-22,REFERRED,,referral
Introduced in Senate,s2069,,2015-01-22,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s2069,SSEG,2015-01-22,REFERRED,,referral
"Committee on Energy and Natural Resources Subcommittee on Public Lands, Forests, and Mining. Hearings held.",s2069,SSEG,2015-01-08,,,hearings
Committee on Energy and Natural Resources. Ordered to be reported with amendments favorably.,s2069,SSEG,2015-01-19,REPORTED,,calendar
Committee on Energy and Natural Resources. Reported by Senator Murkowski with amendments. With written report No. 114-191.,s2069,SSEG,2015-01-16,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 336.,s2069,,2015-01-16,,,calendar
Introduced in Senate,s2070,,2015-01-22,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2070,SSHR,2015-01-22,REFERRED,,referral
Introduced in Senate,s2071,,2015-01-24,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s2071,SSFI,2015-01-24,REFERRED,,referral
Introduced in Senate,s2072,,2015-01-24,INTRODUCED,,action
Read twice and referred to the Committee on Environment and Public Works.,s2072,SSEV,2015-01-24,REFERRED,,referral
Committee on Environment and Public Works Subcommittee on Clean Air and Nuclear Safety. Hearings held.,s2072,SSEV,2016-01-22,,,hearings
Introduced in Senate,s2073,,2015-01-24,INTRODUCED,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s2073,SSGA,2015-01-24,REFERRED,,referral
Introduced in Senate,s2074,,2015-01-24,INTRODUCED,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s2074,SSGA,2015-01-24,REFERRED,,referral
Introduced in Senate,s2075,,2015-01-24,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s2075,SSFI,2015-01-24,REFERRED,,referral
Introduced in Senate,s2076,,2015-01-24,INTRODUCED,,action
Read twice and referred to the Committee on Environment and Public Works.,s2076,SSEV,2015-01-24,REFERRED,,referral
Introduced in Senate,s2077,,2015-01-24,INTRODUCED,,action
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s2077,SSBK,2015-01-24,REFERRED,,referral
Introduced in Senate,s2078,,2015-01-24,INTRODUCED,,action
Committee on Foreign Relations. Original measure reported to Senate by Senator Corker. Without written report.,s2078,SSFR,2015-01-24,,,action
Placed on Senate Legislative Calendar under General Orders. Calendar No. 238.,s2078,,2015-01-24,REPORTED,,calendar
Passed Senate without amendment by Unanimous Consent.,s2078,,2015-01-30,PASS_OVER:SENATE,,vote
Received in the House.,s2078,,2015-01-01,,09:23:19,action
Message on Senate action sent to the House.,s2078,,2015-01-01,,,action
Held at the desk.,s2078,,2015-01-01,,09:51:58,action
Mr. Royce moved to suspend the rules and pass the bill.,s2078,,2015-01-06,,16:52:52,action
Considered under suspension of the rules.,s2078,,2015-01-06,,16:52:54,action
DEBATE - The House proceeded with forty minutes of debate on S. 2078.,s2078,,2015-01-06,,16:52:59,action
On motion to suspend the rules and pass the bill Agreed to by voice vote.,s2078,,2015-01-06,PASSED:BILL,17:13:47,vote
Motion to reconsider laid on the table Agreed to without objection.,s2078,,2015-01-06,,17:13:49,action
Presented to President.,s2078,,2015-01-08,,,topresident
Signed by President.,s2078,,2015-01-16,ENACTED:SIGNED,,signed
Became Public Law No: 114-71.,s2078,,2015-01-16,,,enacted
Introduced in Senate,s2079,,2015-01-24,INTRODUCED,,action
Read twice and referred to the Committee on Foreign Relations.,s2079,SSFR,2015-01-24,REFERRED,,referral
Introduced in Senate,s2080,,2015-01-24,INTRODUCED,,action
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s2080,SSCM,2015-01-24,REFERRED,,referral
Introduced in Senate,s2081,,2015-01-25,INTRODUCED,,action
Read twice and referred to the Committee on Veterans' Affairs.,s2081,SSVA,2015-01-25,REFERRED,,referral
Introduced in Senate,s2082,,2015-01-25,INTRODUCED,,action
"Introduced in the Senate, read twice.",s2082,,2015-01-25,,,action
Measure laid before Senate by unanimous consent.,s2082,,2015-01-25,,,action
Passed Senate with an amendment by Unanimous Consent.,s2082,,2015-01-25,PASS_OVER:SENATE,,vote
Message on Senate action sent to the House.,s2082,,2015-01-25,,,action
Received in the House.,s2082,,2015-01-28,,14:06:39,action
Held at the desk.,s2082,,2015-01-28,,17:38:47,action
Mr. Miller (FL) moved to suspend the rules and pass the bill.,s2082,,2015-01-30,,12:29:04,action
Considered under suspension of the rules.,s2082,,2015-01-30,,12:29:34,action
DEBATE - The House proceeded with forty minutes of debate on S. 2082.,s2082,,2015-01-30,,12:29:35,action
"At the conclusion of debate, the Yeas and Nays were demanded and ordered. Pursuant to the provisions of clause 8, rule XX, the Chair announced that further proceedings on the motion would be postponed.",s2082,,2015-01-30,,13:09:25,action
Considered as unfinished business.,s2082,,2015-01-30,,15:02:31,action
On motion to suspend the rules and pass the bill Agreed to by the Yeas and Nays: (2/3 required): 423 - 0 (Roll no. 526).,s2082,,2015-01-30,PASSED:BILL,15:08:19,vote
Motion to reconsider laid on the table Agreed to without objection.,s2082,,2015-01-30,,15:08:19,action
Presented to President.,s2082,,2015-01-30,,,topresident
Signed by President.,s2082,,2015-01-30,ENACTED:SIGNED,,signed
Became Public Law No: 114-58.,s2082,,2015-01-30,,,enacted
Introduced in Senate,s2083,,2015-01-28,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s2083,SSEG,2015-01-28,REFERRED,,referral
Committee on Energy and Natural Resources. Hearings held.,s2083,SSEG,2015-01-08,,,hearings
Committee on Energy and Natural Resources. Ordered to be reported without amendment favorably.,s2083,SSEG,2015-01-19,REPORTED,,calendar
Committee on Energy and Natural Resources. Reported by Senator Murkowski without amendment. With written report No. 114-192.,s2083,SSEG,2015-01-16,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 337.,s2083,,2015-01-16,,,calendar
Introduced in Senate,s2084,,2015-01-28,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2084,SSHR,2015-01-28,REFERRED,,referral
Introduced in Senate,s2085,,2015-01-28,INTRODUCED,,action
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s2085,SSBK,2015-01-28,REFERRED,,referral
Introduced in Senate,s2086,,2015-01-28,INTRODUCED,,action
Read twice and referred to the Committee on Foreign Relations.,s2086,SSFR,2015-01-28,REFERRED,,referral
Introduced in Senate,s2087,,2015-01-28,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s2087,SSEG,2015-01-28,REFERRED,,referral
Committee on Energy and Natural Resources Senate Subcommittee on National Parks. Hearings held.,s2087,SSEG,2016-01-15,,,hearings
Committee on Energy and Natural Resources. Ordered to be reported with an amendment favorably.,s2087,SSEG,2016-01-13,REPORTED,,calendar
Committee on Energy and Natural Resources. Reported by Senator Murkowski with an amendment. With written report No. 114-323.,s2087,SSEG,2016-01-06,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 596.,s2087,,2016-01-06,,,calendar
Introduced in Senate,s2088,,2015-01-28,INTRODUCED,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s2088,SSGA,2015-01-28,REFERRED,,referral
Introduced in Senate,s2089,,2015-01-28,INTRODUCED,,action
Introduced in the Senate. Read the first time. Placed on Senate Legislative Calendar under Read the First Time.,s2089,,2015-01-28,,,action
Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 241.,s2089,,2015-01-29,REPORTED,,calendar
Introduced in Senate,s2090,,2015-01-28,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s2090,SSFI,2015-01-28,REFERRED,,referral
Introduced in Senate,s2091,,2015-01-29,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s2091,SSJU,2015-01-29,REFERRED,,referral
Introduced in Senate,s2092,,2015-01-29,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s2092,SSFI,2015-01-29,REFERRED,,referral
Introduced in Senate,s2093,,2015-01-29,INTRODUCED,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s2093,SSGA,2015-01-29,REFERRED,,referral
Committee on Homeland Security and Governmental Affairs. Ordered to be reported without amendment favorably.,s2093,SSGA,2015-01-07,REPORTED,,calendar
Committee on Homeland Security and Governmental Affairs. Reported by Senator Johnson without amendment. With written report No. 114-170.,s2093,SSGA,2015-01-30,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 304.,s2093,,2015-01-30,,,calendar
Introduced in Senate,s2094,,2015-01-29,INTRODUCED,,action
Read twice and referred to the Committee on Foreign Relations.,s2094,SSFR,2015-01-29,REFERRED,,referral
Introduced in Senate,s2095,,2015-01-29,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2095,SSHR,2015-01-29,REFERRED,,referral
Introduced in Senate,s2096,,2015-01-29,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2096,SSHR,2015-01-29,REFERRED,,referral
Introduced in Senate,s2097,,2015-01-29,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s2097,SSFI,2015-01-29,REFERRED,,referral
Introduced in Senate,s2098,,2015-01-29,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2098,SSHR,2015-01-29,REFERRED,,referral
Introduced in Senate,s2099,,2015-01-29,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s2099,SSFI,2015-01-29,REFERRED,,referral
Introduced in Senate,s2100,,2015-01-29,INTRODUCED,,action
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s2100,SSCM,2015-01-29,REFERRED,,referral
Introduced in Senate,s2101,,2015-01-29,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s2101,SSEG,2015-01-29,REFERRED,,referral
Introduced in Senate,s2102,,2015-01-30,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s2102,SSJU,2015-01-30,REFERRED,,referral
"Committee on the Judiciary Subcommittee on Antitrust, Competition Policy and Consumer Rights. Hearings held.",s2102,SSJU,2015-01-07,,,hearings
"Committee on the Judiciary Subcommittee on Antitrust, Competition Policy and Consumer Rights. Hearings held.",s2102,SSJU,2016-01-09,,,hearings
Introduced in Senate,s2103,,2015-01-30,INTRODUCED,,action
Read twice and referred to the Committee on Environment and Public Works.,s2103,SSEV,2015-01-30,REFERRED,,referral
Introduced in Senate,s2104,,2015-01-30,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s2104,SSFI,2015-01-30,REFERRED,,referral
Introduced in Senate,s2105,,2015-01-30,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s2105,SSJU,2015-01-30,REFERRED,,referral
Introduced in Senate,s2106,,2015-01-30,INTRODUCED,,action
Read twice and referred to the Committee on Veterans' Affairs.,s2106,SSVA,2015-01-30,REFERRED,,referral
Committee on Veterans' Affairs. Hearings held.,s2106,SSVA,2015-01-18,,,hearings
Introduced in Senate,s2107,,2015-01-30,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2107,SSHR,2015-01-30,REFERRED,,referral
Introduced in Senate,s2108,,2015-01-30,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s2108,SSFI,2015-01-30,REFERRED,,referral
Introduced in Senate,s2109,,2015-01-30,INTRODUCED,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s2109,SSGA,2015-01-30,REFERRED,,referral
Committee on Homeland Security and Governmental Affairs. Ordered to be reported with an amendment in the nature of a substitute favorably.,s2109,SSGA,2015-01-07,REPORTED,,calendar
