_bill,_district,_joined_at,_name,_state,_title,_type
s678,0,2009-03-24,"Leahy, Patrick J.",VT,Sen,sponsor
s678,0,2010-05-03,"Akaka, Daniel K.",HI,Sen,cosponsor
s678,0,2010-06-16,"Brown, Sherrod",OH,Sen,cosponsor
s678,0,2010-02-22,"Burris, Roland",IL,Sen,cosponsor
s678,0,2009-11-30,"Cardin, Benjamin L.",MD,Sen,cosponsor
s678,0,2010-06-24,"Casey, Robert P., Jr.",PA,Sen,cosponsor
s678,0,2009-07-28,"Collins, Susan M.",ME,Sen,cosponsor
s678,0,2009-03-24,"Durbin, Richard",IL,Sen,cosponsor
s678,0,2009-12-16,"Franken, Al",MN,Sen,cosponsor
s678,0,2010-03-15,"Gillibrand, Kirsten E.",NY,Sen,cosponsor
s678,0,2010-03-08,"Kerry, John F.",MA,Sen,cosponsor
s678,0,2009-03-24,"Kohl, Herb",WI,Sen,cosponsor
s678,0,2010-02-24,"Landrieu, Mary L.",LA,Sen,cosponsor
s678,0,2010-05-11,"Menendez, Robert",NJ,Sen,cosponsor
s678,0,2010-02-22,"Merkley, Jeff",OR,Sen,cosponsor
s678,0,2010-04-12,"Nelson, Bill",FL,Sen,cosponsor
s678,0,2009-10-14,"Snowe, Olympia J.",ME,Sen,cosponsor
s678,0,2009-03-24,"Specter, Arlen",PA,Sen,cosponsor
s679,0,2009-03-24,"Collins, Susan M.",ME,Sen,sponsor
s679,0,2009-03-24,"Feinstein, Dianne",CA,Sen,cosponsor
s679,0,2009-03-24,"Kohl, Herb",WI,Sen,cosponsor
s680,0,2009-03-24,"Inhofe, James M.",OK,Sen,sponsor
s681,0,2009-03-24,"Roberts, Pat",KS,Sen,sponsor
s681,0,2009-03-24,"Brownback, Sam",KS,Sen,cosponsor
s682,0,2009-03-24,"Durbin, Richard",IL,Sen,sponsor
s682,0,2009-03-24,"Collins, Susan M.",ME,Sen,cosponsor
s682,0,2009-04-20,"Kerry, John F.",MA,Sen,cosponsor
s682,0,2009-04-20,"Lautenberg, Frank R.",NJ,Sen,cosponsor
s682,0,2009-03-24,"Levin, Carl",MI,Sen,cosponsor
s682,0,2009-05-04,"Lincoln, Blanche L.",AR,Sen,cosponsor
s682,0,2009-03-24,"Schumer, Charles E.",NY,Sen,cosponsor
s682,0,2009-03-24,"Stabenow, Debbie",MI,Sen,cosponsor
s682,0,2009-03-24,"Whitehouse, Sheldon",RI,Sen,cosponsor
s683,0,2009-03-24,"Harkin, Tom",IA,Sen,sponsor
s683,0,2009-06-08,"Begich, Mark",AK,Sen,cosponsor
s683,0,2009-03-24,"Bennet, Michael F.",CO,Sen,cosponsor
s683,0,2009-04-23,"Boxer, Barbara",CA,Sen,cosponsor
s683,0,2009-03-24,"Brown, Sherrod",OH,Sen,cosponsor
s683,0,2009-08-06,"Burris, Roland",IL,Sen,cosponsor
s683,0,2009-03-24,"Casey, Robert P., Jr.",PA,Sen,cosponsor
s683,0,2009-06-18,"Collins, Susan M.",ME,Sen,cosponsor
s683,0,2009-03-24,"Dodd, Christopher J.",CT,Sen,cosponsor
s683,0,2009-03-24,"Durbin, Richard",IL,Sen,cosponsor
s683,0,2009-03-24,"Gillibrand, Kirsten E.",NY,Sen,cosponsor
s683,0,2009-03-31,"Inouye, Daniel K.",HI,Sen,cosponsor
s683,0,2009-03-31,"Johnson, Tim",SD,Sen,cosponsor
s683,0,2009-05-07,"Kaufman, Edward E.",DE,Sen,cosponsor
s683,0,2009-03-24,"Kennedy, Edward M.",MA,Sen,cosponsor
s683,0,2009-03-24,"Kerry, John F.",MA,Sen,cosponsor
s683,0,2009-04-23,"Lautenberg, Frank R.",NJ,Sen,cosponsor
s683,0,2009-04-23,"Lieberman, Joseph I.",CT,Sen,cosponsor
s683,0,2009-08-06,"Menendez, Robert",NJ,Sen,cosponsor
s683,0,2009-04-23,"Murray, Patty",WA,Sen,cosponsor
s683,0,2009-04-01,"Roberts, Pat",KS,Sen,cosponsor
s683,0,2009-03-24,"Sanders, Bernard",VT,Sen,cosponsor
s683,0,2009-03-24,"Schumer, Charles E.",NY,Sen,cosponsor
s683,0,2009-03-24,"Specter, Arlen",PA,Sen,cosponsor
s683,0,2009-03-24,"Stabenow, Debbie",MI,Sen,cosponsor
s683,0,2009-03-24,"Tester, Jon",MT,Sen,cosponsor
s683,0,2009-05-07,"Udall, Mark",CO,Sen,cosponsor
s684,0,2009-03-24,"Cantwell, Maria",WA,Sen,sponsor
s684,0,2009-03-24,"Kerry, John F.",MA,Sen,cosponsor
s685,0,2009-03-24,"Lautenberg, Frank R.",NJ,Sen,sponsor
s685,0,2009-03-24,"Begich, Mark",AK,Sen,cosponsor
s685,0,2009-03-24,"Boxer, Barbara",CA,Sen,cosponsor
s685,0,2009-03-24,"Cantwell, Maria",WA,Sen,cosponsor
s685,0,2009-07-29,"Menendez, Robert",NJ,Sen,cosponsor
s685,0,2009-03-24,"Rockefeller, John D., IV",WV,Sen,cosponsor
s685,0,2009-06-23,"Snowe, Olympia J.",ME,Sen,cosponsor
s685,0,2009-06-18,"Vitter, David",LA,Sen,cosponsor
s686,0,2009-03-24,"Mikulski, Barbara A.",MD,Sen,sponsor
s686,0,2009-10-07,"Begich, Mark",AK,Sen,cosponsor
s686,0,2009-04-20,"Brown, Sherrod",OH,Sen,cosponsor
s686,0,2009-04-20,"Cardin, Benjamin L.",MD,Sen,cosponsor
s686,0,2010-06-14,"Dodd, Christopher J.",CT,Sen,cosponsor
s686,0,2009-08-07,"Gillibrand, Kirsten E.",NY,Sen,cosponsor
s686,0,2009-06-01,"Inouye, Daniel K.",HI,Sen,cosponsor
s686,0,2010-02-23,"Johnson, Tim",SD,Sen,cosponsor
s686,0,2009-06-16,"Kerry, John F.",MA,Sen,cosponsor
s686,0,2009-11-16,"Lautenberg, Frank R.",NJ,Sen,cosponsor
s686,0,2009-06-25,"Levin, Carl",MI,Sen,cosponsor
s686,0,2009-08-03,"Menendez, Robert",NJ,Sen,cosponsor
s686,0,2010-05-03,"Merkley, Jeff",OR,Sen,cosponsor
s686,0,2009-06-01,"Schumer, Charles E.",NY,Sen,cosponsor
s686,0,2009-06-01,"Stabenow, Debbie",MI,Sen,cosponsor
s687,0,2009-03-24,"Mikulski, Barbara A.",MD,Sen,sponsor
s687,0,2009-04-20,"Bingaman, Jeff",NM,Sen,cosponsor
s687,0,2009-04-20,"Inouye, Daniel K.",HI,Sen,cosponsor
s687,0,2009-03-24,"Murray, Patty",WA,Sen,cosponsor
s687,0,2009-03-24,"Stabenow, Debbie",MI,Sen,cosponsor
s688,0,2009-03-24,"Snowe, Olympia J.",ME,Sen,sponsor
s688,0,2009-03-24,"Bingaman, Jeff",NM,Sen,cosponsor
s688,0,2009-03-24,"Boxer, Barbara",CA,Sen,cosponsor
s688,0,2009-05-20,"Brown, Sherrod",OH,Sen,cosponsor
s688,0,2009-06-09,"Cantwell, Maria",WA,Sen,cosponsor
s688,0,2009-03-24,"Cochran, Thad",MS,Sen,cosponsor
s688,0,2009-05-20,"Dodd, Christopher J.",CT,Sen,cosponsor
s688,0,2009-03-24,"Durbin, Richard",IL,Sen,cosponsor
s688,0,2010-05-06,"Gillibrand, Kirsten E.",NY,Sen,cosponsor
s688,0,2010-03-03,"Hagan, Kay R.",NC,Sen,cosponsor
s688,0,2009-03-24,"Harkin, Tom",IA,Sen,cosponsor
s688,0,2009-09-29,"Johnson, Tim",SD,Sen,cosponsor
s688,0,2009-03-24,"Klobuchar, Amy",MN,Sen,cosponsor
s688,0,2009-03-24,"Landrieu, Mary L.",LA,Sen,cosponsor
s688,0,2009-05-20,"Lautenberg, Frank R.",NJ,Sen,cosponsor
s688,0,2009-03-24,"Menendez, Robert",NJ,Sen,cosponsor
s688,0,2009-03-24,"Murray, Patty",WA,Sen,cosponsor
s688,0,2009-09-29,"Sanders, Bernard",VT,Sen,cosponsor
s688,0,2009-03-24,"Schumer, Charles E.",NY,Sen,cosponsor
s688,0,2009-03-24,"Whitehouse, Sheldon",RI,Sen,cosponsor
s689,0,2009-03-25,"Hutchison, Kay Bailey",TX,Sen,sponsor
s689,0,2009-03-25,"Cardin, Benjamin L.",MD,Sen,cosponsor
s690,0,2009-03-25,"Cardin, Benjamin L.",MD,Sen,sponsor
s690,0,2009-08-07,"Burris, Roland",IL,Sen,cosponsor
s690,0,2009-06-23,"Collins, Susan M.",ME,Sen,cosponsor
s690,0,2009-03-25,"Crapo, Mike",ID,Sen,cosponsor
s690,0,2009-04-30,"Durbin, Richard",IL,Sen,cosponsor
s690,0,2009-03-25,"Leahy, Patrick J.",VT,Sen,cosponsor
s690,0,2009-03-25,"Lieberman, Joseph I.",CT,Sen,cosponsor
s690,0,2009-03-25,"Menendez, Robert",NJ,Sen,cosponsor
s690,0,2009-03-25,"Nelson, Bill",FL,Sen,cosponsor
s691,0,2009-03-25,"Bennet, Michael F.",CO,Sen,sponsor
s691,0,2009-03-25,"Udall, Mark",CO,Sen,cosponsor
s692,0,2009-03-25,"Schumer, Charles E.",NY,Sen,sponsor
s693,0,2009-03-25,"Harkin, Tom",IA,Sen,sponsor
s693,0,2009-03-25,"Bingaman, Jeff",NM,Sen,cosponsor
s693,0,2009-09-08,"Brown, Sherrod",OH,Sen,cosponsor
s693,0,2009-07-07,"Dodd, Christopher J.",CT,Sen,cosponsor
s693,0,2009-04-27,"Hagan, Kay R.",NC,Sen,cosponsor
s693,0,2009-08-03,"Inouye, Daniel K.",HI,Sen,cosponsor
s693,0,2009-03-25,"Isakson, Johnny",GA,Sen,cosponsor
s693,0,2009-03-25,"Lieberman, Joseph I.",CT,Sen,cosponsor
s693,0,2009-04-21,"Stabenow, Debbie",MI,Sen,cosponsor
s693,0,2009-05-20,"Udall, Tom",NM,Sen,cosponsor
s693,0,2009-05-14,"Warner, Mark R.",VA,Sen,cosponsor
s694,0,2009-03-25,"Dodd, Christopher J.",CT,Sen,sponsor
s694,0,2009-06-25,"Alexander, Lamar",TN,Sen,cosponsor
s694,0,2009-08-06,"Bayh, Evan",IN,Sen,cosponsor
s694,0,2009-08-06,"Brown, Sherrod",OH,Sen,cosponsor
s694,0,2009-06-25,"Burr, Richard",NC,Sen,cosponsor
s694,0,2009-06-25,"Casey, Robert P., Jr.",PA,Sen,cosponsor
s694,0,2009-06-25,"Gregg, Judd",NH,Sen,cosponsor
s694,0,2009-03-25,"Hatch, Orrin G.",UT,Sen,cosponsor
s694,0,2009-09-10,"Inouye, Daniel K.",HI,Sen,cosponsor
s694,0,2009-09-16,"Johanns, Mike",NE,Sen,cosponsor
s694,0,2009-07-30,"Kerry, John F.",MA,Sen,cosponsor
s694,0,2010-02-26,"Lautenberg, Frank R.",NJ,Sen,cosponsor
s694,0,2009-09-08,"Lieberman, Joseph I.",CT,Sen,cosponsor
s694,0,2010-01-26,"Lincoln, Blanche L.",AR,Sen,cosponsor
s694,0,2009-08-05,"Menendez, Robert",NJ,Sen,cosponsor
s694,0,2009-09-10,"Merkley, Jeff",OR,Sen,cosponsor
s694,0,2009-07-16,"Mikulski, Barbara A.",MD,Sen,cosponsor
s694,0,2010-01-21,"Murray, Patty",WA,Sen,cosponsor
s694,0,2009-09-30,"Pryor, Mark L.",AR,Sen,cosponsor
s694,0,2009-08-05,"Reid, Harry",NV,Sen,cosponsor
s694,0,2009-07-10,"Risch, James E.",ID,Sen,cosponsor
s694,0,2009-09-08,"Snowe, Olympia J.",ME,Sen,cosponsor
s694,0,2009-08-07,"Specter, Arlen",PA,Sen,cosponsor
s694,0,2009-08-06,"Whitehouse, Sheldon",RI,Sen,cosponsor
s694,0,2009-07-29,"Kennedy, Edward M.",MA,Sen,cosponsor
s695,0,2009-03-25,"Snowe, Olympia J.",ME,Sen,sponsor
s695,0,2010-05-11,"Boxer, Barbara",CA,Sen,cosponsor
s695,0,2009-03-25,"Brown, Sherrod",OH,Sen,cosponsor
s695,0,2009-03-25,"Kohl, Herb",WI,Sen,cosponsor
s695,0,2009-03-25,"Lieberman, Joseph I.",CT,Sen,cosponsor
s695,0,2009-03-25,"Stabenow, Debbie",MI,Sen,cosponsor
s695,0,2010-03-15,"Whitehouse, Sheldon",RI,Sen,cosponsor
s696,0,2009-03-25,"Cardin, Benjamin L.",MD,Sen,sponsor
s696,0,2009-03-25,"Alexander, Lamar",TN,Sen,cosponsor
s696,0,2010-04-12,"Brown, Sherrod",OH,Sen,cosponsor
s696,0,2009-08-06,"Durbin, Richard",IL,Sen,cosponsor
s696,0,2009-07-13,"Feinstein, Dianne",CA,Sen,cosponsor
s696,0,2009-05-19,"Gillibrand, Kirsten E.",NY,Sen,cosponsor
s696,0,2009-12-08,"Klobuchar, Amy",MN,Sen,cosponsor
s696,0,2009-12-08,"Lautenberg, Frank R.",NJ,Sen,cosponsor
s696,0,2009-05-05,"Menendez, Robert",NJ,Sen,cosponsor
s696,0,2010-06-21,"Mikulski, Barbara A.",MD,Sen,cosponsor
s696,0,2009-04-29,"Sanders, Bernard",VT,Sen,cosponsor
s696,0,2009-05-12,"Whitehouse, Sheldon",RI,Sen,cosponsor
s697,0,2009-03-25,"Kennedy, Edward M.",MA,Sen,sponsor
s697,0,2009-03-25,"Brown, Sherrod",OH,Sen,cosponsor
s697,0,2009-03-25,"Casey, Robert P., Jr.",PA,Sen,cosponsor
s697,0,2009-03-25,"Dodd, Christopher J.",CT,Sen,cosponsor
s697,0,2009-04-22,"Gillibrand, Kirsten E.",NY,Sen,cosponsor
s697,0,2009-03-25,"Harkin, Tom",IA,Sen,cosponsor
s697,0,2009-03-25,"Whitehouse, Sheldon",RI,Sen,cosponsor
s698,0,2009-03-25,"Feingold, Russell D.",WI,Sen,sponsor
s698,0,2009-03-25,"Collins, Susan M.",ME,Sen,cosponsor
s698,0,2009-03-25,"Graham, Lindsey",SC,Sen,cosponsor
s699,0,2009-03-25,"Cornyn, John",TX,Sen,sponsor
s699,0,2009-03-25,"Hutchison, Kay Bailey",TX,Sen,cosponsor
s700,0,2009-03-25,"Bingaman, Jeff",NM,Sen,sponsor
s700,0,2009-07-07,"Akaka, Daniel K.",HI,Sen,cosponsor
s700,0,2009-04-27,"Boxer, Barbara",CA,Sen,cosponsor
s700,0,2009-03-25,"Brown, Sherrod",OH,Sen,cosponsor
s700,0,2009-05-06,"Casey, Robert P., Jr.",PA,Sen,cosponsor
s700,0,2009-03-25,"Collins, Susan M.",ME,Sen,cosponsor
s700,0,2009-07-24,"Dodd, Christopher J.",CT,Sen,cosponsor
s700,0,2009-05-06,"Durbin, Richard",IL,Sen,cosponsor
s700,0,2009-05-11,"Harkin, Tom",IA,Sen,cosponsor
s700,0,2009-05-11,"Inouye, Daniel K.",HI,Sen,cosponsor
s700,0,2009-04-20,"Johnson, Tim",SD,Sen,cosponsor
s700,0,2009-05-13,"Kennedy, Edward M.",MA,Sen,cosponsor
s700,0,2010-03-16,"Kerry, John F.",MA,Sen,cosponsor
s700,0,2009-04-20,"Lautenberg, Frank R.",NJ,Sen,cosponsor
s700,0,2009-06-09,"Lincoln, Blanche L.",AR,Sen,cosponsor
s700,0,2010-02-24,"Menendez, Robert",NJ,Sen,cosponsor
s700,0,2009-10-20,"Mikulski, Barbara A.",MD,Sen,cosponsor
s700,0,2009-05-06,"Reed, Jack",RI,Sen,cosponsor
s700,0,2009-04-27,"Sanders, Bernard",VT,Sen,cosponsor
s700,0,2009-06-01,"Shaheen, Jeanne",NH,Sen,cosponsor
s700,0,2009-03-31,"Stabenow, Debbie",MI,Sen,cosponsor
s700,0,2009-04-28,"Whitehouse, Sheldon",RI,Sen,cosponsor
s701,0,2009-03-25,"Kerry, John F.",MA,Sen,sponsor
s701,0,2009-03-25,"Alexander, Lamar",TN,Sen,cosponsor
s701,0,2009-03-31,"Bayh, Evan",IN,Sen,cosponsor
s701,0,2009-03-25,"Brownback, Sam",KS,Sen,cosponsor
s701,0,2009-05-07,"Burris, Roland",IL,Sen,cosponsor
s701,0,2010-05-13,"Cardin, Benjamin L.",MD,Sen,cosponsor
s701,0,2009-04-27,"Merkley, Jeff",OR,Sen,cosponsor
s701,0,2009-05-05,"Reed, Jack",RI,Sen,cosponsor
s701,0,2009-05-04,"Reid, Harry",NV,Sen,cosponsor
s701,0,2009-04-30,"Roberts, Pat",KS,Sen,cosponsor
s701,0,2009-04-23,"Vitter, David",LA,Sen,cosponsor
s701,0,2009-03-25,"Whitehouse, Sheldon",RI,Sen,cosponsor
s701,0,2009-03-25,"Wyden, Ron",OR,Sen,cosponsor
s702,0,2009-03-25,"Grassley, Chuck",IA,Sen,sponsor
s702,0,2009-03-25,"Collins, Susan M.",ME,Sen,cosponsor
s702,0,2009-03-25,"Ensign, John",NV,Sen,cosponsor
s702,0,2009-03-25,"Graham, Lindsey",SC,Sen,cosponsor
s702,0,2009-03-26,"Johnson, Tim",SD,Sen,cosponsor
s702,0,2009-03-25,"Klobuchar, Amy",MN,Sen,cosponsor
s702,0,2009-03-25,"Lincoln, Blanche L.",AR,Sen,cosponsor
s702,0,2009-03-25,"Snowe, Olympia J.",ME,Sen,cosponsor
s703,0,2009-03-25,"Sanders, Bernard",VT,Sen,sponsor
s704,0,2009-03-25,"Harkin, Tom",IA,Sen,sponsor
s704,0,2009-03-25,"Burr, Richard",NC,Sen,cosponsor
s704,0,2010-04-14,"Crapo, Mike",ID,Sen,cosponsor
s704,0,2010-03-04,"Ensign, John",NV,Sen,cosponsor
s704,0,2010-03-11,"Hagan, Kay R.",NC,Sen,cosponsor
s704,0,2010-03-02,"Inouye, Daniel K.",HI,Sen,cosponsor
s704,0,2010-03-17,"Lincoln, Blanche L.",AR,Sen,cosponsor
s704,0,2010-04-14,"Tester, Jon",MT,Sen,cosponsor
s705,0,2009-03-25,"Kerry, John F.",MA,Sen,sponsor
s705,0,2010-01-22,"Byrd, Robert C.",WV,Sen,cosponsor
s705,0,2009-06-23,"Gillibrand, Kirsten E.",NY,Sen,cosponsor
s705,0,2009-03-25,"Kaufman, Edward E.",DE,Sen,cosponsor
s705,0,2009-03-25,"Lugar, Richard G.",IN,Sen,cosponsor
s705,0,2009-03-25,"Menendez, Robert",NJ,Sen,cosponsor
s705,0,2009-03-31,"Shaheen, Jeanne",NH,Sen,cosponsor
s706,0,2009-03-25,"Menendez, Robert",NJ,Sen,sponsor
s706,0,2009-11-04,"Lautenberg, Frank R.",NJ,Sen,cosponsor
s706,0,2009-11-04,"Schumer, Charles E.",NY,Sen,cosponsor
s707,0,2009-03-25,"Akaka, Daniel K.",HI,Sen,sponsor
s707,0,2009-05-18,"Landrieu, Mary L.",LA,Sen,cosponsor
s707,0,2009-03-25,"Voinovich, George V.",OH,Sen,cosponsor
s708,0,2009-03-25,"Akaka, Daniel K.",HI,Sen,sponsor
s708,0,2009-03-25,"Begich, Mark",AK,Sen,cosponsor
s708,0,2009-03-30,"Dorgan, Byron L.",ND,Sen,cosponsor
s708,0,2009-03-25,"Inouye, Daniel K.",HI,Sen,cosponsor
s708,0,2009-03-25,"Murkowski, Lisa",AK,Sen,cosponsor
s709,0,2009-03-25,"Feinstein, Dianne",CA,Sen,sponsor
s709,0,2009-03-25,"Boxer, Barbara",CA,Sen,cosponsor
s710,0,2009-03-25,"Schumer, Charles E.",NY,Sen,sponsor
s710,0,2009-03-25,"Udall, Mark",CO,Sen,cosponsor
s711,0,2009-03-25,"Baucus, Max",MT,Sen,sponsor
s711,0,2009-07-16,"Begich, Mark",AK,Sen,cosponsor
s711,0,2009-07-07,"Bennet, Michael F.",CO,Sen,cosponsor
s711,0,2009-04-21,"Brown, Sherrod",OH,Sen,cosponsor
s711,0,2009-07-15,"Burris, Roland",IL,Sen,cosponsor
s711,0,2009-06-18,"Cardin, Benjamin L.",MD,Sen,cosponsor
s711,0,2009-05-19,"Hutchison, Kay Bailey",TX,Sen,cosponsor
s711,0,2009-05-11,"Johanns, Mike",NE,Sen,cosponsor
s711,0,2009-06-02,"Johnson, Tim",SD,Sen,cosponsor
s711,0,2009-06-01,"Kerry, John F.",MA,Sen,cosponsor
s711,0,2009-06-18,"Landrieu, Mary L.",LA,Sen,cosponsor
s711,0,2009-05-19,"Lincoln, Blanche L.",AR,Sen,cosponsor
s711,0,2009-06-24,"McCaskill, Claire",MO,Sen,cosponsor
s711,0,2009-06-09,"Mikulski, Barbara A.",MD,Sen,cosponsor
s711,0,2009-09-10,"Murkowski, Lisa",AK,Sen,cosponsor
s711,0,2009-06-24,"Snowe, Olympia J.",ME,Sen,cosponsor
s711,0,2009-06-11,"Tester, Jon",MT,Sen,cosponsor
s711,0,2009-07-10,"Wyden, Ron",OR,Sen,cosponsor
s712,0,2009-03-26,"Feingold, Russell D.",WI,Sen,sponsor
s712,0,2009-03-26,"Collins, Susan M.",ME,Sen,cosponsor
s713,0,2009-03-26,"Pryor, Mark L.",AR,Sen,sponsor
s714,0,2009-03-26,"Webb, Jim",VA,Sen,sponsor
s714,0,2009-04-29,"Begich, Mark",AK,Sen,cosponsor
s714,0,2009-03-30,"Bingaman, Jeff",NM,Sen,cosponsor
s714,0,2010-06-28,"Boxer, Barbara",CA,Sen,cosponsor
s714,0,2009-03-26,"Brown, Sherrod",OH,Sen,cosponsor
s714,0,2009-03-26,"Burris, Roland",IL,Sen,cosponsor
s714,0,2009-03-26,"Cardin, Benjamin L.",MD,Sen,cosponsor
s714,0,2009-04-21,"Carper, Thomas R.",DE,Sen,cosponsor
s714,0,2009-04-23,"Casey, Robert P., Jr.",PA,Sen,cosponsor
s714,0,2009-03-26,"Durbin, Richard",IL,Sen,cosponsor
s714,0,2009-07-30,"Franken, Al",MN,Sen,cosponsor
s714,0,2009-03-26,"Gillibrand, Kirsten E.",NY,Sen,cosponsor
s714,0,2009-03-26,"Graham, Lindsey",SC,Sen,cosponsor
s714,0,2009-03-30,"Hagan, Kay R.",NC,Sen,cosponsor
s714,0,2009-04-28,"Harkin, Tom",IA,Sen,cosponsor
s714,0,2009-04-20,"Hatch, Orrin G.",UT,Sen,cosponsor
s714,0,2009-03-26,"Kennedy, Edward M.",MA,Sen,cosponsor
s714,0,2009-05-11,"Kerry, John F.",MA,Sen,cosponsor
s714,0,2010-03-18,"Klobuchar, Amy",MN,Sen,cosponsor
s714,0,2009-04-01,"Landrieu, Mary L.",LA,Sen,cosponsor
s714,0,2009-09-08,"Lautenberg, Frank R.",NJ,Sen,cosponsor
s714,0,2009-03-26,"Leahy, Patrick J.",VT,Sen,cosponsor
s714,0,2009-07-13,"Levin, Carl",MI,Sen,cosponsor
s714,0,2009-07-15,"Lincoln, Blanche L.",AR,Sen,cosponsor
s714,0,2009-03-26,"McCaskill, Claire",MO,Sen,cosponsor
s714,0,2010-01-25,"Menendez, Robert",NJ,Sen,cosponsor
s714,0,2009-08-06,"Merkley, Jeff",OR,Sen,cosponsor
s714,0,2009-03-26,"Murray, Patty",WA,Sen,cosponsor
s714,0,2009-06-22,"Nelson, Bill",FL,Sen,cosponsor
s714,0,2009-03-26,"Reid, Harry",NV,Sen,cosponsor
s714,0,2009-09-08,"Sanders, Bernard",VT,Sen,cosponsor
s714,0,2009-03-26,"Schumer, Charles E.",NY,Sen,cosponsor
s714,0,2010-06-22,"Shaheen, Jeanne",NH,Sen,cosponsor
s714,0,2009-05-04,"Snowe, Olympia J.",ME,Sen,cosponsor
s714,0,2009-03-26,"Specter, Arlen",PA,Sen,cosponsor
s714,0,2009-04-21,"Tester, Jon",MT,Sen,cosponsor
s714,0,2009-04-20,"Udall, Mark",CO,Sen,cosponsor
s714,0,2009-03-26,"Warner, Mark R.",VA,Sen,cosponsor
s714,0,2009-04-01,"Whitehouse, Sheldon",RI,Sen,cosponsor
s714,0,2009-03-26,"Wyden, Ron",OR,Sen,cosponsor
s715,0,2009-03-26,"Levin, Carl",MI,Sen,sponsor
s715,0,2009-05-05,"Burris, Roland",IL,Sen,cosponsor
s715,0,2009-03-26,"Collins, Susan M.",ME,Sen,cosponsor
s715,0,2009-04-20,"Durbin, Richard",IL,Sen,cosponsor
s715,0,2009-03-26,"Schumer, Charles E.",NY,Sen,cosponsor
s715,0,2009-03-26,"Snowe, Olympia J.",ME,Sen,cosponsor
s715,0,2009-03-26,"Stabenow, Debbie",MI,Sen,cosponsor
s716,0,2009-03-26,"Stabenow, Debbie",MI,Sen,sponsor
s716,0,2009-03-26,"Levin, Carl",MI,Sen,cosponsor
s717,0,2009-03-26,"Kennedy, Edward M.",MA,Sen,sponsor
s717,0,2009-07-29,"Akaka, Daniel K.",HI,Sen,cosponsor
s717,0,2009-05-13,"Bingaman, Jeff",NM,Sen,cosponsor
s717,0,2009-05-20,"Cardin, Benjamin L.",MD,Sen,cosponsor
s717,0,2009-04-22,"Casey, Robert P., Jr.",PA,Sen,cosponsor
s717,0,2009-07-06,"Dodd, Christopher J.",CT,Sen,cosponsor
s717,0,2009-05-13,"Dorgan, Byron L.",ND,Sen,cosponsor
s717,0,2009-03-26,"Feinstein, Dianne",CA,Sen,cosponsor
s717,0,2009-05-05,"Gillibrand, Kirsten E.",NY,Sen,cosponsor
s717,0,2009-03-26,"Hutchison, Kay Bailey",TX,Sen,cosponsor
s717,0,2009-05-13,"Inouye, Daniel K.",HI,Sen,cosponsor
s717,0,2009-03-31,"Johnson, Tim",SD,Sen,cosponsor
s717,0,2009-04-30,"Lautenberg, Frank R.",NJ,Sen,cosponsor
s717,0,2009-05-20,"Lincoln, Blanche L.",AR,Sen,cosponsor
s717,0,2009-04-29,"Menendez, Robert",NJ,Sen,cosponsor
s717,0,2009-04-29,"Merkley, Jeff",OR,Sen,cosponsor
s717,0,2009-03-30,"Mikulski, Barbara A.",MD,Sen,cosponsor
s717,0,2009-05-05,"Reed, Jack",RI,Sen,cosponsor
s717,0,2009-04-29,"Sanders, Bernard",VT,Sen,cosponsor
s717,0,2009-04-20,"Schumer, Charles E.",NY,Sen,cosponsor
s717,0,2009-04-20,"Stabenow, Debbie",MI,Sen,cosponsor
s717,0,2009-05-11,"Warner, Mark R.",VA,Sen,cosponsor
s718,0,2009-03-26,"Harkin, Tom",IA,Sen,sponsor
s718,0,2009-07-13,"Bingaman, Jeff",NM,Sen,cosponsor
s718,0,2009-04-20,"Brown, Sherrod",OH,Sen,cosponsor
s718,0,2009-04-30,"Burris, Roland",IL,Sen,cosponsor
s718,0,2009-03-26,"Cardin, Benjamin L.",MD,Sen,cosponsor
s718,0,2009-06-04,"Casey, Robert P., Jr.",PA,Sen,cosponsor
s718,0,2009-05-05,"Dodd, Christopher J.",CT,Sen,cosponsor
s718,0,2009-03-26,"Durbin, Richard",IL,Sen,cosponsor
s718,0,2010-04-21,"Franken, Al",MN,Sen,cosponsor
s718,0,2009-06-11,"Gillibrand, Kirsten E.",NY,Sen,cosponsor
s718,0,2009-03-26,"Kennedy, Edward M.",MA,Sen,cosponsor
s718,0,2009-03-26,"Kerry, John F.",MA,Sen,cosponsor
s718,0,2010-05-05,"Klobuchar, Amy",MN,Sen,cosponsor
s718,0,2010-04-19,"Kohl, Herb",WI,Sen,cosponsor
s718,0,2009-03-26,"Lautenberg, Frank R.",NJ,Sen,cosponsor
s718,0,2009-03-26,"Leahy, Patrick J.",VT,Sen,cosponsor
s718,0,2009-03-26,"McCaskill, Claire",MO,Sen,cosponsor
s718,0,2009-03-26,"Merkley, Jeff",OR,Sen,cosponsor
s718,0,2009-03-26,"Mikulski, Barbara A.",MD,Sen,cosponsor
s718,0,2009-03-30,"Murray, Patty",WA,Sen,cosponsor
s718,0,2010-03-09,"Nelson, Bill",FL,Sen,cosponsor
s718,0,2009-05-12,"Reed, Jack",RI,Sen,cosponsor
s718,0,2009-06-03,"Sanders, Bernard",VT,Sen,cosponsor
s718,0,2009-06-04,"Stabenow, Debbie",MI,Sen,cosponsor
s718,0,2009-04-21,"Whitehouse, Sheldon",RI,Sen,cosponsor
