_id,_introduced,_official_title,_passed_house,_passed_senate,_session,_short_title,_status,_top_subject,_type
1325,2017-01-02 00:03:00,To amend title XIX of the Social Security Act to provide States with flexibility with respect to providing premium assistance under the Medicaid program.,False,False,115,,REFERRED,Health,hr
1326,2017-01-02 00:03:00,To direct the Secretary of Defense to submit to Congress a certain study by the Defense Business Board regarding potential cost savings in the Department of Defense and to provide for expedited consideration of legislation to implement such cost savings.,False,False,115,Department of Defense Overhead Cost Savings and Transparency Act,REFERRED,Armed forces and national security,hr
1327,2017-01-02 00:03:00,"To improve transparency regarding the activities of the American Red Cross, and for other purposes.",False,False,115,American Red Cross Transparency Act of 2017,REFERRED,Government operations and politics,hr
1328,2017-01-02 00:03:00,"To amend title 38, United States Code, to provide for annual cost-of-living adjustments to be made automatically by law each year in the rates of disability compensation for veterans with service-connected disabilities and the rates of dependency and indemnity compensation for survivors of certain service-connected disabled veterans, and for other purposes.",False,False,115,American Heroes COLA Act of 2017,REFERRED,Armed forces and national security,hr
1329,2017-01-02 00:03:00,"To increase, effective as of December 1, 2017, the rates of compensation for veterans with service-connected disabilities and the rates of dependency and indemnity compensation for the survivors of certain disabled veterans, and for other purposes.",True,True,115,Veterans' Compensation Cost-of-Living Adjustment Act of 2017,ENACTED:SIGNED,Armed forces and national security,hr
1330,2017-01-02 00:03:00,"To improve the control and management of invasive species that threaten and harm Federal land under the jurisdiction of the Secretary of Agriculture and the Secretary of the Interior, and for other purposes.",False,False,115,"Federal Land Invasive Species Control, Prevention, and Management Act",REFERRED,Public lands and natural resources,hr
1331,2017-01-02 00:03:00,"To amend title 38, United States Code, to direct the Secretary of Veterans Affairs to provide educational and vocational counseling for veterans on campuses of institutions of higher learning, and for other purposes.",False,False,115,Veterans Success on Campus Act of 2017,REFERRED,Armed forces and national security,hr
1332,2017-01-02 00:03:00,"To amend the Richard B. Russell National School Lunch Act to improve the child and adult care food program, and for other purposes.",False,False,115,Early Childhood Nutrition Improvement Act,REFERRED,Agriculture and food,hr
1333,2017-01-02 00:03:00,To amend title XIX of the Social Security Act to allow States more flexibility with respect to using contractors to make eligibility determinations on behalf of the State Medicaid plan.,False,False,115,Freedom to Use Contracted Entities Act,REFERRED,Health,hr
1334,2017-01-02 00:03:00,"To amend the Immigration and Nationality Act to require U.S. Immigration and Customs Enforcement, upon the request of a law enforcement official, to make a prompt determination of whether to issue a detainer in the case of an alien arrested for a violation of Federal, State, or local law.",False,False,115,ALERTED Act of 2017,REFERRED,Immigration,hr
1335,2017-01-02 00:03:00,"To direct the Federal Communications Commission to issue rules to secure communications networks against cyber risks, and for other purposes.",False,False,115,Cybersecurity Responsibility Act of 2017,REFERRED,"Science, technology, communications",hr
1336,2017-01-02 00:03:00,To amend title XIX of the Social Security Act to provide States with flexibility in providing choice of coverage through managed care under Medicaid.,False,False,115,,REFERRED,Health,hr
1337,2017-01-02 00:03:00,To amend the Internal Revenue Code of 1986 to expand tax-free distributions from individual retirement accounts to include rollovers for charitable life-income plans for charitable purposes.,False,False,115,Legacy IRA Act,REFERRED,Taxation,hr
1338,2017-01-02 00:03:00,"To amend the Horse Protection Act to provide increased protection for horses participating in shows, exhibitions, or sales, and for other purposes.",False,False,115,Horse Protection Amendments Act,REFERRED,Animals,hr
1339,2017-01-02 00:03:00,"To require that the Federal Government procure from the private sector the goods and services necessary for the operations and management of certain Government agencies, and for other purposes.",False,False,115,Freedom from Government Competition Act of 2017,REFERRED,Government operations and politics,hr
1340,2017-01-02 00:03:00,"To require the Federal Communications Commission to establish an Interagency Communications Security Committee, and for other purposes.",False,False,115,Interagency Cybersecurity Cooperation Act,REFERRED,"Science, technology, communications",hr
1341,2017-01-02 00:03:00,"To amend the Federal Election Campaign Act of 1971 to prohibit the acceptance by political committees of online contributions from certain unverified sources, and for other purposes.",False,False,115,Stop Foreign Donations Affecting Our Elections Act,REFERRED,Government operations and politics,hr
1342,2017-01-02 00:03:00,"To prohibit any institution of higher education that receives a Federal research and development grant and does not comply with a lawful request for information or detainment of an alien made by any officer or employee of the Federal Government who is charged with enforcement of the immigration laws from receiving indirect cost reimbursement funding, and for other purposes.",False,False,115,Federal Immigration Law Campus Compliance Act of 2017,REFERRED,Immigration,hr
1343,2017-01-02 00:03:00,To direct the Securities and Exchange Commission to revise its rules so as to increase the threshold amount for requiring issuers to provide certain disclosures relating to compensatory benefit plans.,True,False,115,Encouraging Employee Ownership Act of 2017,PASS_OVER:HOUSE,Finance and financial sector,hr
1344,2017-01-02 00:03:00,"To provide grants to assist States in developing and implementing plans to address cybersecurity threats or vulnerabilities, and for other purposes.",False,False,115,State Cyber Resiliency Act,REFERRED,"Science, technology, communications",hr
1345,2017-01-02 00:03:00,"To amend the Fair Credit Reporting Act to create protected credit reports for minors and protect the credit of minors, and for other purposes.",False,False,115,Protect Children from Theft Act of 2017,REFERRED,Finance and financial sector,hr
1346,2017-01-02 00:03:00,"To repeal the rule issued by the Federal Highway Administration and the Federal Transit Administration entitled ""Metropolitan Planning Organization Coordination and Planning Area Reform"".",False,False,115,,REPORTED,Transportation and public works,hr
1347,2017-01-02 00:03:00,"To authorize the Secretary of Homeland Security to provide counter-radicalization training to Department of Homeland Security representatives at State and local fusion centers, and for other purposes.",False,False,115,ALERT Act of 2017,REFERRED,Emergency management,hr
1348,2017-01-02 00:03:00,To require the Director of the Centers for Disease Control and Prevention to complete a study on the human health implications of per- and polyfluoroalkyl substances (PFAS) contamination in drinking water.,False,False,115,Investing in Testing Act of 2017,REFERRED,Health,hr
1349,2017-01-02 00:03:00,"To amend the Wilderness Act to ensure that the use of bicycles, wheelchairs, strollers, and game carts is not prohibited in Wilderness Areas, and for other purposes.",False,False,115,,REPORTED,Public lands and natural resources,hr
1350,2017-01-02 00:03:00,"To modify the boundary of Voyageurs National Park in the State of Minnesota, and for other purposes.",True,False,115,,PASS_OVER:HOUSE,Public lands and natural resources,hr
1351,2017-01-02 00:03:00,"To amend title 49, United States Code, to direct the Administrator of the Transportation Security Administration (TSA) to make certain improvements in managing TSA's employee misconduct, and for other purposes.",False,False,115,Strengthening Oversight of TSA Employee Misconduct Act,REPORTED,Transportation and public works,hr
1352,2017-01-02 00:03:00,"To encourage States to engage more TANF recipients in activities leading to employment and self-sufficiency, and to simplify State administration of TANF work requirements.",False,False,115,Preparing More Welfare Recipients for Work Act,REFERRED,Social welfare,hr
1353,2017-01-02 00:03:00,To amend the Homeland Security Act of 2002 to require certain additional information to be submitted to Congress regarding the strategic 5-year technology investment plan of the Transportation Security Administration.,True,False,115,Transparency in Technological Acquisitions Act of 2017,PASS_OVER:HOUSE,Transportation and public works,hr
1354,2017-01-02 00:03:00,To increase the penalties for fentanyl trafficking.,False,False,115,Stop Trafficking in Fentanyl Act of 2017,REFERRED,Crime and law enforcement,hr
1355,2017-01-02 00:03:00,"To amend the Clean Air Act to give States the option of monitoring covered criteria air pollutants in designated areas by greatly increasing the number of air quality sensors in exchange for greater regulatory flexibility in the methods of monitoring, and for other purposes.",False,False,115,Crowd Sourcing of Environmental Data Act of 2017,REFERRED,Environmental protection,hr
1356,2017-01-02 00:03:00,To amend the Internal Revenue Code of 1986 to permit disclosure of tax return information to the Permanent Select Committee on Intelligence of the House of Representatives and to the Select Committee on Intelligence of the Senate.,False,False,115,,REFERRED,Taxation,hr
1357,2017-01-02 00:03:00,To provide for the issuance of a semipostal to benefit programs that combat invasive species.,False,False,115,Stamp Out Invasive Species Act,REFERRED,Government operations and politics,hr
1358,2017-01-02 00:03:00,"To protect scientific integrity in Federal research and policymaking, and for other purposes.",False,False,115,Scientific Integrity Act,REFERRED,"Science, technology, communications",hr
1359,2017-01-02 00:03:00,"To provide for the reconsideration of claims for disability compensation for veterans who were the subjects of experiments by the Department of Defense during World War II that were conducted to assess the effects of mustard gas or lewisite on people, and for other purposes.",False,False,115,Arla Harrell Act,REFERRED,Armed forces and national security,hr
1360,2017-01-02 00:03:00,To exempt small seller financers from certain licensing requirements.,False,False,115,Seller Finance Enhancement Act,REFERRED,Housing and community development,hr
1361,2017-01-02 00:03:00,To amend title XVIII of the Social Security Act to provide for the non-application of Medicare competitive acquisition rates to complex rehabilitative wheelchairs and accessories.,False,False,115,,REFERRED,Health,hr
1362,2017-01-06 00:03:00,"To name the Department of Veterans Affairs community-based outpatient clinic in Pago Pago, American Samoa, the Faleomavaega Eni Fa'aua'a Hunkin VA Clinic.",True,True,115,,ENACTED:SIGNED,Armed forces and national security,hr
1363,2017-01-06 00:03:00,"To amend section 5542 of title 5, United States Code, to provide that any hours worked by Federal firefighters under a qualified trade-of-time arrangement shall be excluded for purposes of determinations relating to overtime pay.",False,False,115,Federal Firefighter Flexibility and Fairness Act,REFERRED,Government operations and politics,hr
1364,2017-01-06 00:03:00,"To amend title 5, United States Code, to limit the use of official time for political activity and to exclude certain official time from eligibility as creditable service under CSRS and FERS, and for other purposes.",False,False,115,Official Time Reform Act of 2017,REPORTED,Government operations and politics,hr
1365,2017-01-06 00:03:00,"To amend the Homeland Security Act of 2002 to require certain acquisition innovation, and for other purposes.",True,False,115,Department of Homeland Security Acquisition Innovation Act,PASS_OVER:HOUSE,Government operations and politics,hr
1366,2017-01-06 00:03:00,"To amend the Investment Company Act of 1940 to terminate an exemption for companies located in Puerto Rico, the Virgin Islands, and any other possession of the United States.",True,False,115,U.S. Territories Investor Protection Act of 2017,PASS_OVER:HOUSE,Finance and financial sector,hr
1367,2017-01-06 00:03:00,"To improve the authority of the Secretary of Veterans Affairs to hire and retain physicians and other employees of the Department of Veterans Affairs, and for other purposes.",True,False,115,,PASS_OVER:HOUSE,Armed forces and national security,hr
1368,2017-01-06 00:03:00,"To require the Secretary of Agriculture to make publicly available certain regulatory records relating to the administration of the Animal Welfare Act and the Horse Protection Act, to amend the Internal Revenue Code of 1986 to provide for the use of an alternative depreciation system for taxpayers violating rules under the Animal Welfare Act and the Horse Protection Act, and for other purposes.",False,False,115,Animal Welfare Accountability and Transparency Act,REFERRED,Animals,hr
1369,2017-01-06 00:03:00,"To amend the Indian Health Care Improvement Act to revise and extend that Act, and for other purposes.",False,False,115,Indian Healthcare Improvement Act of 2017,REFERRED,Native Americans,hr
1370,2017-01-06 00:03:00,"To amend the Homeland Security Act of 2002 to require the Secretary of Homeland Security to issue Department of Homeland Security-wide guidance and develop training programs as part of the Department of Homeland Security Blue Campaign, and for other purposes.",True,True,115,CHIP and Public Health Funding Extension Act,ENACTED:SIGNED,Crime and law enforcement,hr
1371,2017-01-06 00:03:00,"To amend title 38, United States Code, to authorize the Secretary of Veterans Affairs to disclose to non-Department of Veterans Affairs health care providers certain medical records of veterans who receive health care from such providers.",False,False,115,Vet Connect Act of 2017,REFERRED,Armed forces and national security,hr
1372,2017-01-06 00:03:00,"To amend the Homeland Security Act of 2002 to ensure that the needs of children are considered in homeland security planning, and for other purposes.",True,False,115,Homeland Security for Children Act,PASS_OVER:HOUSE,Emergency management,hr
1373,2017-01-06 00:03:00,To prohibit the use of eminent domain in carrying out certain projects.,False,False,115,APPROVAL Act,REFERRED,Energy,hr
1374,2017-01-07 00:03:00,To amend title 9 of the United States Code with respect to arbitration.,False,False,115,Arbitration Fairness Act of 2017,REFERRED,Law,hr
1375,2017-01-07 00:03:00,"To amend the Public Health Service Act to authorize the Secretary of Health of Human Services to award grants to States (or collaborations of States) to establish, expand, or maintain a comprehensive regional, State, or municipal system to provide training, education, consultation, and other resources to prescribers relating to patient pain, substance misuse, and substance abuse disorders, and for other purposes.",False,False,115,Prescriber Support Act of 2017,REFERRED,Health,hr
1376,2017-01-07 00:03:00,"To amend title 44, United States Code, to require preservation of certain electronic records by Federal agencies, to require a certification and reports relating to Presidential records, and for other purposes.",True,False,115,Electronic Message Preservation Act of 2017,PASS_OVER:HOUSE,Government operations and politics,hr
1377,2017-01-07 00:03:00,To amend the Fair Labor Standards Act of 1938 to better align certain provisions of such Act with Federal disability laws and policies intended to remove societal and institutional barriers to employment opportunities for people with disabilities.,False,False,115,Transitioning to Integrated and Meaningful Employment Act of 2017,REFERRED,Labor and employment,hr
1378,2017-01-07 00:03:00,"To amend the Public Health Service Act to provide for the participation of doctors of chiropractic in the National Health Service Corps scholarship and loan repayment programs, and for other purposes.",False,False,115,National Health Service Corps Improvement Act of 2017,REFERRED,Health,hr
1379,2017-01-07 00:03:00,"To amend title 38, United States Code, to provide for the entitlement to educational assistance under the Post-9/11 Educational Assistance Program of the Department of Veterans Affairs for members of the Armed Forces awarded the Purple Heart.",False,False,115,,REFERRED,Armed forces and national security,hr
1380,2017-01-07 00:03:00,"To clarify research and development for wood products, and for other purposes.",False,False,115,Timber Innovation Act of 2017,REFERRED,Public lands and natural resources,hr
1381,2017-01-07 00:03:00,"To amend title XIX of the Social Security Act to permit States to impose an individual responsibility requirement for nondisabled, nonelderly, nonpregnant individuals made eligible for medical assistance.",False,False,115,Requiring Individual Responsibility in Medicaid Act of 2017,REFERRED,Health,hr
1382,2017-01-07 00:03:00,"To establish requirements and restrictions for the commercial, charter, and recreational red snapper fishing seasons in the Gulf of Mexico for the 2017 and 2018 fishing seasons, and for other purposes.",False,False,115,Give Our Fishermen Immediate Snapper Help Act,REFERRED,Public lands and natural resources,hr
1383,2017-01-07 00:03:00,"To direct certain actions of the United States Government with respect to recognizing the service and sacrifice of veterans of the Korean Constabulary, and for other purposes.",False,False,115,Recognizing Officers and Enlisted Men of the Korean Constabulary Act of 2017,REFERRED,International affairs,hr
1384,2017-01-07 00:03:00,"To amend titles 5, 10, 37, and 38 of the United States Code to ensure that an order to serve on active duty under sections 12304a and 12304b of title 10, United States Code, is treated the same as other orders to serve on active duty for determining the eligibility of members of the uniformed services and veterans for certain benefits and for calculating the deadlines for certain benefits.",False,False,115,Reserve Component Benefits Parity Act,REFERRED,Armed forces and national security,hr
1385,2017-01-07 00:03:00,"To amend title 5, United States Code, to limit recruitment and retention bonuses for employees who spend certain durations of time on official time, and for other purposes.",False,False,115,Civil Service Incentives Integrity Act of 2017,REFERRED,Government operations and politics,hr
1386,2017-01-07 00:03:00,"To direct the Secretary of Transportation to establish a pilot program to assess the operational benefits of remote air traffic control towers, and for other purposes.",False,False,115,,REFERRED,Transportation and public works,hr
1387,2017-01-07 00:03:00,"To reauthorize the Scholarships for Opportunity and Results Act, and for other purposes.",False,False,115,Scholarships for Opportunity and Results Reauthorization,REPORTED,Education,hr
1388,2017-01-07 00:03:00,"To enact House Resolution 895, One Hundred Tenth Congress, (establishing the Office of Congressional Ethics) into permanent law.",False,False,115,CLEAN Act,REFERRED,Congress,hr
1389,2017-01-07 00:03:00,To amend title XIX of the Social Security Act to provide States with flexibility to provide care coordination under Medicaid for the most vulnerable through managed care.,False,False,115,Increasing State Flexibility in Care Coordination for the Most Vulnerable Act of 2017,REFERRED,Health,hr
1390,2017-01-07 00:03:00,"To amend title 38, United States Code, to authorize the Secretary of Veterans Affairs to pay costs relating to the transportation of certain deceased veterans to veterans' cemeteries owned by a State or tribal organization.",False,False,115,,REFERRED,Armed forces and national security,hr
1391,2017-01-07 00:03:00,"To amend title 38, United States Code, to direct the Secretary of Veterans Affairs to provide educational and vocational counseling for veterans on campuses of institutions of higher learning, and for other purposes.",False,False,115,Veterans Success on Campus Act of 2017,REFERRED,Armed forces and national security,hr
1392,2017-01-07 00:03:00,"To establish a National TechCorps program, and for other purposes.",False,False,115,TechCorps Act,REFERRED,Government operations and politics,hr
1393,2017-01-07 00:03:00,To limit the authority of States to tax certain income of employees for employment duties performed in other States.,True,False,115,Mobile Workforce State Income Tax Simplification Act of 2017,PASS_OVER:HOUSE,Taxation,hr
1394,2017-01-07 00:03:00,To amend title XIX of the Social Security Act to provide States with flexibility with respect to providing coverage for nonemergency transportation under Medicaid.,False,False,115,,REFERRED,Health,hr
1395,2017-01-07 00:03:00,To amend title XIX of the Social Security Act to improve the Medicaid and CHIP Payment and Access Commission (MACPAC).,False,False,115,MACPAC Improvement Act of 2017,REFERRED,Health,hr
1396,2017-01-07 00:03:00,To restore statutory rights to the people of the United States from forced arbitration.,False,False,115,Restoring Statutory Rights and Interests of the States Act of 2017,REFERRED,Law,hr
1397,2017-01-07 00:03:00,"To authorize, direct, facilitate, and expedite the transfer of administrative jurisdiction of certain Federal land, and for other purposes.",True,True,115,,ENACTED:SIGNED,Public lands and natural resources,hr
1398,2017-01-07 00:03:00,"To provide funds to give States incentives to invest in practices and technology designed to expedite voting at the polls and simplify voter registration, improve voting system security, and promote automatic voter registration, and for other purposes.",False,False,115,"Fair, Accurate, Secure, and Timely Voting Act of 2017",REFERRED,Government operations and politics,hr
1399,2017-01-07 00:03:00,"To reduce temporarily the royalty required to be paid for sodium produced on Federal lands, and for other purposes.",False,False,115,American Soda Ash Competitiveness Act,REPORTED,Public lands and natural resources,hr
1400,2017-01-07 00:03:00,To amend the Internal Revenue Code of 1986 to authorize agricultural producers to establish and contribute to tax-exempt farm risk management accounts.,False,False,115,Farm Risk Abatement and Mitigation Election Act of 2017,REFERRED,Taxation,hr
1401,2017-01-07 00:03:00,"To ensure fairness in premium rates for coverage under the National Flood Insurance Program for residences and business properties, and for other purposes.",False,False,115,Flood Insurance Fairness Act of 2017,REFERRED,Finance and financial sector,hr
1402,2017-01-07 00:03:00,"To amend the Food, Agriculture, Conservation, and Trade Act of 1990 to provide for a macadamia tree health initiative, and for other purposes.",False,False,115,Macadamia Tree Health Initiative,REFERRED,Agriculture and food,hr
1403,2017-01-07 00:03:00,To amend the Internal Revenue Code of 1986 to make permanent the deduction for income attributable to domestic production activities in Puerto Rico.,False,False,115,,REFERRED,Taxation,hr
1404,2017-01-07 00:03:00,To provide for the conveyance of certain land inholdings owned by the United States to the Tucson Unified School District and to the Pascua Yaqui Tribe of Arizona.,True,False,115,Pascua Yaqui Tribe Land Conveyance Act,PASS_OVER:HOUSE,Native Americans,hr
1405,2017-01-07 00:03:00,"To require the Secretary of Homeland Security to establish a veterans visa program to permit veterans who have been removed from the United States to return as immigrants, and for other purposes.",False,False,115,The Veterans Visa and Protection Act of 2017,REFERRED,Immigration,hr
1406,2017-01-07 00:03:00,To amend the Animal Welfare Act to prohibit the slaughter of dogs and cats for human consumption.,False,False,115,Dog and Cat Meat Trade Prohibition Act of 2017,REFERRED,Animals,hr
1407,2017-01-07 00:03:00,"To establish a strategic materials investment fund, and for other purposes.",False,False,115,Materials Essential To American Leadership and Security Act,REFERRED,Armed forces and national security,hr
1408,2017-01-07 00:03:00,"To repeal the Patient Protection and Affordable Care Act and the health care-related provisions in the Health Care and Education Reconciliation Act of 2010 and to amend title 5, United States Code, to offer Federal employee health benefits plans to individuals who are not Federal employees, and for other purposes.",False,False,115,Access to Insurance for All Americans Act,REFERRED,Health,hr
1409,2017-01-07 00:03:00,To amend the Public Health Service Act to require group and individual health insurance coverage and group health plans to provide for cost sharing for oral anticancer drugs on terms no less favorable than the cost sharing provided for anticancer medications administered by a health care provider.,False,False,115,Cancer Drug Parity Act of 2017,REFERRED,Health,hr
1410,2017-01-07 00:03:00,To establish responsibility for the International Outfall Interceptor.,False,False,115,Nogales Wastewater Fairness Act,REFERRED,Environmental protection,hr
1411,2017-01-07 00:03:00,"To continue in effect for the 2017 and 2018 fishing seasons certain fishing specifications for the summer flounder fishery, and for other purposes.",False,False,115,Transparent Summer Flounder Quotas Act,REFERRED,Public lands and natural resources,hr
1412,2017-01-07 00:03:00,"To establish a commission to study the removal of Mexican-Americans to Mexico during 1929-1941, and for other purposes.",False,False,115,Commission on the Removal of Mexican-Americans to Mexico Act,REFERRED,Immigration,hr
1413,2017-01-07 00:03:00,To provide for a grants program to develop and enhance integrated nutrition and physical activity curricula in medical schools.,False,False,115,ENRICH Act,REFERRED,Health,hr
1414,2017-01-07 00:03:00,To amend the Truth in Lending Act and the Electronic Fund Transfer Act to provide justice to victims of fraud.,False,False,115,Justice for Victims of Fraud Act of 2017,REFERRED,Finance and financial sector,hr
1415,2017-01-07 00:03:00,"To facilitate effective research on and treatment of neglected tropical diseases, including Ebola, through coordinated domestic and international efforts.",False,False,115,End Neglected Tropical Diseases Act,REPORTED,Health,hr
1416,2017-01-07 00:03:00,"To amend the Internal Revenue Code of 1986 to exclude from gross income contributions to the capital of a partnership, and for other purposes.",False,False,115,Preserving Investment in Neighborhoods Act,REFERRED,Taxation,hr
1417,2017-01-07 00:03:00,"To amend the National Law Enforcement Museum Act to allow the Museum to acquire, receive, possess, collect, ship, transport, import, and display firearms, and for other purposes.",True,False,115,National Law Enforcement Museum Exhibits Act,PASS_OVER:HOUSE,"Arts, culture, religion",hr
1418,2017-01-07 00:03:00,"To amend the Alaska Native Claims Settlement Act to provide that Alexander Creek, Alaska, is and shall be recognized as an eligible Native village under that Act, and for other purposes.",False,False,115,,REPORTED,Public lands and natural resources,hr
1419,2017-01-07 00:03:00,"To amend title 10, United States Code, to provide for the award of a military service medal to members of the Armed Forces who served honorably during the Cold War, and for other purposes.",False,False,115,Cold War Service Medal Act,REFERRED,Armed forces and national security,hr
1420,2017-01-08 00:03:00,"To amend title 49, United States Code, to require an air carrier to provide information to the public regarding its policies for imposing baggage fees and assisting passengers during a widespread disruption of service, and for other purposes.",False,False,115,Know Before You Fly Act,REFERRED,Transportation and public works,hr
1421,2017-01-08 00:03:00,"To amend title XVIII of the Social Security Act to count a period of receipt of outpatient observation services in a hospital toward satisfying the 3-day inpatient hospital stay requirement for coverage of skilled nursing facility services under Medicare, and for other purposes.",False,False,115,Improving Access to Medicare Coverage Act of 2017,REFERRED,Health,hr
1422,2017-01-08 00:03:00,"To amend the Flood Disaster Protection Act of 1973 to require that certain buildings and personal property be covered by flood insurance, and for other purposes.",False,False,115,Private Flood Insurance Market Development Act of 2017,REPORTED,Finance and financial sector,hr
1423,2017-01-08 00:03:00,"To reauthorize and improve the national flood insurance program, and for other purposes.",False,False,115,National Flood Insurance Program Reauthorization and Improvement Act of 2017,REFERRED,Finance and financial sector,hr
1424,2017-01-08 00:03:00,"To clarify the status of the North Country, Ice Age, and New England National Scenic Trails as units of the National Park System, and for other purposes.",False,False,115,National Scenic Trails Parity Act,REFERRED,Public lands and natural resources,hr
1425,2017-01-08 00:03:00,"To amend the Internal Revenue Code of 1986 to provide a lower rate of tax on a portion of pass-through business income, and for other purposes.",False,False,115,Bring Small Businesses Back Tax Reform Act,REFERRED,Taxation,hr
1426,2017-01-08 00:03:00,"To amend the Home Owners' Loan Act to allow Federal savings associations to elect to operate as national banks, and for other purposes.",True,False,115,Federal Savings Association Charter Flexibility Act of 2017,PASS_OVER:HOUSE,Finance and financial sector,hr
1427,2017-01-08 00:03:00,To require the Secretary of Commerce to study the coverage gaps of the Next Generation Weather Radar of the National Weather Service and to develop a plan for improving radar coverage and hazardous weather detection and forecasting.,False,False,115,,REFERRED,"Science, technology, communications",hr
1428,2017-01-08 00:03:00,"To amend the Omnibus Crime Control and Safe Streets Act of 1968 to authorize COPS grantees to use grant funds to hire veterans as career law enforcement officers, and for other purposes.",True,False,115,American Law Enforcement Heroes Act of 2017,PASS_OVER:HOUSE,Crime and law enforcement,hr
1429,2017-01-08 00:03:00,To amend the Higher Education Act of 1965 to require institutions of higher education to provide students with annual estimates of student loan borrowing costs.,False,False,115,LEADS Act of 2017,REFERRED,Education,hr
1430,2017-01-08 00:03:00,"To prohibit the Environmental Protection Agency from proposing, finalizing, or disseminating regulations or assessments based upon science that is not transparent or reproducible.",True,False,115,HONEST Act,PASS_OVER:HOUSE,Environmental protection,hr
1431,2017-01-08 00:03:00,"To amend the Environmental Research, Development, and Demonstration Authorization Act of 1978 to provide for Scientific Advisory Board member qualifications, public participation, and for other purposes.",True,False,115,EPA Science Advisory Board Reform Act of 2017,PASS_OVER:HOUSE,Environmental protection,hr
1432,2017-01-08 00:03:00,"To amend the Higher Education Act of 1965 to repeal the suspension of eligibility for grants, loans, and work assistance for drug-related offenses.",False,False,115,Stopping Unfair Collateral Consequences from Ending Student Success Act,REFERRED,Education,hr
1433,2017-01-08 00:03:00,"To amend title 10, United States Code, to expand preventive health care services under the TRICARE program.",False,False,115,Strengthening Preventive Health Care for Service Members Act,REFERRED,Armed forces and national security,hr
1434,2017-01-08 00:03:00,To authorize the sale of certain National Forest System land in the State of Georgia.,False,False,115,Chattahoochee-Oconee National Forest Land Adjustment Act,REFERRED,Public lands and natural resources,hr
1435,2017-01-08 00:03:00,To amend the Patient Protection and Affordable Care Act to remove citizenship and immigration barriers to access the Exchanges under such Act.,False,False,115,Exchange Inclusion for a Healthy America Act of 2017,REFERRED,Taxation,hr
1436,2017-01-08 00:03:00,To provide for reconciliation pursuant to title II of the concurrent resolution on the budget for fiscal year 2017.,False,False,115,,REFERRED,Health,hr
1437,2017-01-08 00:03:00,"To discourage the use of payment of money as a condition of pretrial release in criminal cases, and for other purposes.",False,False,115,No Money Bail Act of 2017,REFERRED,Crime and law enforcement,hr
1438,2017-01-08 00:03:00,To end the use of body-gripping traps in the National Wildlife Refuge System.,False,False,115,Refuge From Cruel Trapping Act,REFERRED,Public lands and natural resources,hr
1439,2017-01-08 00:03:00,To direct the Federal Communications Commission to revise its sponsorship identification rules so as to require the disclosure of the names of significant donors to persons paying for or furnishing broadcast matter or origination cablecasting matter that is political matter or matter involving the discussion of a controversial issue of public importance.,False,False,115,Keeping Our Campaigns Honest Act of 2017,REFERRED,"Science, technology, communications",hr
1440,2017-01-08 00:03:00,To direct the Federal Communications Commission to promulgate regulations requiring material in the online public inspection file of a covered entity to be made available in a format that is machine-readable.,False,False,115,Fair and Clear Campaign Transparency Act,REFERRED,"Science, technology, communications",hr
1441,2017-01-08 00:03:00,To amend the Balanced Budget and Emergency Deficit Control Act of 1985 to eliminate the sequestration for the revised security category under section 251 and to eliminate the section 251A reduction in discretionary appropriations and direct spending accounts within function 050 (defense).,False,False,115,Repeal Sequestration for Defense Act,REFERRED,Economics and public finance,hr
1442,2017-01-09 00:03:00,"To extend the period of eligibility for non-competitive appointment of Peace Corps and VISTA volunteers and certain overseas employees, and for other purposes.",False,False,115,Public Service Federal Eligibility Protection Act of 2017,REFERRED,Government operations and politics,hr
1443,2017-01-09 00:03:00,"To promote energy savings in residential buildings and industry, and for other purposes.",False,False,115,Energy Savings and Industrial Competitiveness Act,REFERRED,Energy,hr
1444,2017-01-09 00:03:00,To authorize the Department of Labor's voluntary protection program.,False,False,115,Voluntary Protection Program Act,REFERRED,Labor and employment,hr
1445,2017-01-09 00:03:00,"To amend title 38, United States Code, to provide for the circumstances under which the Secretary of Veterans Affairs shall provide reimbursement for emergency ambulance services.",False,False,115,Veterans Reimbursement for Emergency Ambulance Services Act,REFERRED,Armed forces and national security,hr
1446,2017-01-09 00:03:00,To amend section 287(g) of the Immigration and Nationality Act to prohibit State and local officers and employees from performing immigration officer functions.,False,False,115,No State Resources for Immigration Enforcement (NSRIE) Act,REFERRED,Immigration,hr
1447,2017-01-09 00:03:00,"To extend the protections of the Fair Housing Act to persons suffering discrimination on the basis of sex or sexual orientation, and for other purposes.",False,False,115,Fair and Equal Housing Act of 2017,REFERRED,"Civil rights and liberties, minority issues",hr
1448,2017-01-09 00:03:00,"To prohibit funds available for the United States Armed Forces to be obligated or expended for introduction of the Armed Forces into hostilities, and for other purposes.",False,False,115,Reclamation of War Powers Act,REFERRED,Armed forces and national security,hr
1449,2017-01-09 00:03:00,"To require a report on the designation of Pakistan as a state sponsor of terrorism, and for other purposes.",False,False,115,Pakistan State Sponsor of Terrorism Designation Act of 2017,REFERRED,International affairs,hr
1450,2017-01-09 00:03:00,"To modify the prohibition on recognition by United States courts of certain rights relating to certain marks, trade names, or commercial names.",False,False,115,No Stolen Trademarks Honored in America Act,REFERRED,Law,hr
