_query_time,_type,_id,_session,_status,_short_title,_official_title,_passed_house,_passed_senate,_introduced,_top_subject,_sponsor_id,_sponsor_name,_sponsor_party,_n_cosponsors,_n_dem_cosponsors,_n_rep_cosponsors,_n_withdrawn_cosponsors
2021-02-26_12-45-36,s,258,116,PARSED,Ruby Mountains Protection Act,"A bill to prohibit oil and gas leasing on the National Forest System land in the Ruby Mountains Ranger District located in the Humboldt-Toiyabe National Forest, Elko and White Pine Counties, Nevada, and for other purposes.",False,False,2019-01-29,Public Lands and Natural Resources,C001113,Catherine Cortez Masto,D,1,1,0,0
2021-02-26_12-45-36,s,259,116,PARSED,Rodchenkov Anti-Doping Act of 2019,"A bill to impose criminal sanctions on certain persons involved in international doping fraud conspiracies, to provide restitution for victims of such conspiracies, and to require sharing of information with the United States Anti-Doping Agency to assist its fight against doping, and for other purposes.",False,False,2019-01-29,Crime and Law Enforcement,W000802,Sheldon Whitehouse,D,11,6,5,0
2021-02-26_12-45-37,s,260,116,PARSED,Transformation to Competitive Employment Act,"A bill to assist employers providing employment under special certificates issued under section 14(c) of the Fair Labor Standards Act of 1938 to transform their business and program models, to support individuals with disabilities to transition to competitive integrated employment, to phase out the use of such special certificates, and for other purposes.",False,False,2019-01-29,Labor and Employment,C001070,Bob Casey,D,7,6,0,0
2021-02-26_12-45-38,s,261,116,PARSED,North American Wetlands Conservation Extension Act,"A bill to extend the authorization of appropriations for allocation to carry out approved wetlands conservation projects under the North American Wetlands Conservation Act through fiscal year 2024, and for other purposes.",False,False,2019-01-29,Environmental Protection,H001046,Martin Heinrich,D,39,18,20,0
2021-02-26_12-45-40,s,262,116,PARSED,Federal Civilian Workforce Pay Raise Fairness Act of 2019,"A bill to provide for a pay increase in 2019 for certain civilian employees of the Federal Government, and for other purposes.",False,False,2019-01-29,Government Operations and Politics,V000128,Chris Van Hollen,D,20,18,1,0
2021-02-26_12-45-41,s,263,116,PARSED,FACE Act,A bill to ensure the receipt of required compensation before physical possession by the Federal Government of any land subject to the use of eminent domain for the construction of United States border infrastructure and to provide for a consultation process prior to acquiring land for border infrastructure.,False,False,2019-01-29,Immigration,H001046,Martin Heinrich,D,3,3,0,0
2021-02-26_12-45-42,s,264,116,PARSED,A bill to prohibit the construction of certain elements of a physical barrier along the southern border of the United States in Federal wildlife and wilderness areas and on State land.,A bill to prohibit the construction of certain elements of a physical barrier along the southern border of the United States in Federal wildlife and wilderness areas and on State land.,False,False,2019-01-29,Public Lands and Natural Resources,H001046,Martin Heinrich,D,1,1,0,0
2021-02-26_12-45-42,s,265,116,PARSED,"Threat Assessment, Prevention, and Safety Act of 2019","A bill to develop a national strategy to prevent targeted violence through behavioral threat assessment and management, and for other purposes.",False,False,2019-01-29,Emergency Management,R000595,Marco Rubio,R,4,1,3,0
2021-02-26_12-45-43,s,266,116,PARSED,Rebuild America's Schools Act of 2019,"A bill to provide for the long-term improvement of public school facilities, and for other purposes.",False,False,2019-01-29,Education,R000122,Jack Reed,D,27,26,0,0
2021-02-26_12-45-44,s,267,116,PARSED,North American Development Bank Improvement Act of 2019,"A bill to provide for a general capital increase for the North American Development Bank, and for other purposes.",False,False,2019-01-29,International Affairs,C001056,John Cornyn,R,5,4,1,0
2021-02-26_12-45-44,s,268,116,PARSED,Wildlife Innovation and Longevity Driver Act,"A bill to reauthorize the Partners for Fish and Wildlife Program and certain wildlife conservation funds, to establish prize competitions relating to the prevention of wildlife poaching and trafficking, wildlife conservation, the management of invasive species, and the protection of endangered species, to amend the Marine Turtle Conservation Act of 2004 to modify the protections provided by that Act, and for other purposes.",False,False,2019-01-29,Animals,B001261,John Barrasso,R,5,3,2,0
2021-02-26_12-45-45,s,269,116,PARSED,Social Security 2100 Act,A bill to protect our Social Security system and improve benefits for current and future generations.,False,False,2019-01-30,Social Welfare,B001277,Richard Blumenthal,D,1,1,0,0
2021-02-26_12-45-45,s,270,116,PARSED,Paycheck Fairness Act,"A bill to amend the Fair Labor Standards Act of 1938 to provide more effective remedies to victims of discrimination in the payment of wages on the basis of sex, and for other purposes.",False,False,2019-01-30,Labor and Employment,M001111,Patty Murray,D,46,44,0,0
2021-02-26_12-45-47,s,271,116,PARSED,Families Belong Together Act,A bill to grant lawful permanent resident status to certain eligible persons who were separated from immediate family members by the Department of Homeland Security.,False,False,2019-01-30,Immigration,B001277,Richard Blumenthal,D,0,0,0,0
2021-02-26_12-45-48,s,272,116,PARSED,A bill to establish the policy of the United States regarding the no-first-use of nuclear weapons.,A bill to establish the policy of the United States regarding the no-first-use of nuclear weapons.,False,False,2019-01-30,International Affairs,W000817,Elizabeth Warren,D,7,6,0,0
2021-02-26_12-45-49,s,273,116,PARSED,Kelsey Smith Act,A bill to amend the Communications Act of 1934 to require providers of a covered service to provide location information concerning the telecommunications device of a user of such service to an investigative or law enforcement officer or an employee or other agent of a public safety answering point in an emergency situation involving risk of death or serious physical harm or in order to respond to the user's call for emergency services.,False,False,2019-01-30,Crime and Law Enforcement,R000307,Pat Roberts,R,3,0,3,0
2021-02-26_12-45-49,s,274,116,PARSED,Child Welfare Provider Inclusion Act of 2019,A bill to ensure that organizations with religious or moral convictions are allowed to continue to provide services for children.,False,False,2019-01-30,Social Welfare,E000285,Michael B. Enzi,R,19,0,19,0
2021-02-26_12-45-50,s,275,116,PARSED,Skills Investment Act of 2019,"A bill to amend the Internal Revenue Code of 1986 to provide for lifelong learning accounts, and for other purposes.",False,False,2019-01-30,Taxation,K000367,Amy Klobuchar,D,1,0,1,0
2021-02-26_12-45-51,s,276,116,PARSED,Spotlight Act,"A bill to amend the Internal Revenue Code of 1986 to require certain tax-exempt organizations to include on annual returns the names and addresses of substantial contributors, and for other purposes.",False,False,2019-01-30,Taxation,T000464,Jon Tester,D,1,1,0,0
2021-02-26_12-45-51,s,277,116,PARSED,Fred Korematsu Congressional Gold Medal Act of 2019,"A bill to posthumously award a Congressional Gold Medal to Fred Korematsu, in recognition of his dedication to justice and equality.",False,False,2019-01-30,"Civil Rights and Liberties, Minority Issues",H001042,Mazie K. Hirono,D,27,23,3,0
2021-02-26_12-45-52,s,278,116,PARSED,CBO Show Your Work Act,"A bill to require the Congressional Budget Office to make publicly available the fiscal and mathematical models, data, and other details of computations used in cost analysis and scoring.",False,False,2019-01-30,Economics and Public Finance,L000577,Mike Lee,R,20,0,20,0
2021-02-26_12-45-53,s,279,116,PARSED,Tribal School Federal Insurance Parity Act,A bill to allow tribal grant schools to participate in the Federal Employee Health Benefits Program.,False,False,2019-01-30,Native Americans,T000250,John Thune,R,8,4,4,0
2021-02-26_12-45-55,s,280,116,PARSED,A bill to reauthorize the Historically Black Colleges and Universities Historic Preservation program.,A bill to reauthorize the Historically Black Colleges and Universities Historic Preservation program.,False,False,2019-01-30,Public Lands and Natural Resources,H001075,Kamala Harris,D,4,2,2,0
2021-02-26_12-45-56,s,281,116,PARSED,End Shutdowns Act,"A bill to provide for a period of continuing appropriations in the event of a lapse in appropriations under the normal appropriations process, and to prohibit consideration of other matters in the Senate if appropriations are not enacted.",False,False,2019-01-30,Economics and Public Finance,K000384,Tim Kaine,D,0,0,0,0
2021-02-26_12-45-56,s,282,116,PARSED,Genetically Engineered Salmon Labeling Act,"A bill to amend the market name of genetically altered salmon in the United States, and for other purposes.",False,False,2019-01-30,Health,M001153,Lisa Murkowski,R,3,2,1,0
2021-02-26_12-45-57,s,283,116,PARSED,Increasing Access to Osteoporosis Testing for Medicare Beneficiaries Act of 2019,"A bill to amend title XVIII of the Social Security Act to improve access to, and utilization of, bone mass measurement benefits under part B of the Medicare program by establishing a minimum payment amount under such part for bone mass measurement.",False,False,2019-01-30,Health,C001035,Susan Collins,R,17,11,5,0
2021-02-26_12-45-58,s,284,116,PARSED,Biennial Budgeting and Appropriations Act,A bill to provide for a biennial budget process and a biennial appropriations process and to enhance oversight and the performance of the Federal Government.,False,False,2019-01-30,Economics and Public Finance,I000055,Johnny Isakson,R,17,7,10,0
2021-02-26_12-45-59,s,285,116,PARSED,Sarah's Law,"A bill to require U.S. Immigration and Customs Enforcement to take into custody certain aliens who have been charged in the United States with a crime that resulted in the death or serious bodily injury of another person, and for other purposes.",False,False,2019-01-31,Immigration,E000295,Joni Ernst,R,25,0,25,0
2021-02-26_12-46-00,s,286,116,PARSED,Mental Health Access Improvement Act of 2019,"A bill to amend title XVIII of the Social Security Act to provide for the coverage of marriage and family therapist services and mental health counselor services under part B of the Medicare program, and for other purposes.",False,False,2019-01-31,Health,B001261,John Barrasso,R,31,21,8,0
2021-02-26_12-46-01,s,287,116,PARSED,Bicameral Congressional Trade Authority Act of 2019,"A bill to amend the Trade Expansion Act of 1962 to impose limitations on the authority of the President to adjust imports that are determined to threaten to impair national security, and for other purposes.",False,False,2019-01-31,Foreign Trade and International Finance,T000461,Patrick J. Toomey,R,19,9,9,0
2021-02-26_12-46-02,s,288,116,PARSED,Justice for Native Survivors of Sexual Violence Act,"A bill to amend the Indian Civil Rights Act of 1968 to extend the jurisdiction of tribal courts to cover crimes involving sexual violence, and for other purposes.",False,False,2019-01-31,Native Americans,S001203,Tina Smith,D,2,1,1,0
2021-02-26_12-46-03,s,289,116,PARSED,Rural Physician Workforce Production Act of 2019,"A bill to amend title XVIII of the Social Security Act to support rural residency training funding that is equitable for all States, and for other purposes.",False,False,2019-01-31,Health,G000562,Cory Gardner,R,7,1,6,1
2021-02-26_12-46-04,s,290,116,PARSED,Native Youth and Tribal Officer Protection Act,A bill to protect Native children and promote public safety in Indian country.,False,False,2019-01-31,Native Americans,U000039,Tom Udall,D,4,3,1,0
2021-02-26_12-46-04,s,291,116,PARSED,Housing Choice Voucher Mobility Demonstration Act of 2019,A bill to authorize the Secretary of Housing and Urban Development to carry out a housing choice voucher mobility demonstration to encourage families receiving the voucher assistance to move to lower-poverty areas and expand access to opportunity areas.,False,False,2019-01-31,Housing and Community Development,Y000064,Todd Young,R,5,3,2,0
2021-02-26_12-46-06,s,292,116,PARSED,Keep Families Together Act,A bill to limit the separation of families at or near ports of entry.,False,False,2019-01-31,Immigration,F000062,Dianne Feinstein,D,41,39,0,0
2021-02-26_12-46-08,s,293,116,PARSED,Securing the Border and Making Drug Cartels Pay for it Act,A bill to enhance border security to reduce drug trafficking and related money laundering.,False,False,2019-01-31,Immigration,C001075,Bill Cassidy,R,2,0,2,0
2021-02-26_12-46-09,s,294,116,PARSED,Native American Business Incubators Program Act,A bill to establish a business incubators program within the Department of the Interior to promote economic development in Indian reservation communities.,True,True,2019-01-31,Native Americans,U000039,Tom Udall,D,5,5,0,0
2021-02-26_12-46-10,s,295,116,PARSED,Promoting Rural Exports Act of 2019,"A bill to establish the Rural Export Center, and for other purposes.",False,False,2019-01-31,Foreign Trade and International Finance,K000367,Amy Klobuchar,D,3,1,2,0
2021-02-26_12-46-10,s,296,116,PARSED,Home Health Care Planning Improvement Act of 2019,A bill to amend XVIII of the Social Security Act to ensure more timely access to home health services for Medicare beneficiaries under the Medicare program.,False,False,2019-01-31,Health,C001035,Susan Collins,R,47,31,15,0
2021-02-26_12-46-11,s,297,116,PARSED,Federal Courts Access Act of 2019,"A bill to amend title 28, United States Code, to modify the amount in controversy requirement and remove the complete diversity requirement.",False,False,2019-01-31,Law,L000577,Mike Lee,R,0,0,0,0
2021-02-26_12-46-12,s,298,116,PARSED,Springfield Race Riot National Historic Monument Act,"A bill to establish the Springfield Race Riot National Historic Monument in the State of Illinois, and for other purposes.",False,False,2019-01-31,Public Lands and Natural Resources,D000622,Tammy Duckworth,D,1,1,0,0
2021-02-26_12-46-13,s,299,116,PARSED,Geriatrics Workforce Improvement Act,"A bill to amend title VII of the Public Health Service Act to reauthorize programs that support interprofessional geriatric education and training to develop a geriatric-capable workforce, improving health outcomes for a growing and diverse aging American population and their families, and for other purposes.",False,False,2019-01-31,Health,C001035,Susan Collins,R,5,5,0,0
2021-02-26_12-46-13,s,300,116,PARSED,Pipeline and LNG Facility Cybersecurity Preparedness Act,A bill to require the Secretary of Energy to carry out a program relating to physical security and cybersecurity for pipelines and liquefied natural gas facilities.,False,False,2019-01-31,Energy,C001056,John Cornyn,R,1,1,0,0
2021-02-26_12-46-14,s,301,116,PARSED,E-Verify Act of 2019,A bill to enforce work authorization requirements for immigrants.,False,False,2019-01-31,Immigration,P000449,Rob Portman,R,0,0,0,0
2021-02-26_12-46-14,s,302,116,PARSED,A bill to permanently reauthorize the Land and Water Conservation Fund.,A bill to permanently reauthorize the Land and Water Conservation Fund.,False,False,2019-01-31,Public Lands and Natural Resources,B001135,Richard M. Burr,R,13,5,7,0
2021-02-26_12-46-15,s,303,116,PARSED,GEAR UP for Success Act of 2019,A bill to reform the GEAR UP program.,False,False,2019-01-31,Education,C001056,John Cornyn,R,5,3,2,0
2021-02-26_12-46-16,s,304,116,PARSED,Training the Next Generation of Primary Care Doctors Act of 2019,"A bill to reauthorize section 340H of the Public Health Service Act to continue to encourage the expansion, maintenance, and the establishment of approved graduate medical residency programs at qualified teaching health centers, and for other purposes.",False,False,2019-01-31,Health,C001035,Susan Collins,R,6,4,2,0
2021-02-26_12-46-16,s,305,116,PARSED,Tribal Adoption Parity Act,A bill to amend the Internal Revenue Code of 1986 to recognize Indian tribal governments for purposes of determining under the adoption credit whether a child has special needs.,False,False,2019-01-31,Taxation,K000367,Amy Klobuchar,D,3,1,2,0
2021-02-26_12-46-17,s,306,116,PARSED,Merger Enforcement Improvement Act,"A bill to promote merger enforcement and protect competition through adjusting premerger filing fees, increasing antitrust enforcement resources, and improving the information provided to antitrust enforcers.",False,False,2019-01-31,Commerce,K000367,Amy Klobuchar,D,9,8,0,0
2021-02-26_12-46-17,s,307,116,PARSED,Consolidation Prevention and Competition Promotion Act of 2019,"A bill to amend the Clayton Act to modify the standard for an unlawful acquisition, and for other purposes.",False,False,2019-01-31,Commerce,K000367,Amy Klobuchar,D,5,5,0,0
2021-02-26_12-46-18,s,308,116,PARSED,Santa Ana River Wash Plan Land Exchange Act,"A bill to direct the Secretary of the Interior to convey certain Federal lands in San Bernardino County, California, to the San Bernardino Valley Water Conservation District, and to accept in return certain non-Federal lands, and for other purposes.",False,False,2019-01-31,Public Lands and Natural Resources,F000062,Dianne Feinstein,D,1,1,0,0
2021-02-26_12-46-18,s,309,116,PARSED,For the 99.8 Percent Act,"A bill to amend the Internal Revenue Code of 1986 to reinstate estate and generation-skipping taxes, and for other purposes.",False,False,2019-01-31,Taxation,S000033,Bernard Sanders,I,1,1,0,0
2021-02-26_12-46-19,s,310,116,PARSED,Migratory Birds of the Americas Conservation Act,A bill to amend the Neotropical Migratory Bird Conservation Act to reauthorize the Act.,False,False,2019-01-31,Animals,C000141,Benjamin L. Cardin,D,10,9,1,0
2021-02-26_12-46-19,s,311,116,PARSED,Born-Alive Abortion Survivors Protection Act,"A bill to amend title 18, United States Code, to prohibit a health care practitioner from failing to exercise the proper degree of care in the case of a child who survives an abortion or attempted abortion.",False,False,2019-01-31,Crime and Law Enforcement,S001197,Ben Sasse,R,50,0,50,0
2021-02-26_12-46-22,s,312,116,PARSED,Prevention of Arms Race Act of 2019,"A bill to prevent a nuclear arms race resulting from weakened international restrictions on the proliferation of intermediate- and shorter-range missiles, and for other purposes.",False,False,2019-01-31,International Affairs,M001176,Jeff Merkley,D,12,11,0,0
2021-02-26_12-46-22,s,313,116,PARSED,CIVICS Act of 2019,"A bill to amend the American History and Civics Education program under the Elementary and Secondary Education Act of 1965 to require inclusion of programs that educate students about the history and principles of the Constitution of the United States, including the Bill of Rights.",False,False,2019-01-31,Education,I000024,James M. Inhofe,R,2,1,0,0
2021-02-26_12-46-25,s,314,116,PARSED,Modernizing the Trusted Workforce for the 21st Century Act of 2019,A bill to improve the processing and oversight by the Federal Government of security clearances and background investigations and for other purposes.,False,False,2019-01-31,Armed Forces and National Security,W000805,Mark Warner,D,0,0,0,0
2021-02-26_12-46-25,s,315,116,PARSED,DHS Cyber Hunt and Incident Response Teams Act of 2019,"A bill to authorize cyber hunt and incident response teams at the Department of Homeland Security, and for other purposes.",False,False,2019-01-31,"Science, Technology, Communications",H001076,Margaret Hassan,D,3,2,1,0
2021-02-26_12-46-26,s,316,116,PARSED,Sacramento-San Joaquin Delta National Heritage Area Act,A bill to establish the Sacramento-San Joaquin Delta National Heritage Area.,False,False,2019-02-04,Public Lands and Natural Resources,F000062,Dianne Feinstein,D,1,1,0,0
2021-02-26_12-46-26,s,317,116,PARSED,ACE Kids Act of 2019,A bill to amend title XIX of the Social Security Act to provide States with the option of providing coordinated care for children with complex medical conditions through a health home.,False,False,2019-02-04,Health,G000386,Charles E. Grassley,R,16,5,11,0
2021-02-26_12-46-27,s,318,116,PARSED,VA Newborn Emergency Treatment Act,A bill to authorize the Secretary of Veterans Affairs to furnish medically necessary transportation for newborn children of certain women veterans.,False,False,2019-02-04,Armed Forces and National Security,M001111,Patty Murray,D,2,2,0,0
2021-02-26_12-46-27,s,319,116,PARSED,Women Veterans and Families Health Services Act of 2019,"A bill to improve the reproductive assistance provided by the Department of Defense and the Department of Veterans Affairs to severely wounded, ill, or injured members of the Armed Forces, veterans, and their spouses or partners, and for other purposes.",False,False,2019-02-04,Armed Forces and National Security,M001111,Patty Murray,D,12,12,0,0
2021-02-26_12-46-28,s,320,116,PARSED,SECURE Firearm Storage Act,"A bill to amend title 18, United States Code, to require federally licensed firearms importers, manufacturers, and dealers to meet certain requirements with respect to securing their firearms inventory, business records, and business premises.",False,False,2019-02-04,Crime and Law Enforcement,D000563,Richard J. Durbin,D,7,7,0,0
2021-02-26_12-46-29,s,321,116,PARSED,Retirement Security Act of 2019,"A bill to amend the Internal Revenue Code of 1986 to modify safe harbor requirements applicable to automatic contribution arrangements, and for other purposes.",False,False,2019-02-04,Taxation,C001035,Susan Collins,R,1,1,0,0
2021-02-26_12-46-29,s,322,116,PARSED,SIMPLE Plan Modernization Act,"A bill to amend the Internal Revenue Code of 1986 to promote retirement savings on behalf of small business employees by making improvements to SIMPLE retirement accounts and easing the transition from a SIMPLE plan to a 401(k) plan, and for other purposes.",False,False,2019-02-04,Taxation,C001035,Susan Collins,R,1,1,0,0
2021-02-26_12-46-30,s,323,116,PARSED,Recognizing Achievement in Classified School Employees Act,A bill to direct the Secretary of Education to establish the Recognition Inspiring School Employees (RISE) Program recognizing excellence exhibited by classified school employees providing services to students in prekindergarten through high school.,False,False,2019-02-04,Education,M001111,Patty Murray,D,22,21,1,0
2021-02-26_12-46-31,s,324,116,PARSED,Global Electoral Exchange Act of 2019,"A bill to promote international exchanges on best election practices, cultivate more secure democratic institutions around the world, and for other purposes.",False,False,2019-02-04,International Affairs,K000367,Amy Klobuchar,D,1,0,1,0
2021-02-26_12-46-32,s,325,116,PARSED,Garrison Diversion Unit Project Oakes Test Area Conveyance Act of 2019,"A bill to require the Secretary of the Interior to convey the Garrison Diversion Unit Project Oakes Test Area in Dickey County, North Dakota, to the Dickey-Sargent Irrigation District, and for other purposes.",False,False,2019-02-04,Water Resources Development,H001061,John Hoeven,R,1,0,1,0
2021-02-26_12-46-33,s,326,116,PARSED,RAIDER Act of 2019,"A bill to prohibit the use of amounts appropriated for military construction or the Army Corps of Engineers for the construction of barriers, land acquisition, or any other associated activities on the southern border without specific statutory authorization from Congress.",False,False,2019-02-04,Emergency Management,U000039,Tom Udall,D,16,16,0,0
2021-02-26_12-46-34,s,327,116,PARSED,Wounded Veterans Recreation Act,A bill to amend the Federal Lands Recreation Enhancement Act to provide for a lifetime National Recreational Pass for any veteran with a service-connected disability.,True,True,2019-02-04,Public Lands and Natural Resources,S001181,Jeanne Shaheen,D,4,3,1,0
2021-02-26_12-46-34,s,328,116,PARSED,Startup Act,"A bill to jump-start economic recovery through the formation and growth of new businesses, and for other purposes.",False,False,2019-02-04,Economics and Public Finance,M000934,Jerry Moran,R,3,2,1,0
2021-02-26_12-46-35,s,329,116,PARSED,Linear Generator Parity Act,A bill to amend the Internal Revenue Code of 1986 to include fuel cells using electromechanical processes for purposes of the energy tax credit.,False,False,2019-02-05,Taxation,P000449,Rob Portman,R,1,1,0,0
2021-02-26_12-46-35,s,330,116,PARSED,The Free Speech Fairness Act,A bill to amend the Internal Revenue Code of 1986 to allow charitable organizations to make statements relating to political campaigns if such statements are made in the ordinary course of carrying out its tax exempt purpose.,False,False,2019-02-05,Taxation,L000575,James Lankford,R,0,0,0,0
2021-02-26_12-46-36,s,331,116,PARSED,Home Loan Quality Transparency Act of 2019,A bill to amend the Home Mortgage Disclosure Act of 1975 to modify the exemptions from certain disclosure requirements.,False,False,2019-02-05,Finance and Financial Sector,C001113,Catherine Cortez Masto,D,15,15,0,0
2021-02-26_12-46-36,s,332,116,PARSED,Agent Orange Exposure Fairness Act of 2019,"A bill to amend title 38, United States Code, to remove the manifestation period required for the presumptions of service connection for chloracne, porphyria cutanea tarda, and acute and subacute peripheral neuropathy associated with exposure to certain herbicide agents, and for other purposes.",False,False,2019-02-05,Armed Forces and National Security,B001277,Richard Blumenthal,D,3,3,0,0
2021-02-26_12-46-37,s,333,116,PARSED,National Cybersecurity Preparedness Consortium Act of 2019,"A bill to authorize the Secretary of Homeland Security to work with cybersecurity consortia for training, and for other purposes.",False,True,2019-02-05,"Science, Technology, Communications",C001056,John Cornyn,R,3,1,2,0
2021-02-26_12-46-38,s,334,116,PARSED,Clean Water for Rural Communities Act,"A bill to authorize the construction of the Musselshell-Judith Rural Water System and study of the Dry-Redwater Regional Water Authority System in the States of Montana and North Dakota, and for other purposes.",False,False,2019-02-05,Water Resources Development,D000618,Steve Daines,R,1,1,0,0
2021-02-26_12-46-38,s,335,116,PARSED,ZTE Enforcement Review and Oversight Act,A bill to require the Secretary of Commerce to ensure that ZTE Corporation complies with all probationary conditions set forth in the settlement agreement entered into between ZTE Corporation and the Bureau of Industry and Security of the Department of Commerce.,False,False,2019-02-05,Foreign Trade and International Finance,R000595,Marco Rubio,R,6,4,2,0
2021-02-26_12-46-39,s,336,116,PARSED,Studying the Missing and Murdered Indian Crisis Act of 2019,A bill to direct the Comptroller General of the United States to submit a report on the response of law enforcement agencies to reports of missing or murdered Indians.,False,False,2019-02-05,Native Americans,T000464,Jon Tester,D,6,4,2,0
2021-02-26_12-46-40,s,337,116,PARSED,Preserving the MotorCities Heritage Act,"A bill to extend the authorization for the MotorCities National Heritage Area in the State of Michigan, and for other purposes.",False,False,2019-02-05,Public Lands and Natural Resources,S000770,Debbie Stabenow,D,1,1,0,0
2021-02-26_12-46-41,s,338,116,PARSED,Transition Team Ethics Improvement Act,"A bill to amend the Presidential Transition Act of 1963 to require the development of ethics plans for certain transition teams, and for other purposes.",False,False,2019-02-05,Government Operations and Politics,W000817,Elizabeth Warren,D,13,13,0,0
2021-02-26_12-46-41,s,339,116,PARSED,Nashua River Wild and Scenic River Act,"A bill to amend the Wild and Scenic Rivers Act to designate segments of the Nashua, Squannacook, and Nissitissit Rivers as components of the Wild and Scenic Rivers System, and for other purposes.",False,False,2019-02-05,Public Lands and Natural Resources,M000133,Edward J. Markey,D,3,3,0,0
2021-02-26_12-46-42,s,340,116,PARSED,CREATES Act of 2019,A bill to promote competition in the market for drugs and biological products by facilitating the timely entry of lower-cost generic and biosimilar versions of those drugs and biological products.,False,False,2019-02-05,Health,L000174,Patrick J. Leahy,D,41,22,18,0
2021-02-26_12-46-44,s,341,116,PARSED,Department of Veterans Affairs Procurement Efficiency and Transparency Act of 2019,"A bill to amend title 38, United States Code, to improve the procurement practices of the Department of Veterans Affairs, and for other purposes.",False,False,2019-02-05,Armed Forces and National Security,G000562,Cory Gardner,R,1,1,0,0
2021-02-26_12-46-44,s,342,116,PARSED,Advancing International and Foreign Language Education Act,"A bill to reauthorize title VI of the Higher Education Act of 1965 in order to improve and encourage innovation in international education, and for other purposes.",False,False,2019-02-06,Education,Y000064,Todd Young,R,6,4,2,0
2021-02-26_12-46-45,s,343,116,PARSED,Fairness for Every Driver Act,A bill to amend the Internal Revenue Code of 1986 to terminate the credit for new qualified plug-in electric drive motor vehicles and to provide for a Federal highway user fee on alternative fuel vehicles.,False,False,2019-02-06,Taxation,B001261,John Barrasso,R,5,0,5,0
2021-02-26_12-46-46,s,344,116,PARSED,Hatch-Waxman Integrity Act of 2019,"A bill to amend the Federal Food, Drug, and Cosmetic Act and the Securities Exchange Act of 1934 to prevent the inter partes review process for challenging patents from diminishing competition in the pharmaceutical industry and with respect to drug innovation, and for other purposes.",False,False,2019-02-06,Health,T000476,Thom Tillis,R,0,0,0,0
2021-02-26_12-46-47,s,345,116,PARSED,SWIFT Act,"A bill to amend title II of the Social Security Act to increase survivors benefits for disabled widows, widowers, and surviving divorced spouses, and for other purposes.",False,False,2019-02-06,Social Welfare,C001070,Bob Casey,D,5,5,0,0
2021-02-26_12-46-48,s,346,116,PARSED,National Evaluation of Techniques for Making Energy Technologies More Efficient and Resilient Act of 2019,"A bill to provide for the study and evaluation of net metering, and for other purposes.",False,False,2019-02-06,Energy,H001076,Margaret Hassan,D,3,2,0,0
2021-02-26_12-46-49,s,347,116,PARSED,"A bill to designate the facility of the United States Postal Service located at 40 Fulton Street in Middletown, New York, as the ""Benjamin A. Gilman Post Office Building"".","A bill to designate the facility of the United States Postal Service located at 40 Fulton Street in Middletown, New York, as the ""Benjamin A. Gilman Post Office Building"".",False,True,2019-02-06,Government Operations and Politics,G000555,Kirsten E. Gillibrand,D,1,1,0,0
2021-02-26_12-46-50,s,348,116,PARSED,Resident Physician Shortage Reduction Act of 2019,"A bill to amend title XVIII of the Social Security Act to provide for the distribution of additional residency positions, and for other purposes.",False,False,2019-02-06,Health,M000639,Robert Menendez,D,18,15,2,0
2021-02-26_12-46-51,s,349,116,PARSED,Reviving America's Scenic Byways Act of 2019,"A bill to require the Secretary of Transportation to request nominations for, and make determinations regarding, roads to be designated under the national scenic byways program, and for other purposes.",False,True,2019-02-06,Transportation and Public Works,C001035,Susan Collins,R,8,7,0,0
2021-02-26_12-46-52,s,350,116,PARSED,Competitive Health Insurance Reform Act of 2019,A bill to restore the application of the Federal antitrust laws to the business of health insurance to protect competition and consumers.,False,False,2019-02-06,Health,D000618,Steve Daines,R,6,3,3,0
2021-02-26_12-46-52,s,351,116,PARSED,Gun Owner Registration Information Protection Act,"A bill to prohibit Federal funding of State firearm ownership databases, and for other purposes.",False,False,2019-02-06,Crime and Law Enforcement,H001079,Cindy Hyde-Smith,R,11,0,11,0
2021-02-26_12-46-53,s,352,116,PARSED,BUILD Act,A bill to amend the Internal Revenue Code of 1986 to increase the national limitation amount for qualified highway or surface freight transfer facility bonds.,False,False,2019-02-06,Taxation,C001056,John Cornyn,R,1,1,0,0
2021-02-26_12-46-53,s,353,116,PARSED,RAPID Act,"A bill to amend title 23, United States Code, to improve the transportation infrastructure finance and innovation (TIFIA) program, and for other purposes.",False,False,2019-02-06,Transportation and Public Works,C001056,John Cornyn,R,1,1,0,0
2021-02-26_12-46-54,s,354,116,PARSED,"A bill to avoid duplicative annual reporting under the Internal Revenue Code of 1986 and the Employee Retirement Income Security Act of 1974, and for other purposes.","A bill to avoid duplicative annual reporting under the Internal Revenue Code of 1986 and the Employee Retirement Income Security Act of 1974, and for other purposes.",False,False,2019-02-06,Taxation,W000805,Mark Warner,D,1,0,1,0
2021-02-26_12-46-56,s,355,116,PARSED,Crumbling Foundations Small Business and Homeowners Assistance Act of 2019,A bill to establish a grant program to provide assistance to prevent and repair damage to structures due to pyrrhotite.,False,False,2019-02-06,Housing and Community Development,B001277,Richard Blumenthal,D,3,3,0,0
2021-02-26_12-46-57,s,356,116,PARSED,Aid to Homeowners with Crumbling Foundations Act of 2019,A bill to establish a grant program to provide assistance to States to prevent and repair damage to structures due to pyrrhotite.,False,False,2019-02-06,Housing and Community Development,M001169,Christopher S. Murphy,D,3,3,0,0
