_action_text,_bill,_committees,_date,_status,_time,_type
Read twice and referred to the Committee on the Judiciary.,s1424,SSJU,2009-01-09,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s1425,,2009-01-09,INTRODUCED,,action
Read twice and referred to the Committee on Foreign Relations.,s1425,SSFR,2009-01-09,REFERRED,,referral
Read twice and referred to the Committee on Armed Services.,s1426,SSAS,2009-01-09,INTRODUCED,,referral
Read twice and referred to the Committee on Veterans' Affairs.,s1427,SSVA,2009-01-09,INTRODUCED,,referral
Committee on Veterans' Affairs. Hearings held.,s1427,SSVA,2009-01-21,,,hearings
Read twice and referred to the Committee on Environment and Public Works.,s1428,SSEV,2009-01-09,INTRODUCED,,referral
Read twice and referred to the Committee on Veterans' Affairs.,s1429,SSVA,2009-01-09,INTRODUCED,,referral
Committee on Veterans' Affairs. Hearings held.,s1429,SSVA,2009-01-21,,,hearings
Sponsor introductory remarks on measure.,s1430,,2009-01-09,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1430,SSHR,2009-01-09,REFERRED,,referral
Read twice and referred to the Committee on Rules and Administration.,s1431,SSRA,2009-01-09,INTRODUCED,,referral
Committee on Appropriations Subcommittee on Financial Services and General Government. Hearings held prior to introduction and/or referral. Hearings printed: S.Hrg. 111-194.,s1432,SSAP,2009-01-02,INTRODUCED,,hearings
Committee on Appropriations Subcommittee on Financial Services and General Government. Hearings held prior to introduction and/or referral. Hearings printed: S.Hrg. 111-194.,s1432,SSAP,2009-01-09,,,hearings
Committee on Appropriations Subcommittee on Financial Services and General Government. Hearings held prior to introduction and/or referral. Hearings printed: S.Hrg. 111-194.,s1432,SSAP,2009-01-16,,,hearings
Committee on Appropriations. Original measure reported to Senate by Senator Durbin. With written report No. 111-43.,s1432,SSAP,2009-01-09,,,action
Placed on Senate Legislative Calendar under General Orders. Calendar No. 102.,s1432,,2009-01-09,REPORTED,,calendar
Read twice and referred to the Committee on Rules and Administration.,s1433,SSRA,2009-01-09,INTRODUCED,,referral
"Committee on Appropriations Subcommittee on State, Foreign Operations, and Related Programs. Hearings held prior to introduction and/or referral. Hearings printed: S.Hrg. 111-199.",s1434,SSAP,2009-01-20,INTRODUCED,,hearings
Committee on Appropriations. Original measure reported to Senate by Senator Leahy. With written report No. 111-44.,s1434,SSAP,2009-01-09,,,action
Placed on Senate Legislative Calendar under General Orders. Calendar No. 103.,s1434,,2009-01-09,REPORTED,,calendar
Read twice and referred to the Committee on the Judiciary.,s1435,SSJU,2009-01-09,INTRODUCED,,referral
Committee on Appropriations Senate Subcommittee on Energy and Water Development. Hearings held prior to introduction and/or referral. Hearings printed: S.Hrg. 111-534.,s1436,SSAP,2009-01-19,INTRODUCED,,hearings
Committee on Appropriations Senate Subcommittee on Energy and Water Development. Hearings held prior to introduction and/or referral. Hearings printed: S.Hrg. 111-534.,s1436,SSAP,2009-01-02,,,hearings
Committee on Appropriations Senate Subcommittee on Energy and Water Development. Hearings held prior to introduction and/or referral. Hearings printed: S.Hrg. 111-534.,s1436,SSAP,2009-01-18,,,hearings
Committee on Appropriations. Original measure reported to Senate by Senator Dorgan. With written report No. 111-45.,s1436,SSAP,2009-01-09,,,action
Placed on Senate Legislative Calendar under General Orders. Calendar No. 104.,s1436,,2009-01-09,REPORTED,,calendar
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s1437,SSCM,2009-01-09,INTRODUCED,,referral
Read twice and referred to the Committee on Foreign Relations.,s1438,SSFR,2009-01-10,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s1439,,2009-01-10,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s1439,SSFI,2009-01-10,REFERRED,,referral
Read twice and referred to the Committee on Armed Services.,s1440,SSAS,2009-01-10,INTRODUCED,,referral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1441,SSHR,2009-01-10,INTRODUCED,,referral
Read twice and referred to the Committee on Energy and Natural Resources.,s1442,SSEG,2009-01-10,INTRODUCED,,referral
Committee on Energy and Natural Resources Subcommittee on Public Lands and Forests. Hearings held. With printed Hearing: S.Hrg. 111-223.,s1442,SSEG,2009-01-29,,,hearings
Read twice and referred to the Committee on Rules and Administration.,s1443,SSRA,2009-01-10,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s1444,,2009-01-13,INTRODUCED,,action
Read twice and referred to the Committee on Veterans' Affairs.,s1444,SSVA,2009-01-13,REFERRED,,referral
Committee on Veterans' Affairs. Hearings held.,s1444,SSVA,2009-01-21,,,hearings
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1445,SSHR,2009-01-14,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s1446,SSFI,2009-01-14,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s1447,SSFI,2009-01-14,INTRODUCED,,referral
Read twice and referred to the Committee on Indian Affairs.,s1448,SLIA,2009-01-14,INTRODUCED,,referral
Committee on Indian Affairs. Ordered to be reported without amendment favorably.,s1448,SLIA,2010-01-10,REPORTED,,calendar
Committee on Indian Affairs. Reported by Senator Dorgan without amendment. With written report No. 111-245.,s1448,SLIA,2010-01-03,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 507.,s1448,,2010-01-03,,,calendar
Passed Senate without amendment by Unanimous Consent.,s1448,,2010-01-22,PASS_OVER:SENATE,,vote
Received in the House.,s1448,,2010-01-23,,11:13:00,action
Message on Senate action sent to the House.,s1448,,2010-01-23,,,action
Referred to the House Committee on Natural Resources.,s1448,HSII,2010-01-23,,,referral
Mr. Larsen (WA) moved to suspend the rules and pass the bill.,s1448,,2010-01-14,,14:16:00,action
Considered under suspension of the rules.,s1448,,2010-01-14,,14:16:00,action
DEBATE - The House proceeded with forty minutes of debate on S. 1448.,s1448,,2010-01-14,,14:16:00,action
On motion to suspend the rules and pass the bill Agreed to by voice vote.,s1448,,2010-01-14,PASSED:BILL,14:18:00,vote
Motion to reconsider laid on the table Agreed to without objection.,s1448,,2010-01-14,,14:18:00,action
Cleared for White House.,s1448,,2010-01-14,,,topresident
Presented to President.,s1448,,2010-01-16,,,topresident
Signed by President.,s1448,,2010-01-22,ENACTED:SIGNED,,signed
Became Public Law No: 111-334.,s1448,,2010-01-22,,,enacted
Read twice and referred to the Committee on the Judiciary.,s1449,SSJU,2009-01-14,INTRODUCED,,referral
Read twice and referred to the Committee on Veterans' Affairs.,s1450,SSVA,2009-01-14,INTRODUCED,,referral
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s1451,SSCM,2009-01-14,INTRODUCED,,referral
"Committee on Commerce, Science, and Transportation. Ordered to be reported with an amendment in the nature of a substitute favorably.",s1451,SSCM,2009-01-21,REPORTED,,calendar
"Committee on Commerce, Science, and Transportation. Reported by Senator Rockefeller with an amendment in the nature of a substitute. With written report No. 111-82.",s1451,SSCM,2009-01-29,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 168.,s1451,,2009-01-29,,,calendar
Read twice and referred to the Committee on Veterans' Affairs.,s1452,SSVA,2009-01-14,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s1453,,2009-01-14,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s1453,SSEG,2009-01-14,REFERRED,,referral
Committee on Energy and Natural Resources Subcommittee on Water and Power. Hearings held. With printed Hearing: S.Hrg. 111-91.,s1453,SSEG,2009-01-23,,,hearings
Committee on Energy and Natural Resources. Ordered to be reported without amendment favorably.,s1453,SSEG,2009-01-16,REPORTED,,calendar
Committee on Energy and Natural Resources. Reported by Senator Bingaman without amendment. With written report No. 111-142.,s1453,SSEG,2010-01-02,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 292.,s1453,,2010-01-02,,,calendar
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s1454,SSCM,2009-01-14,INTRODUCED,,referral
Read twice and referred to the Committee on the Judiciary.,s1455,SSJU,2009-01-14,INTRODUCED,,referral
Read twice and referred to the Committee on Energy and Natural Resources.,s1456,SSEG,2009-01-14,INTRODUCED,,referral
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s1457,SSBK,2009-01-15,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s1458,,2009-01-16,INTRODUCED,,action
Read twice and referred to the Committee on Foreign Relations.,s1458,SSFR,2009-01-16,REFERRED,,referral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1459,SSHR,2009-01-16,INTRODUCED,,referral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1460,SSHR,2009-01-16,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s1461,SSFI,2009-01-16,INTRODUCED,,referral
Committee on Energy and Natural Resources. Original measure reported to Senate by Senator Bingaman. With written report No. 111-48.,s1462,SSEG,2009-01-16,INTRODUCED,,action
Placed on Senate Legislative Calendar under General Orders. Calendar No. 110.,s1462,,2009-01-16,REPORTED,,calendar
Sponsor introductory remarks on measure.,s1463,,2009-01-16,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1463,SSHR,2009-01-16,REFERRED,,referral
Read twice and referred to the Committee on the Judiciary.,s1464,SSJU,2009-01-16,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s1465,,2009-01-16,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1465,SSHR,2009-01-16,REFERRED,,referral
Read twice and referred to the Committee on Finance.,s1466,SSFI,2009-01-16,INTRODUCED,,referral
Read twice and referred to the Committee on Veterans' Affairs.,s1467,SSVA,2009-01-16,INTRODUCED,,referral
Committee on Veterans' Affairs. Hearings held.,s1467,SSVA,2009-01-21,,,hearings
Sponsor introductory remarks on measure.,s1468,,2009-01-16,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s1468,SSFI,2009-01-16,REFERRED,,referral
Sponsor introductory remarks on measure.,s1469,,2009-01-16,INTRODUCED,,action
Read twice and referred to the Committee on Armed Services.,s1469,SSAS,2009-01-16,REFERRED,,referral
Read twice and referred to the Committee on Energy and Natural Resources.,s1470,SSEG,2009-01-20,INTRODUCED,,referral
Committee on Energy and Natural Resources Subcommittee on Public Lands and Forests. Hearings held. With printed Hearing: S.Hrg. 111-364.,s1470,SSEG,2009-01-17,,,hearings
Read twice and referred to the Committee on Environment and Public Works.,s1471,SSEV,2009-01-20,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s1472,,2009-01-20,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s1472,SSJU,2009-01-20,REFERRED,,referral
Committee on the Judiciary. Ordered to be reported with an amendment favorably.,s1472,SSJU,2009-01-05,REPORTED,,calendar
Committee on the Judiciary. Reported by Senator Leahy with amendments. Without written report.,s1472,SSJU,2009-01-06,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 209.,s1472,,2009-01-06,,,calendar
Passed Senate with amendments by Unanimous Consent.,s1472,,2009-01-21,PASS_OVER:SENATE,,vote
Message on Senate action sent to the House.,s1472,,2009-01-30,,,action
Received in the House.,s1472,,2009-01-01,,14:23:00,action
Held at the desk.,s1472,,2009-01-01,,19:34:00,action
Mr. Conyers moved to suspend the rules and pass the bill.,s1472,,2009-01-15,,11:19:00,action
Considered under suspension of the rules.,s1472,,2009-01-15,,11:19:00,action
DEBATE - The House proceeded with forty minutes of debate on S. 1472.,s1472,,2009-01-15,,11:19:00,action
"At the conclusion of debate, the chair put the question on the motion to suspend the rules. Mr. Conyers objected to the vote on the grounds that a quorum was not present. Further proceedings on the motion were postponed. The point of no quorum was withdrawn.",s1472,,2009-01-15,,11:24:00,action
Considered as unfinished business.,s1472,,2009-01-15,,17:18:00,action
On motion to suspend the rules and pass the bill Agreed to by recorded vote (2/3 required): 416 - 3 (Roll no. 977).,s1472,,2009-01-15,PASSED:BILL,17:25:00,vote
Motion to reconsider laid on the table Agreed to without objection.,s1472,,2009-01-15,,17:25:00,action
Cleared for White House.,s1472,,2009-01-15,,,topresident
Presented to President.,s1472,,2009-01-17,,,topresident
Signed by President.,s1472,,2009-01-22,ENACTED:SIGNED,,signed
Became Public Law No: 111-122.,s1472,,2009-01-22,,,enacted
Sponsor introductory remarks on measure.,s1473,,2009-01-20,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1473,SSHR,2009-01-20,REFERRED,,referral
Read twice and referred to the Committee on Finance.,s1474,SSFI,2009-01-20,INTRODUCED,,referral
Star Print ordered on the bill.,s1474,,2009-01-22,,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s1475,SSGA,2009-01-20,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s1476,,2009-01-21,INTRODUCED,,action
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s1476,SSCM,2009-01-21,REFERRED,,referral
Sponsor introductory remarks on measure.,s1477,,2009-01-21,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1477,SSHR,2009-01-21,REFERRED,,referral
Read twice and referred to the Committee on Finance.,s1478,SSFI,2009-01-21,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s1479,SSFI,2009-01-21,INTRODUCED,,referral
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",s1480,HSAG,2009-01-21,INTRODUCED,,referral
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s1481,SSBK,2009-01-21,INTRODUCED,,referral
"Committee on Banking, Housing, and Urban Affairs. Ordered to be reported with an amendment favorably.",s1481,SSBK,2010-01-30,REPORTED,,calendar
"Committee on Banking, Housing, and Urban Affairs. Reported by Senator Dodd with amendments. Without written report.",s1481,SSBK,2010-01-14,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 689.,s1481,,2010-01-14,,,calendar
Measure laid before Senate by unanimous consent.,s1481,,2010-01-17,,,action
Passed Senate with amendments by Unanimous Consent.,s1481,,2010-01-17,PASS_OVER:SENATE,,vote
Message on Senate action sent to the House.,s1481,,2010-01-17,,,action
Received in the House.,s1481,,2010-01-17,,16:23:00,action
Held at the desk.,s1481,,2010-01-17,,16:41:00,action
Mr. Murphy (CT) moved to suspend the rules and pass the bill.,s1481,,2010-01-21,,11:26:00,action
Considered under suspension of the rules.,s1481,,2010-01-21,,11:26:00,action
DEBATE - The House proceeded with forty minutes of debate on S. 1481.,s1481,,2010-01-21,,11:26:00,action
On motion to suspend the rules and pass the bill Agreed to by voice vote.,s1481,,2010-01-21,PASSED:BILL,11:42:00,vote
Motion to reconsider laid on the table Agreed to without objection.,s1481,,2010-01-21,,11:42:00,action
Cleared for White House.,s1481,,2010-01-21,,,topresident
Presented to President.,s1481,,2010-01-28,,,topresident
Signed by President.,s1481,,2011-01-04,ENACTED:SIGNED,,signed
Became Public Law No: 111-374.,s1481,,2011-01-04,,,enacted
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s1482,SSCM,2009-01-21,INTRODUCED,,referral
Read twice and referred to the Committee on Veterans' Affairs.,s1483,SSVA,2009-01-21,INTRODUCED,,referral
Committee on Veterans' Affairs. Hearings held.,s1483,SSVA,2009-01-21,,,hearings
Sponsor introductory remarks on measure.,s1484,,2009-01-21,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s1484,SSFI,2009-01-21,REFERRED,,referral
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s1485,SSCM,2009-01-21,INTRODUCED,,referral
"Committee on Commerce, Science, and Transportation. Hearings held.",s1485,SSCM,2009-01-28,,,hearings
Sponsor introductory remarks on measure.,s1486,,2009-01-21,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s1486,SSFI,2009-01-21,REFERRED,,referral
Sponsor introductory remarks on measure.,s1487,,2009-01-21,INTRODUCED,,action
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s1487,SSBK,2009-01-21,REFERRED,,referral
Sponsor introductory remarks on measure.,s1488,,2009-01-21,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1488,SSHR,2009-01-21,REFERRED,,referral
Sponsor introductory remarks on measure.,s1489,,2009-01-21,INTRODUCED,,action
Read twice and referred to the Committee on Small Business and Entrepreneurship.,s1489,HSSM,2009-01-21,REFERRED,,referral
Sponsor introductory remarks on measure.,s1490,,2009-01-22,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s1490,SSJU,2009-01-22,REFERRED,,referral
Committee on the Judiciary. Ordered to be reported with an amendment favorably.,s1490,SSJU,2009-01-05,REPORTED,,calendar
Committee on the Judiciary. Reported by Senator Leahy with amendments. Without written report.,s1490,SSJU,2009-01-05,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 208.,s1490,,2009-01-05,,,calendar
By Senator Leahy from Committee on the Judiciary filed written report. Report No. 111-110. Minority and Supplemental views filed.,s1490,SSJU,2009-01-17,,,action
Sponsor introductory remarks on measure.,s1491,,2009-01-22,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s1491,SSFI,2009-01-22,REFERRED,,referral
Sponsor introductory remarks on measure.,s1492,,2009-01-22,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1492,SSHR,2009-01-22,REFERRED,,referral
Sponsor introductory remarks on measure.,s1493,,2009-01-22,INTRODUCED,,action
Read twice and referred to the Committee on Veterans' Affairs.,s1493,SSVA,2009-01-22,REFERRED,,referral
Select Committee on Intelligence. Original measure reported to Senate by Senator Feinstein. With written report No. 111-55. Additional views filed.,s1494,HLIG,2009-01-22,INTRODUCED,,action
Placed on Senate Legislative Calendar under General Orders. Calendar No. 120.,s1494,,2009-01-22,REPORTED,,calendar
Measure laid before Senate by unanimous consent.,s1494,,2009-01-16,,,action
Passed Senate with amendments by Unanimous Consent.,s1494,,2009-01-16,PASS_OVER:SENATE,,vote
Received in the House.,s1494,,2009-01-17,,10:08:00,action
Message on Senate action sent to the House.,s1494,,2009-01-17,,,action
Held at the desk.,s1494,,2009-01-17,,13:58:00,action
Rule H. Res. 1105 passed House.,s1494,,2010-01-25,,13:17:00,action
Read twice and referred to the Committee on Veterans' Affairs.,s1495,SSVA,2009-01-22,INTRODUCED,,referral
"Committee on Commerce, Science, and Transportation. Original measure reported to Senate by Senator Rockefeller. Without written report.",s1496,SSCM,2009-01-22,INTRODUCED,,action
Placed on Senate Legislative Calendar under General Orders. Calendar No. 123.,s1496,,2009-01-22,REPORTED,,calendar
Sponsor introductory remarks on measure.,s1497,,2009-01-22,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s1497,SSFI,2009-01-22,REFERRED,,referral
Committee on Environment and Public Works. Original measure reported to Senate by Senator Boxer. With written report No. 111-59.,s1498,SSEV,2009-01-22,INTRODUCED,,action
Placed on Senate Legislative Calendar under General Orders. Calendar No. 126.,s1498,,2009-01-22,REPORTED,,calendar
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",s1499,HSAG,2009-01-22,INTRODUCED,,referral
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",s1500,HSAG,2009-01-22,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s1501,SSFI,2009-01-22,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s1502,,2009-01-22,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s1502,SSEG,2009-01-22,REFERRED,,referral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1503,SSHR,2009-01-22,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s1504,,2009-01-22,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s1504,SSJU,2009-01-22,REFERRED,,referral
Read twice and referred to the Committee on Finance.,s1505,SSFI,2009-01-23,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s1506,,2009-01-23,INTRODUCED,,action
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s1506,SSCM,2009-01-23,REFERRED,,referral
"Senate Committee on Commerce, Science, and Transportation discharged by Unanimous Consent.",s1506,SSCM,2009-01-04,,,action
"Referred to the Committee on Banking, Housing, and Urban Affairs.",s1506,SSBK,2009-01-04,,,referral
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s1507,SSGA,2009-01-23,INTRODUCED,,referral
Committee on Homeland Security and Governmental Affairs. Ordered to be reported with amendments favorably.,s1507,SSGA,2009-01-30,REPORTED,,calendar
Committee on Homeland Security and Governmental Affairs. Reported by Senator Lieberman with amendments. With written report No. 111-203. Additional views filed.,s1507,SSGA,2010-01-09,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 424.,s1507,,2010-01-09,,,calendar
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s1508,SSGA,2009-01-23,INTRODUCED,,referral
Committee on Homeland Security and Governmental Affairs. Ordered to be reported with an amendment favorably.,s1508,SSGA,2009-01-29,REPORTED,,calendar
Committee on Homeland Security and Governmental Affairs. Reported by Senator Lieberman with an amendment. Without written report.,s1508,SSGA,2010-01-15,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 430.,s1508,,2010-01-15,,,calendar
Measure laid before Senate by unanimous consent.,s1508,,2010-01-23,,,action
The committee reported amendment was withdrawn by Unanimous Consent.,s1508,,2010-01-23,,,action
Passed Senate with an amendment by Unanimous Consent.,s1508,,2010-01-23,PASS_OVER:SENATE,,vote
Received in the House.,s1508,,2010-01-24,,10:08:00,action
Message on Senate action sent to the House.,s1508,,2010-01-24,,,action
Held at the desk.,s1508,,2010-01-24,,17:52:00,action
Mr. Davis (IL) moved to suspend the rules and pass the bill.,s1508,,2010-01-14,,10:36:00,action
Considered under suspension of the rules.,s1508,,2010-01-14,,10:36:00,action
DEBATE - The House proceeded with forty minutes of debate on S. 1508.,s1508,,2010-01-14,,10:36:00,action
"At the conclusion of debate, the Yeas and Nays were demanded and ordered. Pursuant to the provisions of clause 8, rule XX, the Chair announced that further proceedings on the motion would be postponed.",s1508,,2010-01-14,,10:55:00,action
Considered as unfinished business.,s1508,,2010-01-14,,15:46:00,action
On motion to suspend the rules and pass the bill Agreed to by the Yeas and Nays: (2/3 required): 414 - 0 (Roll no. 442).,s1508,,2010-01-14,PASSED:BILL,15:52:00,vote
Motion to reconsider laid on the table Agreed to without objection.,s1508,,2010-01-14,,15:52:00,action
Cleared for White House.,s1508,,2010-01-14,,,topresident
Presented to President.,s1508,,2010-01-20,,,topresident
Signed by President.,s1508,,2010-01-22,ENACTED:SIGNED,,signed
Became Public Law No: 111-204.,s1508,,2010-01-22,,,enacted
Read twice and referred to the Committee on Finance.,s1509,SSFI,2009-01-23,INTRODUCED,,referral
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s1510,SSGA,2009-01-23,INTRODUCED,,referral
Committee on Homeland Security and Governmental Affairs. Ordered to be reported without amendment favorably.,s1510,SSGA,2009-01-29,REPORTED,,calendar
Committee on Homeland Security and Governmental Affairs. Reported by Senator Lieberman without amendment. With written report No. 111-86.,s1510,SSGA,2009-01-05,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 171.,s1510,,2009-01-05,,,calendar
Passed Senate without amendment by Unanimous Consent.,s1510,,2009-01-13,PASS_OVER:SENATE,,vote
Received in the House.,s1510,,2009-01-14,,10:21:00,action
Message on Senate action sent to the House.,s1510,,2009-01-14,,,action
Referred to the House Committee on Oversight and Government Reform.,s1510,HSGO,2009-01-14,,,referral
Committee Consideration and Mark-up Session Held.,s1510,,2010-01-14,,,action
Ordered to be Reported (Amended) by Voice Vote.,s1510,,2010-01-14,,,calendar
"Ms. Norton moved to suspend the rules and pass the bill, as amended.",s1510,,2010-01-28,,14:49:00,action
Considered under suspension of the rules.,s1510,,2010-01-28,,14:49:00,action
DEBATE - The House proceeded with forty minutes of debate on S. 1510.,s1510,,2010-01-28,,14:49:00,action
"On motion to suspend the rules and pass the bill, as amended Agreed to by voice vote.",s1510,,2010-01-28,PASS_BACK:HOUSE,15:04:00,vote
Motion to reconsider laid on the table Agreed to without objection.,s1510,,2010-01-28,,15:04:00,action
The title of the measure was amended. Agreed to without objection.,s1510,,2010-01-28,,15:04:00,action
Message on House action received in Senate and at desk: House amendments to Senate bill.,s1510,,2010-01-29,,,action
Senate concurred in the House amendments with amendment (SA 4664) by Unanimous Consent.,s1510,,2010-01-27,PASSED:BILL,,vote
Senate agreed to the House amendment to the title by Unanimous Consent.,s1510,,2010-01-27,PASSED:BILL,,vote
Message on Senate action sent to the House.,s1510,,2010-01-28,,,action
Mr. Clay asked unanimous consent that the House agree to the Senate amendment to the House amendments.,s1510,,2010-01-30,,00:49:00,action
On motion that the House agree to the Senate amendment to the House amendments Agreed to without objection.,s1510,,2010-01-30,PASSED:BILL,00:49:00,vote
Motion to reconsider laid on the table Agreed to without objection.,s1510,,2010-01-30,,00:49:00,action
On motion that the House agree to the Senate amendment to the House amendment Agreed to without objection.,s1510,,2010-01-30,PASSED:BILL,00:50:00,vote
Motion to reconsider laid on the table Agreed to without objection.,s1510,,2010-01-30,,00:50:00,action
Cleared for White House.,s1510,,2010-01-30,,,topresident
Presented to President.,s1510,,2010-01-04,,,topresident
Signed by President.,s1510,,2010-01-15,ENACTED:SIGNED,,signed
Became Public Law No: 111-282.,s1510,,2010-01-15,,,enacted
Read twice and referred to the Committee on Finance.,s1511,SSFI,2009-01-23,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s1512,,2009-01-23,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1512,SSHR,2009-01-23,REFERRED,,referral
"Introduced in the Senate, read twice, considered, read the third time, and passed without amendment by Unanimous Consent.",s1513,,2009-01-24,INTRODUCED,,vote
Received in the House.,s1513,,2009-01-24,,17:13:00,action
Message on Senate action sent to the House.,s1513,,2009-01-24,,,action
Held at the desk.,s1513,,2009-01-24,,17:37:00,action
Ms. Velazquez moved to suspend the rules and pass the bill.,s1513,,2009-01-28,,16:46:00,action
Considered under suspension of the rules.,s1513,,2009-01-28,,16:46:00,action
DEBATE - The House proceeded with forty minutes of debate on S. 1513.,s1513,,2009-01-28,,16:46:00,action
"At the conclusion of debate, the chair put the question on the motion to suspend the rules. Mr. Thompson (PA) objected to the vote on the grounds that a quorum was not present. Further proceedings on the motion were postponed. The point of no quorum was withdrawn.",s1513,,2009-01-28,,16:54:00,action
Considered as unfinished business.,s1513,,2009-01-29,,13:47:00,action
On motion to suspend the rules and pass the bill Agreed to by voice vote.,s1513,,2009-01-29,PASSED:BILL,13:48:00,vote
Motion to reconsider laid on the table Agreed to without objection.,s1513,,2009-01-29,,13:48:00,action
Cleared for White House.,s1513,,2009-01-29,,,topresident
Presented to President.,s1513,,2009-01-30,,,topresident
Signed by President.,s1513,,2009-01-31,ENACTED:SIGNED,,signed
Became Public Law No: 111-43.,s1513,,2009-01-31,,,enacted
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s1514,SSCM,2009-01-24,INTRODUCED,,referral
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s1515,SSCM,2009-01-24,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s1516,,2009-01-24,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s1516,SSJU,2009-01-24,REFERRED,,referral
Read twice and referred to the Committee on Energy and Natural Resources.,s1517,SSEG,2009-01-24,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s1518,,2009-01-27,INTRODUCED,,action
Read twice and referred to the Committee on Veterans' Affairs.,s1518,SSVA,2009-01-27,REFERRED,,referral
Committee on Veterans' Affairs. Hearings held.,s1518,SSVA,2009-01-21,,,hearings
Read twice and referred to the Committee on Environment and Public Works.,s1519,SSEV,2009-01-27,INTRODUCED,,referral
Committee on Environment and Public Works Subcommittee on Water and Wildlife. Hearings held.,s1519,SSEV,2009-01-03,,,hearings
