_bill,_district,_id,_joined_at,_name,_state,_title,_type
hr23,14,H001059,2015-01-06,"Hultgren, Randy",IL,Rep,original cosponsor
hr23,30,J000126,2015-01-06,"Johnson, Eddie Bernice",TX,Rep,original cosponsor
hr23,30,J000126,2015-01-06,"Johnson, Eddie Bernice",TX,Rep,original cosponsor
hr23,3,L000563,2015-01-06,"Lipinski, Daniel",IL,Rep,original cosponsor
hr23,3,L000563,2015-01-06,"Lipinski, Daniel",IL,Rep,original cosponsor
hr23,21,S000583,2015-01-06,"Smith, Lamar",TX,Rep,original cosponsor
hr23,21,S000583,2015-01-06,"Smith, Lamar",TX,Rep,original cosponsor
hr23,24,W000808,2015-01-06,"Wilson, Frederica S.",FL,Rep,original cosponsor
hr23,24,W000808,2015-01-06,"Wilson, Frederica S.",FL,Rep,original cosponsor
hr24,4,M001184,2015-01-06,"Massie, Thomas",KY,Rep,sponsor
hr24,12,A000372,2015-01-14,"Allen, Rick W.",GA,Rep,cosponsor
hr24,3,A000367,2015-01-06,"Amash, Justin",MI,Rep,original cosponsor
hr24,3,A000367,2015-01-06,"Amash, Justin",MI,Rep,original cosponsor
hr24,2,A000369,2015-01-06,"Amodei, Mark E.",NV,Rep,original cosponsor
hr24,2,A000369,2015-01-06,"Amodei, Mark E.",NV,Rep,original cosponsor
hr24,36,B001291,2015-01-22,"Babin, Brian",TX,Rep,cosponsor
hr24,11,B001269,2015-05-01,"Barletta, Lou",PA,Rep,cosponsor
hr24,6,B001282,2015-05-01,"Barr, Andy",KY,Rep,cosponsor
hr24,6,B000213,2015-05-01,"Barton, Joe",TX,Rep,cosponsor
hr24,1,B001271,2015-01-06,"Benishek, Dan",MI,Rep,original cosponsor
hr24,1,B001271,2015-01-06,"Benishek, Dan",MI,Rep,original cosponsor
hr24,12,B001257,2016-04-18,"Bilirakis, Gus M.",FL,Rep,cosponsor
hr24,8,B001293,2015-02-09,"Bishop, Mike",MI,Rep,cosponsor
hr24,1,B001250,2016-04-12,"Bishop, Rob",UT,Rep,cosponsor
hr24,6,B001273,2015-01-06,"Black, Diane",TN,Rep,original cosponsor
hr24,6,B001273,2015-01-06,"Black, Diane",TN,Rep,original cosponsor
hr24,7,B001243,2015-01-06,"Blackburn, Marsha",TN,Rep,original cosponsor
hr24,7,B001243,2015-01-06,"Blackburn, Marsha",TN,Rep,original cosponsor
hr24,1,B001294,2015-01-06,"Blum, Rod",IA,Rep,original cosponsor
hr24,1,B001294,2015-01-06,"Blum, Rod",IA,Rep,original cosponsor
hr24,12,B001295,2015-03-17,"Bost, Mike",IL,Rep,cosponsor
hr24,3,B001255,2015-01-06,"Boustany, Charles W., Jr.",LA,Rep,original cosponsor
hr24,3,B001255,2015-01-06,"Boustany, Charles W., Jr.",LA,Rep,original cosponsor
hr24,7,B001290,2015-01-08,"Brat, Dave",VA,Rep,cosponsor
hr24,1,B001283,2015-02-24,"Bridenstine, Jim",OK,Rep,cosponsor
hr24,5,B001274,2015-01-06,"Brooks, Mo",AL,Rep,original cosponsor
hr24,5,B001274,2015-01-06,"Brooks, Mo",AL,Rep,original cosponsor
hr24,16,B001260,2015-02-03,"Buchanan, Vern",FL,Rep,cosponsor
hr24,4,B001297,2015-02-03,"Buck, Ken",CO,Rep,cosponsor
hr24,26,B001248,2015-01-06,"Burgess, Michael C.",TX,Rep,original cosponsor
hr24,26,B001248,2015-01-06,"Burgess, Michael C.",TX,Rep,original cosponsor
hr24,42,C000059,2015-02-09,"Calvert, Ken",CA,Rep,cosponsor
hr24,1,C001103,2015-01-22,"Carter, Earl L. ""Buddy""",GA,Rep,cosponsor
hr24,31,C001051,2015-02-10,"Carter, John R.",TX,Rep,cosponsor
hr24,1,C000266,2015-01-06,"Chabot, Steve",OH,Rep,original cosponsor
hr24,1,C000266,2015-01-06,"Chabot, Steve",OH,Rep,original cosponsor
hr24,3,C001076,2016-05-11,"Chaffetz, Jason",UT,Rep,cosponsor
hr24,19,C001102,2015-01-06,"Clawson, Curt",FL,Rep,original cosponsor
hr24,19,C001102,2015-01-06,"Clawson, Curt",FL,Rep,original cosponsor
hr24,6,C001077,2015-02-24,"Coffman, Mike",CO,Rep,cosponsor
hr24,4,C001053,2015-01-06,"Cole, Tom",OK,Rep,original cosponsor
hr24,4,C001053,2015-01-06,"Cole, Tom",OK,Rep,original cosponsor
hr24,27,C001092,2015-01-06,"Collins, Chris",NY,Rep,original cosponsor
hr24,27,C001092,2015-01-06,"Collins, Chris",NY,Rep,original cosponsor
hr24,9,C001093,2015-01-06,"Collins, Doug",GA,Rep,original cosponsor
hr24,9,C001093,2015-01-06,"Collins, Doug",GA,Rep,original cosponsor
hr24,11,C001062,2015-05-01,"Conaway, K. Michael",TX,Rep,cosponsor
hr24,8,C001094,2015-01-13,"Cook, Paul",CA,Rep,cosponsor
hr24,0,C001096,2015-01-06,"Cramer, Kevin",ND,Rep,original cosponsor
hr24,0,C001096,2015-01-06,"Cramer, Kevin",ND,Rep,original cosponsor
hr24,1,C001087,2015-01-22,"Crawford, Eric A. ""Rick""",AR,Rep,cosponsor
hr24,7,C001048,2015-01-06,"Culberson, John Abney",TX,Rep,original cosponsor
hr24,7,C001048,2015-01-06,"Culberson, John Abney",TX,Rep,original cosponsor
hr24,26,C001107,2015-02-24,"Curbelo, Carlos",FL,Rep,cosponsor
hr24,13,D000619,2015-02-09,"Davis, Rodney",IL,Rep,cosponsor
hr24,4,D000191,2015-02-10,"DeFazio, Peter A.",OR,Rep,cosponsor
hr24,10,D000612,2015-01-06,"Denham, Jeff",CA,Rep,original cosponsor
hr24,10,D000612,2015-01-06,"Denham, Jeff",CA,Rep,original cosponsor
hr24,6,D000621,2015-01-06,"DeSantis, Ron",FL,Rep,original cosponsor
hr24,6,D000621,2015-01-06,"DeSantis, Ron",FL,Rep,original cosponsor
hr24,4,D000616,2015-01-22,"DesJarlais, Scott",TN,Rep,cosponsor
hr24,25,D000600,2015-04-22,"Diaz-Balart, Mario",FL,Rep,cosponsor
hr24,7,D000614,2015-05-01,"Duffy, Sean P.",WI,Rep,cosponsor
hr24,3,D000615,2015-01-06,"Duncan, Jeff",SC,Rep,original cosponsor
hr24,3,D000615,2015-01-06,"Duncan, Jeff",SC,Rep,original cosponsor
hr24,2,D000533,2015-01-06,"Duncan, John J., Jr.",TN,Rep,original cosponsor
hr24,2,D000533,2015-01-06,"Duncan, John J., Jr.",TN,Rep,original cosponsor
hr24,2,E000291,2015-01-06,"Ellmers, Renee L.",NC,Rep,original cosponsor
hr24,2,E000291,2015-01-06,"Ellmers, Renee L.",NC,Rep,original cosponsor
hr24,6,E000294,2015-01-08,"Emmer, Tom",MN,Rep,cosponsor
hr24,27,F000460,2015-01-06,"Farenthold, Blake",TX,Rep,original cosponsor
hr24,27,F000460,2015-01-06,"Farenthold, Blake",TX,Rep,original cosponsor
hr24,8,F000458,2015-05-01,"Fincher, Stephen Lee",TN,Rep,cosponsor
hr24,8,F000451,2015-05-01,"Fitzpatrick, Michael G.",PA,Rep,cosponsor
hr24,3,F000459,2015-01-06,"Fleischmann, Charles J. ""Chuck""",TN,Rep,original cosponsor
hr24,3,F000459,2015-01-06,"Fleischmann, Charles J. ""Chuck""",TN,Rep,original cosponsor
hr24,4,F000456,2015-01-22,"Fleming, John",LA,Rep,cosponsor
hr24,17,F000461,2015-05-01,"Flores, Bill",TX,Rep,cosponsor
hr24,4,F000445,2015-01-22,"Forbes, J. Randy",VA,Rep,cosponsor
hr24,1,F000449,2015-01-06,"Fortenberry, Jeff",NE,Rep,original cosponsor
hr24,1,F000449,2015-01-06,"Fortenberry, Jeff",NE,Rep,original cosponsor
hr24,5,F000450,2015-01-28,"Foxx, Virginia",NC,Rep,cosponsor
hr24,8,F000448,2015-05-01,"Franks, Trent",AZ,Rep,cosponsor
hr24,11,F000372,2015-01-14,"Frelinghuysen, Rodney P.",NJ,Rep,cosponsor
hr24,5,G000548,2015-01-06,"Garrett, Scott",NJ,Rep,original cosponsor
hr24,5,G000548,2015-01-06,"Garrett, Scott",NJ,Rep,original cosponsor
hr24,7,G000563,2015-01-06,"Gibbs, Bob",OH,Rep,original cosponsor
hr24,7,G000563,2015-01-06,"Gibbs, Bob",OH,Rep,original cosponsor
hr24,19,G000564,2015-01-06,"Gibson, Christopher P.",NY,Rep,original cosponsor
hr24,19,G000564,2015-01-06,"Gibson, Christopher P.",NY,Rep,original cosponsor
hr24,1,G000552,2015-01-06,"Gohmert, Louie",TX,Rep,original cosponsor
hr24,1,G000552,2015-01-06,"Gohmert, Louie",TX,Rep,original cosponsor
hr24,6,G000289,2015-01-06,"Goodlatte, Bob",VA,Rep,original cosponsor
hr24,6,G000289,2015-01-06,"Goodlatte, Bob",VA,Rep,original cosponsor
hr24,4,G000565,2015-01-06,"Gosar, Paul A.",AZ,Rep,original cosponsor
hr24,4,G000565,2015-01-06,"Gosar, Paul A.",AZ,Rep,original cosponsor
hr24,4,G000566,2015-03-26,"Gowdy, Trey",SC,Rep,cosponsor
hr24,6,G000546,2016-05-26,"Graves, Sam",MO,Rep,cosponsor
hr24,14,G000560,2015-01-08,"Graves, Tom",GA,Rep,cosponsor
hr24,9,G000556,2015-01-06,"Grayson, Alan",FL,Rep,original cosponsor
hr24,9,G000556,2015-01-06,"Grayson, Alan",FL,Rep,original cosponsor
hr24,29,G000410,2015-01-06,"Green, Gene",TX,Rep,original cosponsor
hr24,29,G000410,2015-01-06,"Green, Gene",TX,Rep,original cosponsor
hr24,9,G000568,2015-01-06,"Griffith, H. Morgan",VA,Rep,original cosponsor
hr24,9,G000568,2015-01-06,"Griffith, H. Morgan",VA,Rep,original cosponsor
hr24,6,G000576,2015-03-17,"Grothman, Glenn",WI,Rep,cosponsor
hr24,1,G000570,2016-03-03,"Guinta, Frank C.",NH,Rep,cosponsor
hr24,2,G000558,2015-01-06,"Guthrie, Brett",KY,Rep,original cosponsor
hr24,2,G000558,2015-01-06,"Guthrie, Brett",KY,Rep,original cosponsor
hr24,4,H001070,2015-01-13,"Hardy, Cresent",NV,Rep,cosponsor
hr24,3,H001045,2015-01-06,"Harper, Gregg",MS,Rep,original cosponsor
hr24,3,H001045,2015-01-06,"Harper, Gregg",MS,Rep,original cosponsor
hr24,1,H001052,2015-01-08,"Harris, Andy",MD,Rep,cosponsor
hr24,4,H001053,2016-02-09,"Hartzler, Vicky",MO,Rep,cosponsor
hr24,3,H001055,2015-01-13,"Heck, Joseph J.",NV,Rep,cosponsor
hr24,3,H001056,2016-02-09,"Herrera Beutler, Jaime",WA,Rep,cosponsor
hr24,10,H001071,2015-01-28,"Hice, Jody B.",GA,Rep,cosponsor
hr24,13,H001065,2015-01-28,"Holding, George",NC,Rep,cosponsor
hr24,8,H001067,2015-03-17,"Hudson, Richard",NC,Rep,cosponsor
hr24,1,H001057,2015-01-06,"Huelskamp, Tim",KS,Rep,original cosponsor
hr24,1,H001057,2015-01-06,"Huelskamp, Tim",KS,Rep,original cosponsor
hr24,50,H001048,2015-01-28,"Hunter, Duncan D.",CA,Rep,cosponsor
hr24,23,H001073,2015-06-16,"Hurd, Will",TX,Rep,cosponsor
hr24,5,H001060,2015-01-13,"Hurt, Robert",VA,Rep,cosponsor
hr24,3,J000297,2016-05-26,"Jenkins, Evan H.",WV,Rep,cosponsor
hr24,2,J000290,2015-03-17,"Jenkins, Lynn",KS,Rep,cosponsor
hr24,6,J000292,2015-02-09,"Johnson, Bill",OH,Rep,cosponsor
hr24,3,J000174,2015-05-18,"Johnson, Sam",TX,Rep,cosponsor
hr24,13,J000296,2015-01-06,"Jolly, David",FL,Rep,original cosponsor
hr24,13,J000296,2015-01-06,"Jolly, David",FL,Rep,original cosponsor
hr24,3,J000255,2015-01-06,"Jones, Walter B., Jr.",NC,Rep,original cosponsor
hr24,3,J000255,2015-01-06,"Jones, Walter B., Jr.",NC,Rep,original cosponsor
hr24,4,J000289,2015-03-17,"Jordan, Jim",OH,Rep,cosponsor
hr24,14,J000295,2015-02-03,"Joyce, David P.",OH,Rep,cosponsor
hr24,24,K000386,2015-05-21,"Katko, John",NY,Rep,cosponsor
hr24,3,K000376,2016-04-12,"Kelly, Mike",PA,Rep,cosponsor
hr24,1,K000388,2016-05-12,"Kelly, Trent",MS,Rep,cosponsor
hr24,4,K000362,2015-05-01,"King, Steve",IA,Rep,cosponsor
hr24,1,L000573,2015-02-24,"Labrador, Raul R.",ID,Rep,cosponsor
hr24,18,L000585,2016-04-26,"LaHood, Darin",IL,Rep,cosponsor
hr24,1,L000578,2015-01-06,"LaMalfa, Doug",CA,Rep,original cosponsor
hr24,1,L000578,2015-01-06,"LaMalfa, Doug",CA,Rep,original cosponsor
hr24,5,L000564,2015-04-16,"Lamborn, Doug",CO,Rep,cosponsor
hr24,7,L000567,2015-01-06,"Lance, Leonard",NJ,Rep,original cosponsor
hr24,7,L000567,2015-01-06,"Lance, Leonard",NJ,Rep,original cosponsor
hr24,5,L000566,2015-01-08,"Latta, Robert E.",OH,Rep,cosponsor
hr24,3,L000563,2015-01-13,"Lipinski, Daniel",IL,Rep,cosponsor
hr24,2,L000554,2015-01-06,"LoBiondo, Frank A.",NJ,Rep,original cosponsor
hr24,2,L000554,2015-01-06,"LoBiondo, Frank A.",NJ,Rep,original cosponsor
hr24,2,L000565,2015-02-24,"Loebsack, David",IA,Rep,cosponsor
hr24,7,L000576,2015-01-13,"Long, Billy",MO,Rep,cosponsor
hr24,11,L000583,2015-03-17,"Loudermilk, Barry",GA,Rep,cosponsor
hr24,4,L000584,2015-05-01,"Love, Mia B.",UT,Rep,cosponsor
hr24,3,L000491,2015-01-14,"Lucas, Frank D.",OK,Rep,cosponsor
hr24,0,L000571,2015-01-08,"Lummis, Cynthia M.",WY,Rep,cosponsor
hr24,24,M001158,2015-02-03,"Marchant, Kenny",TX,Rep,cosponsor
hr24,10,M001157,2015-01-22,"McCaul, Michael T.",TX,Rep,cosponsor
hr24,4,M001177,2015-01-06,"McClintock, Tom",CA,Rep,original cosponsor
hr24,4,M001177,2015-01-06,"McClintock, Tom",CA,Rep,original cosponsor
hr24,1,M001180,2015-01-22,"McKinley, David B.",WV,Rep,cosponsor
hr24,11,M001187,2015-01-06,"Meadows, Mark",NC,Rep,original cosponsor
hr24,11,M001187,2015-01-06,"Meadows, Mark",NC,Rep,original cosponsor
hr24,7,M001181,2016-05-11,"Meehan, Patrick",PA,Rep,cosponsor
hr24,6,M001189,2015-01-28,"Messer, Luke",IN,Rep,cosponsor
hr24,7,M000689,2016-02-09,"Mica, John L.",FL,Rep,cosponsor
hr24,10,M001150,2015-01-22,"Miller, Candice S.",MI,Rep,cosponsor
hr24,1,M001144,2015-01-22,"Miller, Jeff",FL,Rep,cosponsor
hr24,2,M001195,2015-01-08,"Mooney, Alexander X.",WV,Rep,cosponsor
hr24,2,M001190,2015-01-13,"Mullin, Markwayne",OK,Rep,cosponsor
hr24,5,M001182,2015-01-06,"Mulvaney, Mick",SC,Rep,original cosponsor
hr24,5,M001182,2015-01-06,"Mulvaney, Mick",SC,Rep,original cosponsor
hr24,18,M001151,2015-04-22,"Murphy, Tim",PA,Rep,cosponsor
hr24,19,N000182,2015-01-06,"Neugebauer, Randy",TX,Rep,original cosponsor
hr24,19,N000182,2015-01-06,"Neugebauer, Randy",TX,Rep,original cosponsor
hr24,4,N000189,2015-03-17,"Newhouse, Dan",WA,Rep,cosponsor
hr24,0,N000184,2016-04-12,"Noem, Kristi L.",SD,Rep,cosponsor
hr24,11,N000185,2015-01-06,"Nugent, Richard B.",FL,Rep,original cosponsor
hr24,11,N000185,2015-01-06,"Nugent, Richard B.",FL,Rep,original cosponsor
hr24,22,O000168,2015-02-09,"Olson, Pete",TX,Rep,cosponsor
hr24,4,P000601,2015-01-06,"Palazzo, Steven M.",MS,Rep,original cosponsor
hr24,4,P000601,2015-01-06,"Palazzo, Steven M.",MS,Rep,original cosponsor
hr24,6,P000609,2015-05-01,"Palmer, Gary J.",AL,Rep,cosponsor
hr24,3,P000594,2015-01-22,"Paulsen, Erik",MN,Rep,cosponsor
hr24,2,P000588,2015-01-06,"Pearce, Stevan",NM,Rep,original cosponsor
hr24,2,P000588,2015-01-06,"Pearce, Stevan",NM,Rep,original cosponsor
hr24,4,P000605,2015-05-01,"Perry, Scott",PA,Rep,cosponsor
hr24,1,P000597,2015-01-28,"Pingree, Chellie",ME,Rep,cosponsor
hr24,9,P000606,2015-01-13,"Pittenger, Robert",NC,Rep,cosponsor
hr24,2,P000592,2015-01-28,"Poe, Ted",TX,Rep,cosponsor
hr24,2,P000598,2015-01-28,"Polis, Jared",CO,Rep,cosponsor
hr24,4,P000602,2015-01-28,"Pompeo, Mike",KS,Rep,cosponsor
hr24,8,P000599,2015-01-06,"Posey, Bill",FL,Rep,original cosponsor
hr24,8,P000599,2015-01-06,"Posey, Bill",FL,Rep,original cosponsor
hr24,6,P000591,2015-05-01,"Price, Tom",GA,Rep,cosponsor
hr24,4,R000601,2015-01-14,"Ratcliffe, John",TX,Rep,cosponsor
hr24,16,R000586,2015-05-12,"Renacci, James B.",OH,Rep,cosponsor
hr24,8,R000587,2015-01-08,"Ribble, Reid J.",WI,Rep,cosponsor
hr24,7,R000597,2015-05-01,"Rice, Tom",SC,Rep,cosponsor
hr24,1,R000582,2015-01-06,"Roe, David P.",TN,Rep,original cosponsor
hr24,1,R000582,2015-01-06,"Roe, David P.",TN,Rep,original cosponsor
hr24,3,R000575,2015-01-06,"Rogers, Mike D.",AL,Rep,original cosponsor
hr24,3,R000575,2015-01-06,"Rogers, Mike D.",AL,Rep,original cosponsor
hr24,48,R000409,2015-01-06,"Rohrabacher, Dana",CA,Rep,original cosponsor
hr24,48,R000409,2015-01-06,"Rohrabacher, Dana",CA,Rep,original cosponsor
hr24,4,R000592,2015-05-01,"Rokita, Todd",IN,Rep,cosponsor
hr24,27,R000435,2015-02-24,"Ros-Lehtinen, Ileana",FL,Rep,cosponsor
hr24,12,R000598,2015-01-06,"Rothfus, Keith J.",PA,Rep,original cosponsor
hr24,12,R000598,2015-01-06,"Rothfus, Keith J.",PA,Rep,original cosponsor
hr24,7,R000603,2015-05-12,"Rouzer, David",NC,Rep,cosponsor
hr24,2,R000576,2016-06-20,"Ruppersberger, C. A. Dutch",MD,Rep,cosponsor
hr24,5,R000604,2015-05-18,"Russell, Steve",OK,Rep,cosponsor
hr24,5,S000018,2015-01-06,"Salmon, Matt",AZ,Rep,original cosponsor
hr24,5,S000018,2015-01-06,"Salmon, Matt",AZ,Rep,original cosponsor
hr24,1,S000051,2015-01-08,"Sanford, Mark",SC,Rep,cosponsor
hr24,1,S001176,2015-05-01,"Scalise, Steve",LA,Rep,cosponsor
hr24,6,S001183,2015-05-01,"Schweikert, David",AZ,Rep,cosponsor
hr24,8,S001189,2015-05-01,"Scott, Austin",GA,Rep,cosponsor
hr24,5,S000244,2015-01-06,"Sensenbrenner, F. James, Jr.",WI,Rep,original cosponsor
hr24,5,S000244,2015-01-06,"Sensenbrenner, F. James, Jr.",WI,Rep,original cosponsor
hr24,32,S000250,2015-10-23,"Sessions, Pete",TX,Rep,cosponsor
hr24,15,S000364,2015-05-01,"Shimkus, John",IL,Rep,cosponsor
hr24,9,S001154,2015-02-03,"Shuster, Bill",PA,Rep,cosponsor
hr24,3,S001172,2015-01-13,"Smith, Adrian",NE,Rep,cosponsor
hr24,4,S000522,2015-02-24,"Smith, Christopher H.",NJ,Rep,cosponsor
hr24,8,S001195,2015-05-01,"Smith, Jason",MO,Rep,cosponsor
hr24,21,S000583,2015-01-08,"Smith, Lamar",TX,Rep,cosponsor
hr24,2,S001192,2015-01-28,"Stewart, Chris",UT,Rep,cosponsor
hr24,15,S001187,2015-01-28,"Stivers, Steve",OH,Rep,cosponsor
hr24,3,S001188,2015-01-08,"Stutzman, Marlin A.",IN,Rep,cosponsor
hr24,5,T000467,2015-01-06,"Thompson, Glenn",PA,Rep,original cosponsor
hr24,5,T000467,2015-01-06,"Thompson, Glenn",PA,Rep,original cosponsor
hr24,12,T000462,2015-01-06,"Tiberi, Patrick J.",OH,Rep,original cosponsor
hr24,12,T000462,2015-01-06,"Tiberi, Patrick J.",OH,Rep,original cosponsor
hr24,3,T000470,2015-01-06,"Tipton, Scott  R.",CO,Rep,original cosponsor
hr24,3,T000470,2015-01-06,"Tipton, Scott  R.",CO,Rep,original cosponsor
hr24,11,T000475,2015-02-09,"Trott, David A.",MI,Rep,cosponsor
hr24,10,T000463,2015-02-24,"Turner, Michael R.",OH,Rep,cosponsor
hr24,1,V000108,2015-01-28,"Visclosky, Peter J.",IN,Rep,cosponsor
hr24,7,W000798,2015-01-06,"Walberg, Tim",MI,Rep,original cosponsor
hr24,7,W000798,2015-01-06,"Walberg, Tim",MI,Rep,original cosponsor
hr24,6,W000819,2015-05-01,"Walker, Mark",NC,Rep,cosponsor
hr24,2,W000813,2015-01-22,"Walorski, Jackie",IN,Rep,cosponsor
hr24,14,W000814,2015-01-06,"Weber, Randy K., Sr.",TX,Rep,original cosponsor
hr24,14,W000814,2015-01-06,"Weber, Randy K., Sr.",TX,Rep,original cosponsor
hr24,10,W000806,2015-01-14,"Webster, Daniel",FL,Rep,cosponsor
hr24,0,W000800,2016-05-17,"Welch, Peter",VT,Rep,cosponsor
hr24,2,W000815,2015-02-03,"Wenstrup, Brad R.",OH,Rep,cosponsor
hr24,4,W000821,2015-01-28,"Westerman, Bruce",AR,Rep,cosponsor
hr24,3,W000796,2015-01-06,"Westmoreland, Lynn A.",GA,Rep,original cosponsor
hr24,3,W000796,2015-01-06,"Westmoreland, Lynn A.",GA,Rep,original cosponsor
hr24,1,W000413,2015-01-28,"Whitfield, Ed",KY,Rep,cosponsor
hr24,25,W000816,2015-05-01,"Williams, Roger",TX,Rep,cosponsor
hr24,2,W000795,2015-05-01,"Wilson, Joe",SC,Rep,cosponsor
hr24,1,W000804,2015-06-23,"Wittman, Robert J.",VA,Rep,cosponsor
hr24,3,W000809,2015-01-06,"Womack, Steve",AR,Rep,original cosponsor
hr24,3,W000809,2015-01-06,"Womack, Steve",AR,Rep,original cosponsor
hr24,7,W000810,2015-01-14,"Woodall, Rob",GA,Rep,cosponsor
hr24,3,Y000063,2015-01-22,"Yoder, Kevin",KS,Rep,cosponsor
hr24,3,Y000065,2015-01-06,"Yoho, Ted S.",FL,Rep,original cosponsor
hr24,3,Y000065,2015-01-06,"Yoho, Ted S.",FL,Rep,original cosponsor
hr24,3,Y000066,2015-02-10,"Young, David",IA,Rep,cosponsor
hr24,0,Y000033,2015-01-28,"Young, Don",AK,Rep,cosponsor
hr24,9,Y000064,2015-01-22,"Young, Todd C.",IN,Rep,cosponsor
hr24,0,Z000018,2015-04-16,"Zinke, Ryan K.",MT,Rep,cosponsor
hr25,7,W000810,2015-01-06,"Woodall, Rob",GA,Rep,sponsor
hr25,1,B001271,2016-09-08,"Benishek, Dan",MI,Rep,cosponsor
hr25,12,B001257,2015-01-06,"Bilirakis, Gus M.",FL,Rep,original cosponsor
hr25,12,B001257,2015-01-06,"Bilirakis, Gus M.",FL,Rep,original cosponsor
hr25,1,B001250,2015-01-06,"Bishop, Rob",UT,Rep,original cosponsor
hr25,1,B001250,2015-01-06,"Bishop, Rob",UT,Rep,original cosponsor
hr25,7,B001243,2015-09-09,"Blackburn, Marsha",TN,Rep,cosponsor
hr25,8,B000755,2015-01-06,"Brady, Kevin",TX,Rep,original cosponsor
hr25,8,B000755,2015-01-06,"Brady, Kevin",TX,Rep,original cosponsor
hr25,7,B001290,2015-01-06,"Brat, Dave",VA,Rep,original cosponsor
hr25,7,B001290,2015-01-06,"Brat, Dave",VA,Rep,original cosponsor
hr25,1,B001283,2015-01-06,"Bridenstine, Jim",OK,Rep,original cosponsor
hr25,1,B001283,2015-01-06,"Bridenstine, Jim",OK,Rep,original cosponsor
hr25,5,B001274,2015-01-12,"Brooks, Mo",AL,Rep,cosponsor
hr25,1,C001103,2015-01-06,"Carter, Earl L. ""Buddy""",GA,Rep,original cosponsor
hr25,1,C001103,2015-01-06,"Carter, Earl L. ""Buddy""",GA,Rep,original cosponsor
hr25,31,C001051,2015-01-12,"Carter, John R.",TX,Rep,cosponsor
hr25,1,C000266,2015-01-06,"Chabot, Steve",OH,Rep,original cosponsor
hr25,1,C000266,2015-01-06,"Chabot, Steve",OH,Rep,original cosponsor
hr25,9,C001093,2015-01-06,"Collins, Doug",GA,Rep,original cosponsor
hr25,9,C001093,2015-01-06,"Collins, Doug",GA,Rep,original cosponsor
hr25,11,C001062,2015-01-06,"Conaway, K. Michael",TX,Rep,original cosponsor
hr25,11,C001062,2015-01-06,"Conaway, K. Michael",TX,Rep,original cosponsor
hr25,4,C001045,2015-01-06,"Crenshaw, Ander",FL,Rep,original cosponsor
hr25,4,C001045,2015-01-06,"Crenshaw, Ander",FL,Rep,original cosponsor
hr25,7,C001048,2015-01-06,"Culberson, John Abney",TX,Rep,original cosponsor
hr25,7,C001048,2015-01-06,"Culberson, John Abney",TX,Rep,original cosponsor
hr25,6,D000621,2015-01-06,"DeSantis, Ron",FL,Rep,original cosponsor
hr25,6,D000621,2015-01-06,"DeSantis, Ron",FL,Rep,original cosponsor
hr25,4,D000616,2015-01-06,"DesJarlais, Scott",TN,Rep,original cosponsor
hr25,4,D000616,2015-01-06,"DesJarlais, Scott",TN,Rep,original cosponsor
hr25,3,D000615,2015-01-06,"Duncan, Jeff",SC,Rep,original cosponsor
hr25,3,D000615,2015-01-06,"Duncan, Jeff",SC,Rep,original cosponsor
hr25,2,D000533,2015-01-06,"Duncan, John J., Jr.",TN,Rep,original cosponsor
hr25,2,D000533,2015-01-06,"Duncan, John J., Jr.",TN,Rep,original cosponsor
hr25,6,E000294,2015-09-15,"Emmer, Tom",MN,Rep,cosponsor
hr25,27,F000460,2015-01-06,"Farenthold, Blake",TX,Rep,original cosponsor
hr25,27,F000460,2015-01-06,"Farenthold, Blake",TX,Rep,original cosponsor
hr25,17,F000461,2015-01-06,"Flores, Bill",TX,Rep,original cosponsor
hr25,17,F000461,2015-01-06,"Flores, Bill",TX,Rep,original cosponsor
hr25,5,F000450,2015-01-06,"Foxx, Virginia",NC,Rep,original cosponsor
hr25,5,F000450,2015-01-06,"Foxx, Virginia",NC,Rep,original cosponsor
hr25,8,F000448,2015-01-06,"Franks, Trent",AZ,Rep,original cosponsor
hr25,8,F000448,2015-01-06,"Franks, Trent",AZ,Rep,original cosponsor
hr25,5,G000548,2015-06-10,"Garrett, Scott",NJ,Rep,cosponsor
hr25,12,G000377,2015-01-06,"Granger, Kay",TX,Rep,original cosponsor
hr25,12,G000377,2015-01-06,"Granger, Kay",TX,Rep,original cosponsor
hr25,6,G000546,2015-01-06,"Graves, Sam",MO,Rep,original cosponsor
hr25,6,G000546,2015-01-06,"Graves, Sam",MO,Rep,original cosponsor
hr25,14,G000560,2015-01-06,"Graves, Tom",GA,Rep,original cosponsor
hr25,14,G000560,2015-01-06,"Graves, Tom",GA,Rep,original cosponsor
hr25,4,H001070,2015-11-30,"Hardy, Cresent",NV,Rep,cosponsor
hr25,1,H001052,2015-01-06,"Harris, Andy",MD,Rep,original cosponsor
hr25,1,H001052,2015-01-06,"Harris, Andy",MD,Rep,original cosponsor
hr25,5,H001036,2015-02-11,"Hensarling, Jeb",TX,Rep,cosponsor
hr25,10,H001071,2015-01-06,"Hice, Jody B.",GA,Rep,original cosponsor
hr25,10,H001071,2015-01-06,"Hice, Jody B.",GA,Rep,original cosponsor
hr25,1,H001057,2015-01-06,"Huelskamp, Tim",KS,Rep,original cosponsor
hr25,1,H001057,2015-01-06,"Huelskamp, Tim",KS,Rep,original cosponsor
hr25,49,I000056,2015-01-07,"Issa, Darrell E.",CA,Rep,cosponsor
